LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Horsham (RC),VIC153,19921,254,2988,1275,54,7,Horsham,12/04/2022,2022-04-13
Hume (C),VIC198,233471,1613,65612,690.9,284,6,Hume,12/04/2022,2022-04-13
Indigo (S),VIC191,16701,129,2214,772.4,23,6,Indigo,12/04/2022,2022-04-13
Interstate,,,146,4443,0,52,0,,12/04/2022,2022-04-13
Kingston (C),VIC226,165782,1494,34864,901.2,269,6,Kingston,12/04/2022,2022-04-13
Knox (C),VIC209,164538,1584,31570,962.7,303,6,Knox,12/04/2022,2022-04-13
Latrobe (C),VIC219,75561,788,14285,1042.9,167,7,Latrobe,12/04/2022,2022-04-13
Loddon (S),VIC185,7504,59,793,786.2,4,6,Loddon,12/04/2022,2022-04-13
Macedon Ranges (S),VIC228,50231,624,8977,1242.3,95,7,Macedon Ranges,12/04/2022,2022-04-13
Manningham (C),VIC195,127573,1230,24439,964.2,215,6,Manningham,12/04/2022,2022-04-13
Mansfield (S),VIC244,9176,68,1701,741.1,11,6,Mansfield,12/04/2022,2022-04-13
Maribyrnong (C),VIC234,93448,904,22140,967.4,183,6,Maribyrnong,12/04/2022,2022-04-13
Maroondah (C),VIC207,118558,1124,22393,948.1,161,6,Maroondah,12/04/2022,2022-04-13
Melbourne (C),VIC132,178955,1618,41489,904.1,325,6,Melbourne,12/04/2022,2022-04-13
Melton (C),VIC237,164895,1531,48457,928.5,281,6,Melton,12/04/2022,2022-04-13
Mildura (RC),VIC222,55777,505,11307,905.4,89,6,Mildura,12/04/2022,2022-04-13
Mitchell (S),VIC211,46082,500,9818,1085,98,7,Mitchell,12/04/2022,2022-04-13
Moira (S),VIC190,29925,206,5146,688.4,28,6,Moira,12/04/2022,2022-04-13
Monash (C),VIC210,202847,1672,37307,824.3,266,6,Monash,12/04/2022,2022-04-13
Moonee Valley (C),VIC121,130294,1222,30320,937.9,208,6,Moonee Valley,12/04/2022,2022-04-13
Moorabool (S),VIC236,35049,254,7418,724.7,39,6,Moorabool,12/04/2022,2022-04-13
Moreland (C),VIC131,185767,1806,44896,972.2,328,6,Moreland,12/04/2022,2022-04-13
Mornington Peninsula (S),VIC204,167636,1464,33570,873.3,264,6,Mornington Peninsula,12/04/2022,2022-04-13
Mount Alexander (S),VIC105,19754,213,2618,1078.3,36,7,Mount Alexander,12/04/2022,2022-04-13
Moyne (S),VIC229,16953,103,2372,607.6,22,6,Moyne,12/04/2022,2022-04-13
Murrindindi (S),VIC250,14570,72,1966,494.2,8,5,Murrindindi,12/04/2022,2022-04-13
Nillumbik (S),VIC216,65094,662,13029,1017,113,7,Nillumbik,12/04/2022,2022-04-13
Northern Grampians (S),VIC166,11402,84,1689,736.7,17,6,Northern Grampians,12/04/2022,2022-04-13
Overseas,,,4,84,0,1,0,,12/04/2022,2022-04-13
Overseas Traveller,,,0,621,0,0,0,,12/04/2022,2022-04-13
Port Phillip (C),VIC208,115601,1107,26474,957.6,227,6,Port Phillip,12/04/2022,2022-04-13
Pyrenees (S),VIC217,7472,31,942,414.9,5,5,Pyrenees,12/04/2022,2022-04-13
Queenscliffe (B),VIC238,2940,21,544,714.3,3,6,Queenscliffe,12/04/2022,2022-04-13
South Gippsland (S),VIC178,29914,247,4244,825.7,35,6,South Gippsland,12/04/2022,2022-04-13
Southern Grampians (S),VIC233,16100,106,2216,658.4,29,6,Southern Grampians,12/04/2022,2022-04-13
Stonnington (C),VIC203,117768,1037,25235,880.5,186,6,Stonnington,12/04/2022,2022-04-13
Strathbogie (S),VIC110,10781,62,1477,575.1,15,6,Strathbogie,12/04/2022,2022-04-13
Surf Coast (S),VIC225,33456,465,7839,1389.9,83,7,Surf Coast,12/04/2022,2022-04-13
Swan Hill (RC),VIC180,20649,201,3890,973.4,35,6,Swan Hill,12/04/2022,2022-04-13
Towong (S),VIC187,6040,47,629,778.1,12,6,Towong,12/04/2022,2022-04-13
Unincorporated Vic,,,5,96,0,0,0,,12/04/2022,2022-04-13
Unknown,,,208,6451,0,68,0,,12/04/2022,2022-04-13
Wangaratta (RC),VIC186,29187,260,4800,890.8,56,6,Wangaratta,12/04/2022,2022-04-13
Warrnambool (C),VIC179,35181,353,6186,1003.4,65,7,Warrnambool,12/04/2022,2022-04-13
Wellington (S),VIC218,44380,505,6335,1137.9,106,7,Wellington,12/04/2022,2022-04-13
West Wimmera (S),VIC232,3841,25,277,650.9,4,6,West Wimmera,12/04/2022,2022-04-13
Whitehorse (C),VIC196,178739,1753,30080,980.8,305,6,Whitehorse,12/04/2022,2022-04-13
Whittlesea (C),VIC197,230238,2146,58451,932.1,361,6,Whittlesea,12/04/2022,2022-04-13
Wodonga (C),VIC192,42083,498,7530,1183.4,96,7,Wodonga,12/04/2022,2022-04-13
Wyndham (C),VIC221,270487,2324,68178,859.2,397,6,Wyndham,12/04/2022,2022-04-13
Yarra (C),VIC202,101495,978,24283,963.6,223,6,Yarra,12/04/2022,2022-04-13
Yarra Ranges (S),VIC206,159462,1701,30106,1066.7,261,7,Yarra Ranges,12/04/2022,2022-04-13
Yarriambiack (S),VIC200,6639,45,705,677.8,6,6,Yarriambiack,12/04/2022,2022-04-13
