postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,386,11257,1016.4,100,7,16/03/2022,2022-03-17
3001,0,0,0,0,0,0,16/03/2022,2022-03-17
3002,4957,26,860,524.5,8,6,16/03/2022,2022-03-17
3003,5516,75,2006,1359.7,23,7,16/03/2022,2022-03-17
3004,9311,95,2505,1020.3,27,7,16/03/2022,2022-03-17
3005,523,0,0,0,0,0,16/03/2022,2022-03-17
3006,18811,153,5154,813.4,38,6,16/03/2022,2022-03-17
3008,10438,83,2874,795.2,29,6,16/03/2022,2022-03-17
3010,1595,0,2,0,0,0,16/03/2022,2022-03-17
3011,21464,153,4905,712.8,42,6,16/03/2022,2022-03-17
3012,26295,227,5822,863.3,45,6,16/03/2022,2022-03-17
3013,14967,163,3036,1089.1,29,7,16/03/2022,2022-03-17
3015,17472,183,3494,1047.4,49,7,16/03/2022,2022-03-17
3016,15558,125,2694,803.4,21,6,16/03/2022,2022-03-17
3018,12685,80,1908,630.7,23,6,16/03/2022,2022-03-17
3019,9199,62,2386,674,19,6,16/03/2022,2022-03-17
3020,44784,169,9927,377.4,35,5,16/03/2022,2022-03-17
3021,54190,159,12100,293.4,36,5,16/03/2022,2022-03-17
3022,3102,8,730,257.9,1,5,16/03/2022,2022-03-17
3023,63974,358,16291,559.6,83,6,16/03/2022,2022-03-17
3024,23852,172,7208,721.1,37,6,16/03/2022,2022-03-17
3025,12155,85,2955,699.3,23,6,16/03/2022,2022-03-17
3026,72,56,2301,77777.8,18,7,16/03/2022,2022-03-17
3027,6650,45,1936,676.7,9,6,16/03/2022,2022-03-17
3028,29198,166,5099,568.5,39,6,16/03/2022,2022-03-17
3029,93946,653,28667,695.1,147,6,16/03/2022,2022-03-17
3030,100311,634,22230,632,141,6,16/03/2022,2022-03-17
3031,18533,120,3720,647.5,28,6,16/03/2022,2022-03-17
3032,29449,224,6325,760.6,50,6,16/03/2022,2022-03-17
3033,14512,103,3045,709.8,18,6,16/03/2022,2022-03-17
3034,11633,59,2645,507.2,13,6,16/03/2022,2022-03-17
3036,5921,27,1261,456,5,5,16/03/2022,2022-03-17
3037,51156,278,12341,543.4,60,6,16/03/2022,2022-03-17
3038,27258,145,5722,532,22,6,16/03/2022,2022-03-17
3039,14252,123,3275,863,29,6,16/03/2022,2022-03-17
3040,25939,230,5659,886.7,52,6,16/03/2022,2022-03-17
