LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,67,1670,522.9,12,6,Alpine,25/03/2022,2022-03-26
Ararat (RC),VIC220,11845,58,1405,489.7,8,5,Ararat,25/03/2022,2022-03-26
Ballarat (C),VIC241,109505,808,17528,737.9,127,6,Ballarat,25/03/2022,2022-03-26
Banyule (C),VIC188,131631,1397,23163,1061.3,199,7,Banyule,25/03/2022,2022-03-26
Bass Coast (S),VIC173,36320,341,5148,938.9,49,6,Bass Coast,25/03/2022,2022-03-26
Baw Baw (S),VIC194,53396,331,8604,619.9,62,6,Baw Baw,25/03/2022,2022-03-26
Bayside (C),VIC182,106862,967,19440,904.9,134,6,Bayside,25/03/2022,2022-03-26
Benalla (RC),VIC199,14037,107,1744,762.3,16,6,Benalla,25/03/2022,2022-03-26
Boroondara (C),VIC201,183199,1677,29325,915.4,267,6,Boroondara,25/03/2022,2022-03-26
Brimbank (C),VIC189,209523,1083,45559,516.9,210,6,Brimbank,25/03/2022,2022-03-26
Buloke (S),VIC183,6124,36,445,587.9,11,6,Buloke,25/03/2022,2022-03-26
Campaspe (S),VIC239,37622,323,5642,858.5,48,6,Campaspe,25/03/2022,2022-03-26
Cardinia (S),VIC212,112159,966,22844,861.3,127,6,Cardinia,25/03/2022,2022-03-26
Casey (C),VIC213,353872,2688,78077,759.6,419,6,Casey,25/03/2022,2022-03-26
Central Goldfields (S),VIC169,13186,99,1201,750.8,13,6,Central Goldfields,25/03/2022,2022-03-26
Colac-Otway (S),VIC224,21564,230,2984,1066.6,21,7,Colac-Otway,25/03/2022,2022-03-26
Corangamite (S),VIC231,16020,90,1747,561.8,18,6,Corangamite,25/03/2022,2022-03-26
Darebin (C),VIC205,164184,1533,31213,933.7,249,6,Darebin,25/03/2022,2022-03-26
East Gippsland (S),VIC243,47316,262,4414,553.7,38,6,East Gippsland,25/03/2022,2022-03-26
Frankston (C),VIC227,142643,1320,26130,925.4,207,6,Frankston,25/03/2022,2022-03-26
Gannawarra (S),VIC214,10472,36,967,343.8,5,5,Gannawarra,25/03/2022,2022-03-26
Glen Eira (C),VIC177,156511,1842,30967,1176.9,236,7,Glen Eira,25/03/2022,2022-03-26
Glenelg (S),VIC223,19674,143,1914,726.8,30,6,Glenelg,25/03/2022,2022-03-26
Golden Plains (S),VIC230,23722,238,3409,1003.3,35,7,Golden Plains,25/03/2022,2022-03-26
Greater Bendigo (C),VIC193,118093,1543,17111,1306.6,218,7,Greater Bendigo,25/03/2022,2022-03-26
Greater Dandenong (C),VIC247,168201,905,33806,538,157,6,Greater Dandenong,25/03/2022,2022-03-26
Greater Geelong (C),VIC215,258934,2505,44479,967.4,378,6,Greater Geelong,25/03/2022,2022-03-26
Greater Shepparton (C),VIC93,66498,409,11911,615.1,65,6,Greater Shepparton,25/03/2022,2022-03-26
Hepburn (S),VIC94,15975,114,1606,713.6,23,6,Hepburn,25/03/2022,2022-03-26
Hindmarsh (S),VIC152,5588,21,500,375.8,4,5,Hindmarsh,25/03/2022,2022-03-26
Hobsons Bay (C),VIC235,97751,781,17606,799,89,6,Hobsons Bay,25/03/2022,2022-03-26
Horsham (RC),VIC153,19921,104,2531,522.1,20,6,Horsham,25/03/2022,2022-03-26
Hume (C),VIC198,233471,1473,60837,630.9,212,6,Hume,25/03/2022,2022-03-26
Indigo (S),VIC191,16701,136,1798,814.3,24,6,Indigo,25/03/2022,2022-03-26
Interstate,,,42,4245,0,11,0,,25/03/2022,2022-03-26
Kingston (C),VIC226,165782,1592,30393,960.3,216,6,Kingston,25/03/2022,2022-03-26
Knox (C),VIC209,164538,1436,26802,872.7,237,6,Knox,25/03/2022,2022-03-26
Latrobe (C),VIC219,75561,630,11999,833.8,115,6,Latrobe,25/03/2022,2022-03-26
Loddon (S),VIC185,7504,76,586,1012.8,8,7,Loddon,25/03/2022,2022-03-26
Macedon Ranges (S),VIC228,50231,543,7276,1081,66,7,Macedon Ranges,25/03/2022,2022-03-26
Manningham (C),VIC195,127573,1057,21028,828.5,181,6,Manningham,25/03/2022,2022-03-26
Mansfield (S),VIC244,9176,188,1274,2048.8,31,7,Mansfield,25/03/2022,2022-03-26
Maribyrnong (C),VIC234,93448,873,19599,934.2,127,6,Maribyrnong,25/03/2022,2022-03-26
Maroondah (C),VIC207,118558,1059,18973,893.2,172,6,Maroondah,25/03/2022,2022-03-26
