LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Gannawarra (S),VIC214,10472,38,962,362.9,5,5,Gannawarra,24/03/2022,2022-03-25
Glen Eira (C),VIC177,156511,1848,30735,1180.7,298,7,Glen Eira,24/03/2022,2022-03-25
Glenelg (S),VIC223,19674,126,1885,640.4,15,6,Glenelg,24/03/2022,2022-03-25
Golden Plains (S),VIC230,23722,232,3376,978,40,6,Golden Plains,24/03/2022,2022-03-25
Greater Bendigo (C),VIC193,118093,1451,16840,1228.7,202,7,Greater Bendigo,24/03/2022,2022-03-25
Greater Dandenong (C),VIC247,168201,879,33658,522.6,129,6,Greater Dandenong,24/03/2022,2022-03-25
Greater Geelong (C),VIC215,258934,2452,44107,947,419,6,Greater Geelong,24/03/2022,2022-03-25
Greater Shepparton (C),VIC93,66498,419,11845,630.1,61,6,Greater Shepparton,24/03/2022,2022-03-25
Hepburn (S),VIC94,15975,105,1583,657.3,27,6,Hepburn,24/03/2022,2022-03-25
Hindmarsh (S),VIC152,5588,19,496,340,5,5,Hindmarsh,24/03/2022,2022-03-25
Hobsons Bay (C),VIC235,97751,798,17522,816.4,138,6,Hobsons Bay,24/03/2022,2022-03-25
Horsham (RC),VIC153,19921,101,2512,507,18,6,Horsham,24/03/2022,2022-03-25
Hume (C),VIC198,233471,1467,60636,628.3,254,6,Hume,24/03/2022,2022-03-25
Indigo (S),VIC191,16701,129,1775,772.4,25,6,Indigo,24/03/2022,2022-03-25
Interstate,,,62,4260,0,33,0,,24/03/2022,2022-03-25
Kingston (C),VIC226,165782,1561,30178,941.6,291,6,Kingston,24/03/2022,2022-03-25
Knox (C),VIC209,164538,1406,26567,854.5,234,6,Knox,24/03/2022,2022-03-25
Latrobe (C),VIC219,75561,587,11882,776.9,114,6,Latrobe,24/03/2022,2022-03-25
Loddon (S),VIC185,7504,79,578,1052.8,15,7,Loddon,24/03/2022,2022-03-25
Macedon Ranges (S),VIC228,50231,529,7209,1053.1,99,7,Macedon Ranges,24/03/2022,2022-03-25
Manningham (C),VIC195,127573,1035,20854,811.3,169,6,Manningham,24/03/2022,2022-03-25
Mansfield (S),VIC244,9176,162,1243,1765.5,53,7,Mansfield,24/03/2022,2022-03-25
Maribyrnong (C),VIC234,93448,851,19474,910.7,141,6,Maribyrnong,24/03/2022,2022-03-25
Maroondah (C),VIC207,118558,1006,18808,848.5,167,6,Maroondah,24/03/2022,2022-03-25
Melbourne (C),VIC132,178955,1679,36513,938.2,278,6,Melbourne,24/03/2022,2022-03-25
Melton (C),VIC237,164895,1251,43909,758.7,215,6,Melton,24/03/2022,2022-03-25
Mildura (RC),VIC222,55777,559,9583,1002.2,78,7,Mildura,24/03/2022,2022-03-25
Mitchell (S),VIC211,46082,505,8296,1095.9,86,7,Mitchell,24/03/2022,2022-03-25
Moira (S),VIC190,29925,177,4499,591.5,30,6,Moira,24/03/2022,2022-03-25
Monash (C),VIC210,202847,1496,32104,737.5,262,6,Monash,24/03/2022,2022-03-25
Moonee Valley (C),VIC121,130294,1011,26620,775.9,196,6,Moonee Valley,24/03/2022,2022-03-25
Moorabool (S),VIC236,35049,279,6488,796,56,6,Moorabool,24/03/2022,2022-03-25
Moreland (C),VIC131,185767,1652,39430,889.3,292,6,Moreland,24/03/2022,2022-03-25
Mornington Peninsula (S),VIC204,167636,1341,28687,799.9,235,6,Mornington Peninsula,24/03/2022,2022-03-25
Mount Alexander (S),VIC105,19754,125,2074,632.8,23,6,Mount Alexander,24/03/2022,2022-03-25
Moyne (S),VIC229,16953,157,1977,926.1,25,6,Moyne,24/03/2022,2022-03-25
Murrindindi (S),VIC250,14570,118,1671,809.9,20,6,Murrindindi,24/03/2022,2022-03-25
Nillumbik (S),VIC216,65094,618,10823,949.4,114,6,Nillumbik,24/03/2022,2022-03-25
Northern Grampians (S),VIC166,11402,42,1405,368.4,10,5,Northern Grampians,24/03/2022,2022-03-25
Overseas,,,0,80,0,0,0,,24/03/2022,2022-03-25
Overseas Traveller,,,0,621,0,0,0,,24/03/2022,2022-03-25
Port Phillip (C),VIC208,115601,986,23130,852.9,200,6,Port Phillip,24/03/2022,2022-03-25
Pyrenees (S),VIC217,7472,45,803,602.2,6,6,Pyrenees,24/03/2022,2022-03-25
Queenscliffe (B),VIC238,2940,19,477,646.3,1,6,Queenscliffe,24/03/2022,2022-03-25
South Gippsland (S),VIC178,29914,332,3246,1109.8,79,7,South Gippsland,24/03/2022,2022-03-25
Southern Grampians (S),VIC233,16100,88,1802,546.6,16,6,Southern Grampians,24/03/2022,2022-03-25
Stonnington (C),VIC203,117768,1057,21962,897.5,153,6,Stonnington,24/03/2022,2022-03-25
Strathbogie (S),VIC110,10781,81,1228,751.3,21,6,Strathbogie,24/03/2022,2022-03-25
Surf Coast (S),VIC225,33456,391,6322,1168.7,76,7,Surf Coast,24/03/2022,2022-03-25
Swan Hill (RC),VIC180,20649,168,3309,813.6,26,6,Swan Hill,24/03/2022,2022-03-25
Towong (S),VIC187,6040,31,511,513.2,4,6,Towong,24/03/2022,2022-03-25
Unincorporated Vic,,,5,83,0,1,0,,24/03/2022,2022-03-25
Unknown,,,105,5737,0,20,0,,24/03/2022,2022-03-25
Wangaratta (RC),VIC186,29187,249,4107,853.1,43,6,Wangaratta,24/03/2022,2022-03-25
Warrnambool (C),VIC179,35181,332,5105,943.7,64,6,Warrnambool,24/03/2022,2022-03-25
Wellington (S),VIC218,44380,258,5049,581.3,47,6,Wellington,24/03/2022,2022-03-25
West Wimmera (S),VIC232,3841,8,218,208.3,5,5,West Wimmera,24/03/2022,2022-03-25
Whitehorse (C),VIC196,178739,1481,25019,828.6,261,6,Whitehorse,24/03/2022,2022-03-25
Whittlesea (C),VIC197,230238,1952,51817,847.8,294,6,Whittlesea,24/03/2022,2022-03-25
Wodonga (C),VIC192,42083,301,6320,715.3,37,6,Wodonga,24/03/2022,2022-03-25
Wyndham (C),VIC221,270487,1733,61785,640.7,295,6,Wyndham,24/03/2022,2022-03-25
Yarra (C),VIC202,101495,1198,21192,1180.4,208,7,Yarra,24/03/2022,2022-03-25
Yarra Ranges (S),VIC206,159462,1319,25151,827.2,211,6,Yarra Ranges,24/03/2022,2022-03-25
Yarriambiack (S),VIC200,6639,42,593,632.6,3,6,Yarriambiack,24/03/2022,2022-03-25
