postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,329,10409,866.3,61,6,02/03/2022,2022-03-03
3001,0,0,0,0,0,0,02/03/2022,2022-03-03
3002,4957,26,796,524.5,7,6,02/03/2022,2022-03-03
3003,5516,53,1846,960.8,8,6,02/03/2022,2022-03-03
3004,9311,63,2312,676.6,9,6,02/03/2022,2022-03-03
3005,523,0,0,0,0,0,02/03/2022,2022-03-03
3006,18811,153,4857,813.4,28,6,02/03/2022,2022-03-03
3008,10438,62,2710,594,14,6,02/03/2022,2022-03-03
3010,1595,4,4,250.8,0,5,02/03/2022,2022-03-03
3011,21464,114,4600,531.1,20,6,02/03/2022,2022-03-03
3012,26295,138,5394,524.8,28,6,02/03/2022,2022-03-03
3013,14967,100,2709,668.1,22,6,02/03/2022,2022-03-03
3015,17472,122,3180,698.3,30,6,02/03/2022,2022-03-03
3016,15558,104,2418,668.5,17,6,02/03/2022,2022-03-03
3018,12685,78,1757,614.9,7,6,02/03/2022,2022-03-03
3019,9199,33,2271,358.7,3,5,02/03/2022,2022-03-03
3020,44784,184,9578,410.9,20,5,02/03/2022,2022-03-03
3021,54190,195,11758,359.8,21,5,02/03/2022,2022-03-03
3022,3102,17,705,548,4,6,02/03/2022,2022-03-03
3023,63974,343,15545,536.2,56,6,02/03/2022,2022-03-03
3024,23852,195,6859,817.5,37,6,02/03/2022,2022-03-03
3025,12155,49,2817,403.1,6,5,02/03/2022,2022-03-03
3026,72,41,2195,56944.4,10,7,02/03/2022,2022-03-03
3027,6650,48,1846,721.8,13,6,02/03/2022,2022-03-03
3028,29198,134,4752,458.9,18,5,02/03/2022,2022-03-03
3029,93946,613,27347,652.5,91,6,02/03/2022,2022-03-03
3030,100311,566,20853,564.2,91,6,02/03/2022,2022-03-03
3031,18533,80,3467,431.7,18,5,02/03/2022,2022-03-03
3032,29449,177,5881,601,25,6,02/03/2022,2022-03-03
3033,14512,69,2849,475.5,7,5,02/03/2022,2022-03-03
3034,11633,61,2496,524.4,10,6,02/03/2022,2022-03-03
3036,5921,35,1194,591.1,6,6,02/03/2022,2022-03-03
3037,51156,317,11716,619.7,42,6,02/03/2022,2022-03-03
3038,27258,142,5394,520.9,17,6,02/03/2022,2022-03-03
3039,14252,92,3018,645.5,13,6,02/03/2022,2022-03-03
3040,25939,167,5193,643.8,30,6,02/03/2022,2022-03-03
3041,12412,82,2535,660.7,13,6,02/03/2022,2022-03-03
3042,15762,87,3295,552,13,6,02/03/2022,2022-03-03
3043,17715,85,3740,479.8,14,5,02/03/2022,2022-03-03
3044,27116,269,5537,992,37,6,02/03/2022,2022-03-03
3045,100,3,79,3000,1,7,02/03/2022,2022-03-03
3046,34061,182,8306,534.3,22,6,02/03/2022,2022-03-03
3047,20901,75,5517,358.8,13,5,02/03/2022,2022-03-03
3048,18025,57,4505,316.2,6,5,02/03/2022,2022-03-03
3049,9266,75,2293,809.4,17,6,02/03/2022,2022-03-03
3050,119,0,0,0,0,0,02/03/2022,2022-03-03
3051,14939,82,2897,548.9,11,6,02/03/2022,2022-03-03
3052,5697,235,1485,4125,35,7,02/03/2022,2022-03-03
3053,18538,181,3576,976.4,37,6,02/03/2022,2022-03-03
3054,8426,49,1574,581.5,7,6,02/03/2022,2022-03-03
3055,14160,74,2634,522.6,18,6,02/03/2022,2022-03-03
3056,24475,154,4989,629.2,42,6,02/03/2022,2022-03-03
3057,11502,82,2618,712.9,10,6,02/03/2022,2022-03-03
3058,33783,186,6695,550.6,32,6,02/03/2022,2022-03-03
3059,15466,115,5100,743.6,12,6,02/03/2022,2022-03-03
3060,14040,79,3277,562.7,8,6,02/03/2022,2022-03-03
3061,5059,16,1364,316.3,3,5,02/03/2022,2022-03-03
3062,0,1,4,0,0,0,02/03/2022,2022-03-03
3063,574,2,94,348.4,1,5,02/03/2022,2022-03-03
3064,75458,694,28051,919.7,125,6,02/03/2022,2022-03-03
3065,10447,71,2315,679.6,18,6,02/03/2022,2022-03-03
3066,8512,44,2061,516.9,13,6,02/03/2022,2022-03-03
3067,8199,35,1722,426.9,15,5,02/03/2022,2022-03-03
3068,18665,104,3591,557.2,25,6,02/03/2022,2022-03-03
3070,24567,200,4423,814.1,42,6,02/03/2022,2022-03-03
3071,18569,133,3498,716.2,40,6,02/03/2022,2022-03-03
3072,32848,238,6178,724.5,37,6,02/03/2022,2022-03-03
3073,50479,286,9267,566.6,50,6,02/03/2022,2022-03-03
3074,20522,110,4284,536,13,6,02/03/2022,2022-03-03
3075,22594,120,5001,531.1,23,6,02/03/2022,2022-03-03
3076,32395,231,7425,713.1,45,6,02/03/2022,2022-03-03
3078,11638,85,1902,730.4,17,6,02/03/2022,2022-03-03
3079,15990,122,2541,763,31,6,02/03/2022,2022-03-03
3081,13424,93,2594,692.8,23,6,02/03/2022,2022-03-03
3082,29713,212,5426,713.5,31,6,02/03/2022,2022-03-03
3083,31526,243,5589,770.8,46,6,02/03/2022,2022-03-03
3084,25514,200,3688,783.9,43,6,02/03/2022,2022-03-03
3085,13882,86,1955,619.5,16,6,02/03/2022,2022-03-03
3086,908,2,4,220.3,1,5,02/03/2022,2022-03-03
3087,9033,81,1422,896.7,12,6,02/03/2022,2022-03-03
3088,26890,143,4197,531.8,31,6,02/03/2022,2022-03-03
3089,11739,80,1949,681.5,17,6,02/03/2022,2022-03-03
3090,2362,24,481,1016.1,3,7,02/03/2022,2022-03-03
3091,1585,9,237,567.8,3,6,02/03/2022,2022-03-03
3093,3891,15,607,385.5,3,5,02/03/2022,2022-03-03
3094,8963,50,1211,557.8,7,6,02/03/2022,2022-03-03
3095,27770,171,4103,615.8,33,6,02/03/2022,2022-03-03
3096,1966,17,276,864.7,3,6,02/03/2022,2022-03-03
3097,1443,3,189,207.9,1,5,02/03/2022,2022-03-03
3099,4877,21,689,430.6,5,5,02/03/2022,2022-03-03
3101,24604,165,3537,670.6,33,6,02/03/2022,2022-03-03
3102,6634,64,1036,964.7,12,6,02/03/2022,2022-03-03
3103,15343,107,1805,697.4,13,6,02/03/2022,2022-03-03
3104,20404,129,2727,632.2,23,6,02/03/2022,2022-03-03
3105,10877,77,1866,707.9,16,6,02/03/2022,2022-03-03
3106,16620,94,2401,565.6,22,6,02/03/2022,2022-03-03
3107,13557,99,2145,730.3,17,6,02/03/2022,2022-03-03
3108,20823,134,3404,643.5,31,6,02/03/2022,2022-03-03
3109,28357,215,3935,758.2,33,6,02/03/2022,2022-03-03
3111,12348,85,1789,688.4,17,6,02/03/2022,2022-03-03
3113,8460,53,1322,626.5,4,6,02/03/2022,2022-03-03
3114,3823,41,559,1072.5,10,7,02/03/2022,2022-03-03
3115,3799,24,549,631.7,6,6,02/03/2022,2022-03-03
3116,9872,90,1680,911.7,15,6,02/03/2022,2022-03-03
3121,30502,175,6591,573.7,42,6,02/03/2022,2022-03-03
3122,23508,151,3580,642.3,25,6,02/03/2022,2022-03-03
3123,14319,93,2348,649.5,15,6,02/03/2022,2022-03-03
3124,22091,207,3244,937,40,6,02/03/2022,2022-03-03
3125,15021,137,2092,912.1,30,6,02/03/2022,2022-03-03
3126,8060,52,993,645.2,13,6,02/03/2022,2022-03-03
3127,18445,179,2339,970.5,29,6,02/03/2022,2022-03-03
3128,19832,144,2791,726.1,27,6,02/03/2022,2022-03-03
3129,17374,128,2223,736.7,24,6,02/03/2022,2022-03-03
3130,32171,268,4044,833,41,6,02/03/2022,2022-03-03
3131,22499,100,2721,444.5,17,5,02/03/2022,2022-03-03
3132,16148,102,2198,631.7,16,6,02/03/2022,2022-03-03
3133,22119,128,2472,578.7,21,6,02/03/2022,2022-03-03
3134,32782,237,4960,723,52,6,02/03/2022,2022-03-03
3135,19954,124,2822,621.4,21,6,02/03/2022,2022-03-03
3136,44373,270,6220,608.5,43,6,02/03/2022,2022-03-03
3137,13872,106,2260,764.1,27,6,02/03/2022,2022-03-03
3138,21964,180,3542,819.5,39,6,02/03/2022,2022-03-03
3139,13722,105,1801,765.2,17,6,02/03/2022,2022-03-03
3140,16532,137,2449,828.7,23,6,02/03/2022,2022-03-03
3141,25149,143,4922,568.6,27,6,02/03/2022,2022-03-03
3142,12912,69,1870,534.4,15,6,02/03/2022,2022-03-03
3143,9052,67,1547,740.2,10,6,02/03/2022,2022-03-03
3144,10885,68,1674,624.7,16,6,02/03/2022,2022-03-03
3145,23294,174,3716,747,40,6,02/03/2022,2022-03-03
3146,25256,217,3861,859.2,47,6,02/03/2022,2022-03-03
3147,14634,133,2131,908.8,30,6,02/03/2022,2022-03-03
3148,8643,44,1451,509.1,9,6,02/03/2022,2022-03-03
3149,33612,193,4258,574.2,33,6,02/03/2022,2022-03-03
3150,60082,381,7680,634.1,68,6,02/03/2022,2022-03-03
3151,10269,71,1262,691.4,11,6,02/03/2022,2022-03-03
3152,33089,273,4432,825,31,6,02/03/2022,2022-03-03
3153,20552,176,3030,856.4,31,6,02/03/2022,2022-03-03
3154,4418,79,667,1788.1,14,7,02/03/2022,2022-03-03
3155,22193,171,3062,770.5,45,6,02/03/2022,2022-03-03
3156,37458,300,5576,800.9,50,6,02/03/2022,2022-03-03
3158,6648,63,1020,947.7,9,6,02/03/2022,2022-03-03
3159,2652,19,301,716.4,3,6,02/03/2022,2022-03-03
3160,9014,60,1314,665.6,11,6,02/03/2022,2022-03-03
3161,15271,117,3153,766.2,31,6,02/03/2022,2022-03-03
3162,17452,169,3208,968.4,24,6,02/03/2022,2022-03-03
3163,32355,222,5112,686.1,41,6,02/03/2022,2022-03-03
3164,0,0,0,0,0,0,02/03/2022,2022-03-03
3165,27636,300,5243,1085.5,43,7,02/03/2022,2022-03-03
3166,23759,160,4246,673.4,33,6,02/03/2022,2022-03-03
3167,9259,50,1615,540,7,6,02/03/2022,2022-03-03
3168,20200,353,4052,1747.5,39,7,02/03/2022,2022-03-03
3169,20122,111,3716,551.6,17,6,02/03/2022,2022-03-03
3170,19370,114,3222,588.5,22,6,02/03/2022,2022-03-03
3171,21713,91,4137,419.1,15,5,02/03/2022,2022-03-03
