LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,131,1922,1022.3,25,7,Alpine,06/04/2022,2022-04-07
Ararat (RC),VIC220,11845,51,1511,430.6,8,5,Ararat,06/04/2022,2022-04-07
Ballarat (C),VIC241,109505,1130,19576,1031.9,225,7,Ballarat,06/04/2022,2022-04-07
Banyule (C),VIC188,131631,1547,26019,1175.3,268,7,Banyule,06/04/2022,2022-04-07
Bass Coast (S),VIC173,36320,318,5798,875.6,46,6,Bass Coast,06/04/2022,2022-04-07
Baw Baw (S),VIC194,53396,535,9581,1001.9,116,7,Baw Baw,06/04/2022,2022-04-07
Bayside (C),VIC182,106862,1145,21676,1071.5,212,7,Bayside,06/04/2022,2022-04-07
Benalla (RC),VIC199,14037,84,1929,598.4,17,6,Benalla,06/04/2022,2022-04-07
Boroondara (C),VIC201,183199,1729,32705,943.8,327,6,Boroondara,06/04/2022,2022-04-07
Brimbank (C),VIC189,209523,1414,48251,674.9,289,6,Brimbank,06/04/2022,2022-04-07
Buloke (S),VIC183,6124,54,557,881.8,5,6,Buloke,06/04/2022,2022-04-07
Campaspe (S),VIC239,37622,233,6122,619.3,40,6,Campaspe,06/04/2022,2022-04-07
Cardinia (S),VIC212,112159,1169,25022,1042.3,254,7,Cardinia,06/04/2022,2022-04-07
Casey (C),VIC213,353872,3303,84392,933.4,656,6,Casey,06/04/2022,2022-04-07
Central Goldfields (S),VIC169,13186,141,1506,1069.3,24,7,Central Goldfields,06/04/2022,2022-04-07
Colac-Otway (S),VIC224,21564,140,3260,649.2,37,6,Colac-Otway,06/04/2022,2022-04-07
Corangamite (S),VIC231,16020,151,2036,942.6,31,6,Corangamite,06/04/2022,2022-04-07
Darebin (C),VIC205,164184,1596,34349,972.1,326,6,Darebin,06/04/2022,2022-04-07
East Gippsland (S),VIC243,47316,470,5163,993.3,115,6,East Gippsland,06/04/2022,2022-04-07
Frankston (C),VIC227,142643,1395,28727,978,273,6,Frankston,06/04/2022,2022-04-07
