LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,79,1696,616.5,11,6,Alpine,27/03/2022,2022-03-28
Ararat (RC),VIC220,11845,49,1417,413.7,7,5,Ararat,27/03/2022,2022-03-28
Ballarat (C),VIC241,109505,850,17752,776.2,135,6,Ballarat,27/03/2022,2022-03-28
Banyule (C),VIC188,131631,1423,23549,1081.1,200,7,Banyule,27/03/2022,2022-03-28
Bass Coast (S),VIC173,36320,355,5238,977.4,51,6,Bass Coast,27/03/2022,2022-03-28
Baw Baw (S),VIC194,53396,341,8705,638.6,77,6,Baw Baw,27/03/2022,2022-03-28
Bayside (C),VIC182,106862,999,19704,934.9,145,6,Bayside,27/03/2022,2022-03-28
Benalla (RC),VIC199,14037,96,1770,683.9,9,6,Benalla,27/03/2022,2022-03-28
Boroondara (C),VIC201,183199,1678,29770,915.9,240,6,Boroondara,27/03/2022,2022-03-28
Brimbank (C),VIC189,209523,1129,45873,538.8,194,6,Brimbank,27/03/2022,2022-03-28
Buloke (S),VIC183,6124,39,453,636.8,6,6,Buloke,27/03/2022,2022-03-28
Campaspe (S),VIC239,37622,272,5690,723,29,6,Campaspe,27/03/2022,2022-03-28
Cardinia (S),VIC212,112159,958,23115,854.1,140,6,Cardinia,27/03/2022,2022-03-28
Casey (C),VIC213,353872,2897,78989,818.7,479,6,Casey,27/03/2022,2022-03-28
Central Goldfields (S),VIC169,13186,126,1255,955.6,24,6,Central Goldfields,27/03/2022,2022-03-28
Colac-Otway (S),VIC224,21564,212,3033,983.1,21,6,Colac-Otway,27/03/2022,2022-03-28
Corangamite (S),VIC231,16020,98,1775,611.7,15,6,Corangamite,27/03/2022,2022-03-28
Darebin (C),VIC205,164184,1626,31664,990.4,228,6,Darebin,27/03/2022,2022-03-28
East Gippsland (S),VIC243,47316,275,4485,581.2,39,6,East Gippsland,27/03/2022,2022-03-28
Frankston (C),VIC227,142643,1309,26468,917.7,177,6,Frankston,27/03/2022,2022-03-28
Gannawarra (S),VIC214,10472,39,978,372.4,8,5,Gannawarra,27/03/2022,2022-03-28
Glen Eira (C),VIC177,156511,1782,31441,1138.6,276,7,Glen Eira,27/03/2022,2022-03-28
Glenelg (S),VIC223,19674,146,1955,742.1,18,6,Glenelg,27/03/2022,2022-03-28
Golden Plains (S),VIC230,23722,252,3482,1062.3,42,7,Golden Plains,27/03/2022,2022-03-28
Greater Bendigo (C),VIC193,118093,1539,17528,1303.2,215,7,Greater Bendigo,27/03/2022,2022-03-28
Greater Dandenong (C),VIC247,168201,915,34059,544,138,6,Greater Dandenong,27/03/2022,2022-03-28
Greater Geelong (C),VIC215,258934,2566,45224,991,390,6,Greater Geelong,27/03/2022,2022-03-28
Greater Shepparton (C),VIC93,66498,407,12028,612,62,6,Greater Shepparton,27/03/2022,2022-03-28
Hepburn (S),VIC94,15975,128,1650,801.3,30,6,Hepburn,27/03/2022,2022-03-28
Hindmarsh (S),VIC152,5588,18,500,322.1,0,5,Hindmarsh,27/03/2022,2022-03-28
Hobsons Bay (C),VIC235,97751,771,17808,788.7,108,6,Hobsons Bay,27/03/2022,2022-03-28
Horsham (RC),VIC153,19921,97,2553,486.9,12,5,Horsham,27/03/2022,2022-03-28
Hume (C),VIC198,233471,1507,61281,645.5,221,6,Hume,27/03/2022,2022-03-28
Indigo (S),VIC191,16701,122,1823,730.5,13,6,Indigo,27/03/2022,2022-03-28
Interstate,,,42,4255,0,16,0,,27/03/2022,2022-03-28
Kingston (C),VIC226,165782,1682,30884,1014.6,264,7,Kingston,27/03/2022,2022-03-28
Knox (C),VIC209,164538,1529,27280,929.3,273,6,Knox,27/03/2022,2022-03-28
Latrobe (C),VIC219,75561,647,12169,856.3,90,6,Latrobe,27/03/2022,2022-03-28
Loddon (S),VIC185,7504,81,612,1079.4,10,7,Loddon,27/03/2022,2022-03-28
Macedon Ranges (S),VIC228,50231,515,7391,1025.3,63,7,Macedon Ranges,27/03/2022,2022-03-28
Manningham (C),VIC195,127573,1055,21310,827,144,6,Manningham,27/03/2022,2022-03-28
Mansfield (S),VIC244,9176,219,1343,2386.7,44,7,Mansfield,27/03/2022,2022-03-28
Maribyrnong (C),VIC234,93448,888,19828,950.3,128,6,Maribyrnong,27/03/2022,2022-03-28
Maroondah (C),VIC207,118558,1149,19317,969.1,217,6,Maroondah,27/03/2022,2022-03-28
Melbourne (C),VIC132,178955,1699,37197,949.4,260,6,Melbourne,27/03/2022,2022-03-28
Melton (C),VIC237,164895,1343,44506,814.5,225,6,Melton,27/03/2022,2022-03-28
Mildura (RC),VIC222,55777,572,9847,1025.5,111,7,Mildura,27/03/2022,2022-03-28
Mitchell (S),VIC211,46082,509,8496,1104.6,74,7,Mitchell,27/03/2022,2022-03-28
Moira (S),VIC190,29925,168,4563,561.4,30,6,Moira,27/03/2022,2022-03-28
Monash (C),VIC210,202847,1529,32757,753.8,228,6,Monash,27/03/2022,2022-03-28
