LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,91,1579,710.2,18,6,Alpine,17/03/2022,2022-03-18
Ararat (RC),VIC220,11845,49,1336,413.7,9,5,Ararat,17/03/2022,2022-03-18
Ballarat (C),VIC241,109505,901,16509,822.8,139,6,Ballarat,17/03/2022,2022-03-18
Banyule (C),VIC188,131631,1230,21471,934.4,230,6,Banyule,17/03/2022,2022-03-18
Bass Coast (S),VIC173,36320,243,4708,669.1,46,6,Bass Coast,17/03/2022,2022-03-18
Baw Baw (S),VIC194,53396,297,8184,556.2,38,6,Baw Baw,17/03/2022,2022-03-18
Bayside (C),VIC182,106862,847,18254,792.6,176,6,Bayside,17/03/2022,2022-03-18
Benalla (RC),VIC199,14037,94,1605,669.7,15,6,Benalla,17/03/2022,2022-03-18
Boroondara (C),VIC201,183199,1653,27228,902.3,308,6,Boroondara,17/03/2022,2022-03-18
Brimbank (C),VIC189,209523,861,44220,410.9,193,5,Brimbank,17/03/2022,2022-03-18
Buloke (S),VIC183,6124,7,405,114.3,2,4,Buloke,17/03/2022,2022-03-18
Campaspe (S),VIC239,37622,321,5225,853.2,50,6,Campaspe,17/03/2022,2022-03-18
Cardinia (S),VIC212,112159,869,21611,774.8,160,6,Cardinia,17/03/2022,2022-03-18
Casey (C),VIC213,353872,2142,74769,605.3,397,6,Casey,17/03/2022,2022-03-18
Central Goldfields (S),VIC169,13186,118,1063,894.9,24,6,Central Goldfields,17/03/2022,2022-03-18
Colac-Otway (S),VIC224,21564,126,2714,584.3,27,6,Colac-Otway,17/03/2022,2022-03-18
Corangamite (S),VIC231,16020,86,1634,536.8,8,6,Corangamite,17/03/2022,2022-03-18
Darebin (C),VIC205,164184,1322,29283,805.2,277,6,Darebin,17/03/2022,2022-03-18
East Gippsland (S),VIC243,47316,113,4113,238.8,21,5,East Gippsland,17/03/2022,2022-03-18
Frankston (C),VIC227,142643,1100,24514,771.2,189,6,Frankston,17/03/2022,2022-03-18
Gannawarra (S),VIC214,10472,46,915,439.3,16,5,Gannawarra,17/03/2022,2022-03-18
Glen Eira (C),VIC177,156511,1507,28721,962.9,312,6,Glen Eira,17/03/2022,2022-03-18
Glenelg (S),VIC223,19674,125,1742,635.4,27,6,Glenelg,17/03/2022,2022-03-18
Golden Plains (S),VIC230,23722,171,3125,720.8,31,6,Golden Plains,17/03/2022,2022-03-18
Greater Bendigo (C),VIC193,118093,1105,15226,935.7,171,6,Greater Bendigo,17/03/2022,2022-03-18
Greater Dandenong (C),VIC247,168201,719,32666,427.5,153,5,Greater Dandenong,17/03/2022,2022-03-18
Greater Geelong (C),VIC215,258934,2272,41325,877.4,433,6,Greater Geelong,17/03/2022,2022-03-18
Greater Shepparton (C),VIC93,66498,401,11370,603,73,6,Greater Shepparton,17/03/2022,2022-03-18
Hepburn (S),VIC94,15975,87,1475,544.6,14,6,Hepburn,17/03/2022,2022-03-18
Hindmarsh (S),VIC152,5588,19,474,340,1,5,Hindmarsh,17/03/2022,2022-03-18
Hobsons Bay (C),VIC235,97751,709,16659,725.3,144,6,Hobsons Bay,17/03/2022,2022-03-18
Horsham (RC),VIC153,19921,137,2391,687.7,27,6,Horsham,17/03/2022,2022-03-18
Hume (C),VIC198,233471,1379,59027,590.7,259,6,Hume,17/03/2022,2022-03-18
Indigo (S),VIC191,16701,111,1635,664.6,14,6,Indigo,17/03/2022,2022-03-18
Interstate,,,55,4221,0,30,0,,17/03/2022,2022-03-18
Kingston (C),VIC226,165782,1193,28479,719.6,213,6,Kingston,17/03/2022,2022-03-18
