LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,38,1502,296.6,4,5,Alpine,13/03/2022,2022-03-14
Ararat (RC),VIC220,11845,64,1311,540.3,9,6,Ararat,13/03/2022,2022-03-14
Ballarat (C),VIC241,109505,969,15878,884.9,124,6,Ballarat,13/03/2022,2022-03-14
Banyule (C),VIC188,131631,989,20506,751.3,126,6,Banyule,13/03/2022,2022-03-14
Bass Coast (S),VIC173,36320,179,4521,492.8,28,5,Bass Coast,13/03/2022,2022-03-14
Baw Baw (S),VIC194,53396,283,7961,530,34,6,Baw Baw,13/03/2022,2022-03-14
Bayside (C),VIC182,106862,682,17600,638.2,100,6,Bayside,13/03/2022,2022-03-14
Benalla (RC),VIC199,14037,71,1529,505.8,12,6,Benalla,13/03/2022,2022-03-14
Boroondara (C),VIC201,183199,1487,26041,811.7,201,6,Boroondara,13/03/2022,2022-03-14
Brimbank (C),VIC189,209523,650,43454,310.2,82,5,Brimbank,13/03/2022,2022-03-14
Buloke (S),VIC183,6124,9,400,147,2,4,Buloke,13/03/2022,2022-03-14
Campaspe (S),VIC239,37622,323,4990,858.5,35,6,Campaspe,13/03/2022,2022-03-14
Cardinia (S),VIC212,112159,728,20945,649.1,104,6,Cardinia,13/03/2022,2022-03-14
Casey (C),VIC213,353872,1981,73266,559.8,269,6,Casey,13/03/2022,2022-03-14
Central Goldfields (S),VIC169,13186,91,983,690.1,13,6,Central Goldfields,13/03/2022,2022-03-14
Colac-Otway (S),VIC224,21564,110,2623,510.1,24,6,Colac-Otway,13/03/2022,2022-03-14
Corangamite (S),VIC231,16020,58,1570,362,6,5,Corangamite,13/03/2022,2022-03-14
Darebin (C),VIC205,164184,1111,28286,676.7,146,6,Darebin,13/03/2022,2022-03-14
East Gippsland (S),VIC243,47316,99,4025,209.2,11,5,East Gippsland,13/03/2022,2022-03-14
Frankston (C),VIC227,142643,861,23628,603.6,100,6,Frankston,13/03/2022,2022-03-14
Gannawarra (S),VIC214,10472,83,881,792.6,3,6,Gannawarra,13/03/2022,2022-03-14
Glen Eira (C),VIC177,156511,1182,27588,755.2,188,6,Glen Eira,13/03/2022,2022-03-14
Glenelg (S),VIC223,19674,141,1646,716.7,9,6,Glenelg,13/03/2022,2022-03-14
Golden Plains (S),VIC230,23722,153,2993,645,19,6,Golden Plains,13/03/2022,2022-03-14
Greater Bendigo (C),VIC193,118093,926,14360,784.1,116,6,Greater Bendigo,13/03/2022,2022-03-14
Greater Dandenong (C),VIC247,168201,583,32153,346.6,86,5,Greater Dandenong,13/03/2022,2022-03-14
Greater Geelong (C),VIC215,258934,1845,39613,712.5,257,6,Greater Geelong,13/03/2022,2022-03-14
Greater Shepparton (C),VIC93,66498,323,11080,485.7,46,5,Greater Shepparton,13/03/2022,2022-03-14
Hepburn (S),VIC94,15975,89,1412,557.1,10,6,Hepburn,13/03/2022,2022-03-14
Hindmarsh (S),VIC152,5588,29,465,519,7,6,Hindmarsh,13/03/2022,2022-03-14
Hobsons Bay (C),VIC235,97751,467,16069,477.7,69,5,Hobsons Bay,13/03/2022,2022-03-14
Horsham (RC),VIC153,19921,156,2301,783.1,17,6,Horsham,13/03/2022,2022-03-14
Hume (C),VIC198,233471,1162,58010,497.7,134,5,Hume,13/03/2022,2022-03-14
Indigo (S),VIC191,16701,91,1537,544.9,8,6,Indigo,13/03/2022,2022-03-14
Interstate,,,75,4218,0,19,0,,13/03/2022,2022-03-14
Kingston (C),VIC226,165782,1011,27562,609.8,140,6,Kingston,13/03/2022,2022-03-14
Knox (C),VIC209,164538,1225,24002,744.5,173,6,Knox,13/03/2022,2022-03-14
Latrobe (C),VIC219,75561,332,10891,439.4,55,5,Latrobe,13/03/2022,2022-03-14
Loddon (S),VIC185,7504,30,435,399.8,7,5,Loddon,13/03/2022,2022-03-14
Macedon Ranges (S),VIC228,50231,298,6328,593.3,46,6,Macedon Ranges,13/03/2022,2022-03-14
Manningham (C),VIC195,127573,833,18981,653,98,6,Manningham,13/03/2022,2022-03-14
Mansfield (S),VIC244,9176,41,1033,446.8,9,5,Mansfield,13/03/2022,2022-03-14
Maribyrnong (C),VIC234,93448,601,18011,643.1,75,6,Maribyrnong,13/03/2022,2022-03-14
Maroondah (C),VIC207,118558,600,17035,506.1,80,6,Maroondah,13/03/2022,2022-03-14
Melbourne (C),VIC132,178955,1095,33705,611.9,115,6,Melbourne,13/03/2022,2022-03-14
Melton (C),VIC237,164895,975,41816,591.3,164,6,Melton,13/03/2022,2022-03-14
Mildura (RC),VIC222,55777,486,8556,871.3,64,6,Mildura,13/03/2022,2022-03-14
Mitchell (S),VIC211,46082,284,7489,616.3,33,6,Mitchell,13/03/2022,2022-03-14
Moira (S),VIC190,29925,206,4152,688.4,29,6,Moira,13/03/2022,2022-03-14
Monash (C),VIC210,202847,1279,29409,630.5,163,6,Monash,13/03/2022,2022-03-14
Moonee Valley (C),VIC121,130294,875,24861,671.6,112,6,Moonee Valley,13/03/2022,2022-03-14
Moorabool (S),VIC236,35049,236,5972,673.3,30,6,Moorabool,13/03/2022,2022-03-14
Moreland (C),VIC131,185767,1149,36471,618.5,164,6,Moreland,13/03/2022,2022-03-14
Mornington Peninsula (S),VIC204,167636,1111,26275,662.7,152,6,Mornington Peninsula,13/03/2022,2022-03-14
Mount Alexander (S),VIC105,19754,90,1878,455.6,11,5,Mount Alexander,13/03/2022,2022-03-14
Moyne (S),VIC229,16953,83,1699,489.6,8,5,Moyne,13/03/2022,2022-03-14
Murrindindi (S),VIC250,14570,57,1432,391.2,5,5,Murrindindi,13/03/2022,2022-03-14
Nillumbik (S),VIC216,65094,331,9757,508.5,38,6,Nillumbik,13/03/2022,2022-03-14
Northern Grampians (S),VIC166,11402,51,1330,447.3,8,5,Northern Grampians,13/03/2022,2022-03-14
Overseas,,,3,83,0,2,0,,13/03/2022,2022-03-14
Overseas Traveller,,,0,621,0,0,0,,13/03/2022,2022-03-14
Port Phillip (C),VIC208,115601,748,21408,647.1,82,6,Port Phillip,13/03/2022,2022-03-14
Pyrenees (S),VIC217,7472,19,699,254.3,0,5,Pyrenees,13/03/2022,2022-03-14
Queenscliffe (B),VIC238,2940,7,422,238.1,0,5,Queenscliffe,13/03/2022,2022-03-14
South Gippsland (S),VIC178,29914,95,2761,317.6,19,5,South Gippsland,13/03/2022,2022-03-14
Southern Grampians (S),VIC233,16100,53,1635,329.2,3,5,Southern Grampians,13/03/2022,2022-03-14
Stonnington (C),VIC203,117768,823,20035,698.8,111,6,Stonnington,13/03/2022,2022-03-14
Strathbogie (S),VIC110,10781,36,1082,333.9,7,5,Strathbogie,13/03/2022,2022-03-14
Surf Coast (S),VIC225,33456,287,5615,857.8,37,6,Surf Coast,13/03/2022,2022-03-14
Swan Hill (RC),VIC180,20649,152,2959,736.1,25,6,Swan Hill,13/03/2022,2022-03-14
Towong (S),VIC187,6040,38,447,629.1,4,6,Towong,13/03/2022,2022-03-14
Unincorporated Vic,,,2,75,0,0,0,,13/03/2022,2022-03-14
Unknown,,,205,5592,0,34,0,,13/03/2022,2022-03-14
Wangaratta (RC),VIC186,29187,287,3645,983.3,41,6,Wangaratta,13/03/2022,2022-03-14
Warrnambool (C),VIC179,35181,146,4595,415,16,5,Warrnambool,13/03/2022,2022-03-14
Wellington (S),VIC218,44380,218,4632,491.2,33,5,Wellington,13/03/2022,2022-03-14
West Wimmera (S),VIC232,3841,9,200,234.3,3,5,West Wimmera,13/03/2022,2022-03-14
Whitehorse (C),VIC196,178739,1161,22466,649.6,176,6,Whitehorse,13/03/2022,2022-03-14
Whittlesea (C),VIC197,230238,1320,48506,573.3,212,6,Whittlesea,13/03/2022,2022-03-14
Wodonga (C),VIC192,42083,349,5696,829.3,71,6,Wodonga,13/03/2022,2022-03-14
Wyndham (C),VIC221,270487,1397,58735,516.5,190,6,Wyndham,13/03/2022,2022-03-14
Yarra (C),VIC202,101495,648,19156,638.5,86,6,Yarra,13/03/2022,2022-03-14
Yarra Ranges (S),VIC206,159462,976,22829,612.1,147,6,Yarra Ranges,13/03/2022,2022-03-14
Yarriambiack (S),VIC200,6639,47,513,707.9,3,6,Yarriambiack,13/03/2022,2022-03-14
