LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,46,1466,359,7,5,Alpine,07/03/2022,2022-03-08
Ararat (RC),VIC220,11845,63,1246,531.9,7,6,Ararat,07/03/2022,2022-03-08
Ballarat (C),VIC241,109505,1254,14988,1145.2,180,7,Ballarat,07/03/2022,2022-03-08
Banyule (C),VIC188,131631,943,19592,716.4,155,6,Banyule,07/03/2022,2022-03-08
Bass Coast (S),VIC173,36320,149,4349,410.2,32,5,Bass Coast,07/03/2022,2022-03-08
Baw Baw (S),VIC194,53396,432,7705,809,70,6,Baw Baw,07/03/2022,2022-03-08
Bayside (C),VIC182,106862,852,16948,797.3,117,6,Bayside,07/03/2022,2022-03-08
Benalla (RC),VIC199,14037,124,1463,883.4,13,6,Benalla,07/03/2022,2022-03-08
Boroondara (C),VIC201,183199,1437,24643,784.4,249,6,Boroondara,07/03/2022,2022-03-08
Brimbank (C),VIC189,209523,833,42875,397.6,118,5,Brimbank,07/03/2022,2022-03-08
Buloke (S),VIC183,6124,14,391,228.6,1,5,Buloke,07/03/2022,2022-03-08
Campaspe (S),VIC239,37622,400,4701,1063.2,63,7,Campaspe,07/03/2022,2022-03-08
Cardinia (S),VIC212,112159,867,20259,773,138,6,Cardinia,07/03/2022,2022-03-08
Casey (C),VIC213,353872,2364,71408,668,370,6,Casey,07/03/2022,2022-03-08
Central Goldfields (S),VIC169,13186,81,898,614.3,20,6,Central Goldfields,07/03/2022,2022-03-08
Colac-Otway (S),VIC224,21564,138,2521,640,15,6,Colac-Otway,07/03/2022,2022-03-08
Corangamite (S),VIC231,16020,64,1513,399.5,9,5,Corangamite,07/03/2022,2022-03-08
Darebin (C),VIC205,164184,1023,27261,623.1,170,6,Darebin,07/03/2022,2022-03-08
East Gippsland (S),VIC243,47316,109,3927,230.4,10,5,East Gippsland,07/03/2022,2022-03-08
Frankston (C),VIC227,142643,1039,22841,728.4,171,6,Frankston,07/03/2022,2022-03-08
Gannawarra (S),VIC214,10472,106,803,1012.2,24,7,Gannawarra,07/03/2022,2022-03-08
Glen Eira (C),VIC177,156511,1307,26464,835.1,182,6,Glen Eira,07/03/2022,2022-03-08
Glenelg (S),VIC223,19674,120,1518,609.9,26,6,Glenelg,07/03/2022,2022-03-08
Golden Plains (S),VIC230,23722,174,2850,733.5,27,6,Golden Plains,07/03/2022,2022-03-08
Greater Bendigo (C),VIC193,118093,1028,13519,870.5,166,6,Greater Bendigo,07/03/2022,2022-03-08
Greater Dandenong (C),VIC247,168201,616,31586,366.2,98,5,Greater Dandenong,07/03/2022,2022-03-08
Greater Geelong (C),VIC215,258934,1638,37852,632.6,312,6,Greater Geelong,07/03/2022,2022-03-08
Greater Shepparton (C),VIC93,66498,427,10772,642.1,49,6,Greater Shepparton,07/03/2022,2022-03-08
Hepburn (S),VIC94,15975,77,1329,482,19,5,Hepburn,07/03/2022,2022-03-08
Hindmarsh (S),VIC152,5588,47,441,841.1,6,6,Hindmarsh,07/03/2022,2022-03-08
Hobsons Bay (C),VIC235,97751,556,15621,568.8,95,6,Hobsons Bay,07/03/2022,2022-03-08
Horsham (RC),VIC153,19921,194,2146,973.8,27,6,Horsham,07/03/2022,2022-03-08
Hume (C),VIC198,233471,1281,56943,548.7,200,6,Hume,07/03/2022,2022-03-08
Indigo (S),VIC191,16701,84,1456,503,17,6,Indigo,07/03/2022,2022-03-08
Interstate,,,79,4141,0,16,0,,07/03/2022,2022-03-08
Kingston (C),VIC226,165782,1034,26622,623.7,174,6,Kingston,07/03/2022,2022-03-08
Knox (C),VIC209,164538,1300,22850,790.1,202,6,Knox,07/03/2022,2022-03-08
Latrobe (C),VIC219,75561,472,10574,624.7,62,6,Latrobe,07/03/2022,2022-03-08
Loddon (S),VIC185,7504,44,407,586.4,4,6,Loddon,07/03/2022,2022-03-08
Macedon Ranges (S),VIC228,50231,280,6046,557.4,42,6,Macedon Ranges,07/03/2022,2022-03-08
Manningham (C),VIC195,127573,920,18171,721.2,136,6,Manningham,07/03/2022,2022-03-08
Mansfield (S),VIC244,9176,63,1002,686.6,16,6,Mansfield,07/03/2022,2022-03-08
Maribyrnong (C),VIC234,93448,517,17462,553.2,97,6,Maribyrnong,07/03/2022,2022-03-08
Maroondah (C),VIC207,118558,768,16497,647.8,108,6,Maroondah,07/03/2022,2022-03-08
Melbourne (C),VIC132,178955,1330,32697,743.2,176,6,Melbourne,07/03/2022,2022-03-08
Melton (C),VIC237,164895,1148,40896,696.2,180,6,Melton,07/03/2022,2022-03-08
Mildura (RC),VIC222,55777,576,8121,1032.7,104,7,Mildura,07/03/2022,2022-03-08
Mitchell (S),VIC211,46082,363,7220,787.7,53,6,Mitchell,07/03/2022,2022-03-08
Moira (S),VIC190,29925,175,3964,584.8,35,6,Moira,07/03/2022,2022-03-08
Monash (C),VIC210,202847,1410,28220,695.1,241,6,Monash,07/03/2022,2022-03-08
Moonee Valley (C),VIC121,130294,810,24033,621.7,143,6,Moonee Valley,07/03/2022,2022-03-08
Moorabool (S),VIC236,35049,303,5752,864.5,48,6,Moorabool,07/03/2022,2022-03-08
Moreland (C),VIC131,185767,1216,35388,654.6,206,6,Moreland,07/03/2022,2022-03-08
Mornington Peninsula (S),VIC204,167636,1130,25218,674.1,202,6,Mornington Peninsula,07/03/2022,2022-03-08
Mount Alexander (S),VIC105,19754,84,1796,425.2,24,5,Mount Alexander,07/03/2022,2022-03-08
Moyne (S),VIC229,16953,76,1618,448.3,17,5,Moyne,07/03/2022,2022-03-08
Murrindindi (S),VIC250,14570,83,1380,569.7,16,6,Murrindindi,07/03/2022,2022-03-08
Nillumbik (S),VIC216,65094,350,9444,537.7,62,6,Nillumbik,07/03/2022,2022-03-08
Northern Grampians (S),VIC166,11402,41,1282,359.6,6,5,Northern Grampians,07/03/2022,2022-03-08
Overseas,,,3,82,0,1,0,,07/03/2022,2022-03-08
Overseas Traveller,,,0,621,0,0,0,,07/03/2022,2022-03-08
Port Phillip (C),VIC208,115601,662,20702,572.7,100,6,Port Phillip,07/03/2022,2022-03-08
Pyrenees (S),VIC217,7472,38,682,508.6,5,6,Pyrenees,07/03/2022,2022-03-08
Queenscliffe (B),VIC238,2940,14,413,476.2,2,5,Queenscliffe,07/03/2022,2022-03-08
South Gippsland (S),VIC178,29914,130,2674,434.6,19,5,South Gippsland,07/03/2022,2022-03-08
Southern Grampians (S),VIC233,16100,74,1589,459.6,13,5,Southern Grampians,07/03/2022,2022-03-08
Stonnington (C),VIC203,117768,778,19236,660.6,132,6,Stonnington,07/03/2022,2022-03-08
Strathbogie (S),VIC110,10781,65,1048,602.9,3,6,Strathbogie,07/03/2022,2022-03-08
Surf Coast (S),VIC225,33456,248,5330,741.3,43,6,Surf Coast,07/03/2022,2022-03-08
Swan Hill (RC),VIC180,20649,111,2827,537.6,31,6,Swan Hill,07/03/2022,2022-03-08
Towong (S),VIC187,6040,55,411,910.6,9,6,Towong,07/03/2022,2022-03-08
Unincorporated Vic,,,2,73,0,0,0,,07/03/2022,2022-03-08
Unknown,,,130,5355,0,15,0,,07/03/2022,2022-03-08
Wangaratta (RC),VIC186,29187,297,3392,1017.6,73,7,Wangaratta,07/03/2022,2022-03-08
Warrnambool (C),VIC179,35181,180,4461,511.6,26,6,Warrnambool,07/03/2022,2022-03-08
Wellington (S),VIC218,44380,200,4420,450.7,30,5,Wellington,07/03/2022,2022-03-08
West Wimmera (S),VIC232,3841,11,191,286.4,0,5,West Wimmera,07/03/2022,2022-03-08
Whitehorse (C),VIC196,178739,1270,21404,710.5,230,6,Whitehorse,07/03/2022,2022-03-08
Whittlesea (C),VIC197,230238,1366,47270,593.3,214,6,Whittlesea,07/03/2022,2022-03-08
Wodonga (C),VIC192,42083,306,5361,727.1,57,6,Wodonga,07/03/2022,2022-03-08
Wyndham (C),VIC221,270487,1481,57441,547.5,238,6,Wyndham,07/03/2022,2022-03-08
Yarra (C),VIC202,101495,607,18552,598.1,106,6,Yarra,07/03/2022,2022-03-08
Yarra Ranges (S),VIC206,159462,1075,21910,674.1,154,6,Yarra Ranges,07/03/2022,2022-03-08
