LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,137,1834,1069.1,22,7,Alpine,02/04/2022,2022-04-03
Ararat (RC),VIC220,11845,55,1474,464.3,8,5,Ararat,02/04/2022,2022-04-03
Ballarat (C),VIC241,109505,1044,18768,953.4,144,6,Ballarat,02/04/2022,2022-04-03
Banyule (C),VIC188,131631,1456,24956,1106.1,235,7,Banyule,02/04/2022,2022-04-03
Bass Coast (S),VIC173,36320,344,5578,947.1,43,6,Bass Coast,02/04/2022,2022-04-03
Baw Baw (S),VIC194,53396,525,9203,983.2,71,6,Baw Baw,02/04/2022,2022-04-03
Bayside (C),VIC182,106862,1198,20889,1121.1,176,7,Bayside,02/04/2022,2022-04-03
Benalla (RC),VIC199,14037,100,1869,712.4,8,6,Benalla,02/04/2022,2022-04-03
Boroondara (C),VIC201,183199,1823,31536,995.1,276,6,Boroondara,02/04/2022,2022-04-03
Brimbank (C),VIC189,209523,1477,47293,704.9,202,6,Brimbank,02/04/2022,2022-04-03
Buloke (S),VIC183,6124,71,525,1159.4,7,7,Buloke,02/04/2022,2022-04-03
Campaspe (S),VIC239,37622,266,5958,707,27,6,Campaspe,02/04/2022,2022-04-03
Cardinia (S),VIC212,112159,1096,24186,977.2,152,6,Cardinia,02/04/2022,2022-04-03
Casey (C),VIC213,353872,3253,82146,919.3,484,6,Casey,02/04/2022,2022-04-03
Central Goldfields (S),VIC169,13186,167,1408,1266.5,20,7,Central Goldfields,02/04/2022,2022-04-03
Colac-Otway (S),VIC224,21564,120,3150,556.5,14,6,Colac-Otway,02/04/2022,2022-04-03
Corangamite (S),VIC231,16020,146,1922,911.4,20,6,Corangamite,02/04/2022,2022-04-03
Darebin (C),VIC205,164184,1626,33227,990.4,236,6,Darebin,02/04/2022,2022-04-03
East Gippsland (S),VIC243,47316,348,4821,735.5,59,6,East Gippsland,02/04/2022,2022-04-03
Frankston (C),VIC227,142643,1306,27737,915.6,197,6,Frankston,02/04/2022,2022-04-03
Gannawarra (S),VIC214,10472,52,1028,496.6,8,5,Gannawarra,02/04/2022,2022-04-03
Glen Eira (C),VIC177,156511,1799,33211,1149.4,240,7,Glen Eira,02/04/2022,2022-04-03
Glenelg (S),VIC223,19674,230,2189,1169.1,35,7,Glenelg,02/04/2022,2022-04-03
Golden Plains (S),VIC230,23722,214,3685,902.1,19,6,Golden Plains,02/04/2022,2022-04-03
Greater Bendigo (C),VIC193,118093,1391,18848,1177.9,192,7,Greater Bendigo,02/04/2022,2022-04-03
Greater Dandenong (C),VIC247,168201,1024,35085,608.8,119,6,Greater Dandenong,02/04/2022,2022-04-03
Greater Geelong (C),VIC215,258934,2737,47931,1057,380,7,Greater Geelong,02/04/2022,2022-04-03
Greater Shepparton (C),VIC93,66498,407,12409,612,58,6,Greater Shepparton,02/04/2022,2022-04-03
Hepburn (S),VIC94,15975,147,1782,920.2,14,6,Hepburn,02/04/2022,2022-04-03
Hindmarsh (S),VIC152,5588,21,523,375.8,8,5,Hindmarsh,02/04/2022,2022-04-03
Hobsons Bay (C),VIC235,97751,945,18736,966.7,133,6,Hobsons Bay,02/04/2022,2022-04-03
Horsham (RC),VIC153,19921,109,2654,547.2,15,6,Horsham,02/04/2022,2022-04-03
Hume (C),VIC198,233471,1784,63010,764.1,308,6,Hume,02/04/2022,2022-04-03
Indigo (S),VIC191,16701,157,1981,940.1,26,6,Indigo,02/04/2022,2022-04-03
Interstate,,,92,4344,0,48,0,,02/04/2022,2022-04-03
Kingston (C),VIC226,165782,1589,32425,958.5,247,6,Kingston,02/04/2022,2022-04-03
Knox (C),VIC209,164538,1730,28965,1051.4,256,7,Knox,02/04/2022,2022-04-03
Latrobe (C),VIC219,75561,805,12961,1065.4,111,7,Latrobe,02/04/2022,2022-04-03
Loddon (S),VIC185,7504,67,678,892.9,5,6,Loddon,02/04/2022,2022-04-03
Macedon Ranges (S),VIC228,50231,571,7948,1136.7,98,7,Macedon Ranges,02/04/2022,2022-04-03
Manningham (C),VIC195,127573,1165,22463,913.2,179,6,Manningham,02/04/2022,2022-04-03
Mansfield (S),VIC244,9176,202,1535,2201.4,9,7,Mansfield,02/04/2022,2022-04-03
Maribyrnong (C),VIC234,93448,882,20689,943.8,118,6,Maribyrnong,02/04/2022,2022-04-03
Maroondah (C),VIC207,118558,1213,20483,1023.1,185,7,Maroondah,02/04/2022,2022-04-03
Melbourne (C),VIC132,178955,1748,38896,976.8,239,6,Melbourne,02/04/2022,2022-04-03
Melton (C),VIC237,164895,1558,46008,944.8,238,6,Melton,02/04/2022,2022-04-03
Mildura (RC),VIC222,55777,619,10445,1109.8,77,7,Mildura,02/04/2022,2022-04-03
Mitchell (S),VIC211,46082,524,9008,1137.1,78,7,Mitchell,02/04/2022,2022-04-03
Moira (S),VIC190,29925,214,4778,715.1,23,6,Moira,02/04/2022,2022-04-03
Monash (C),VIC210,202847,1785,34528,880,245,6,Monash,02/04/2022,2022-04-03
Moonee Valley (C),VIC121,130294,1303,28328,1000,172,7,Moonee Valley,02/04/2022,2022-04-03
Moorabool (S),VIC236,35049,379,6980,1081.3,55,7,Moorabool,02/04/2022,2022-04-03
Moreland (C),VIC131,185767,1871,41954,1007.2,289,7,Moreland,02/04/2022,2022-04-03
Mornington Peninsula (S),VIC204,167636,1730,31052,1032,245,7,Mornington Peninsula,02/04/2022,2022-04-03
Mount Alexander (S),VIC105,19754,150,2285,759.3,19,6,Mount Alexander,02/04/2022,2022-04-03
Moyne (S),VIC229,16953,136,2178,802.2,19,6,Moyne,02/04/2022,2022-04-03
Murrindindi (S),VIC250,14570,115,1845,789.3,18,6,Murrindindi,02/04/2022,2022-04-03
Nillumbik (S),VIC216,65094,794,11916,1219.8,116,7,Nillumbik,02/04/2022,2022-04-03
Northern Grampians (S),VIC166,11402,100,1532,877,9,6,Northern Grampians,02/04/2022,2022-04-03
Overseas,,,1,81,0,0,0,,02/04/2022,2022-04-03
Overseas Traveller,,,0,621,0,0,0,,02/04/2022,2022-04-03
Port Phillip (C),VIC208,115601,1126,24604,974,150,6,Port Phillip,02/04/2022,2022-04-03
Pyrenees (S),VIC217,7472,65,885,869.9,9,6,Pyrenees,02/04/2022,2022-04-03
Queenscliffe (B),VIC238,2940,23,507,782.3,3,6,Queenscliffe,02/04/2022,2022-04-03
South Gippsland (S),VIC178,29914,367,3769,1226.9,44,7,South Gippsland,02/04/2022,2022-04-03
Southern Grampians (S),VIC233,16100,177,2040,1099.4,22,7,Southern Grampians,02/04/2022,2022-04-03
Stonnington (C),VIC203,117768,1136,23530,964.6,164,6,Stonnington,02/04/2022,2022-04-03
Strathbogie (S),VIC110,10781,89,1357,825.5,3,6,Strathbogie,02/04/2022,2022-04-03
Surf Coast (S),VIC225,33456,541,7071,1617,92,7,Surf Coast,02/04/2022,2022-04-03
Swan Hill (RC),VIC180,20649,178,3561,862,17,6,Swan Hill,02/04/2022,2022-04-03
