postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,573,12881,1508.7,83,7,03/04/2022,2022-04-04
3001,0,0,0,0,0,0,03/04/2022,2022-04-04
3002,4957,44,1001,887.6,4,6,03/04/2022,2022-04-04
3003,5516,87,2280,1577.2,7,7,03/04/2022,2022-04-04
3004,9311,114,2795,1224.4,18,7,03/04/2022,2022-04-04
3005,523,0,0,0,0,0,03/04/2022,2022-04-04
3006,18811,252,5854,1339.6,38,7,03/04/2022,2022-04-04
3008,10438,124,3218,1188,23,7,03/04/2022,2022-04-04
3010,1595,2,4,125.4,0,4,03/04/2022,2022-04-04
3011,21464,217,5477,1011,28,7,03/04/2022,2022-04-04
3012,26295,307,6666,1167.5,50,7,03/04/2022,2022-04-04
3013,14967,168,3552,1122.5,27,7,03/04/2022,2022-04-04
3015,17472,245,4072,1402.2,31,7,03/04/2022,2022-04-04
3016,15558,157,3136,1009.1,27,7,03/04/2022,2022-04-04
3018,12685,143,2220,1127.3,26,7,03/04/2022,2022-04-04
3019,9199,77,2578,837,5,6,03/04/2022,2022-04-04
3020,44784,304,10677,678.8,34,6,03/04/2022,2022-04-04
3021,54190,344,12929,634.8,46,6,03/04/2022,2022-04-04
3022,3102,40,809,1289.5,6,7,03/04/2022,2022-04-04
3023,63974,537,17620,839.4,70,6,03/04/2022,2022-04-04
3024,23852,262,7855,1098.4,31,7,03/04/2022,2022-04-04
3025,12155,127,3253,1044.8,18,7,03/04/2022,2022-04-04
3026,72,80,2470,111111.1,13,7,03/04/2022,2022-04-04
3027,6650,87,2143,1308.3,13,7,03/04/2022,2022-04-04
3028,29198,290,5795,993.2,38,6,03/04/2022,2022-04-04
3029,93946,885,30799,942,155,6,03/04/2022,2022-04-04
3030,100311,985,24666,981.9,162,6,03/04/2022,2022-04-04
3031,18533,221,4238,1192.5,33,7,03/04/2022,2022-04-04
3032,29449,336,7180,1141,56,7,03/04/2022,2022-04-04
3033,14512,147,3396,1013,20,7,03/04/2022,2022-04-04
3034,11633,121,2943,1040.1,14,7,03/04/2022,2022-04-04
3036,5921,61,1406,1030.2,9,7,03/04/2022,2022-04-04
3037,51156,466,13488,910.9,60,6,03/04/2022,2022-04-04
3038,27258,252,6306,924.5,36,6,03/04/2022,2022-04-04
3039,14252,184,3752,1291,29,7,03/04/2022,2022-04-04
3040,25939,301,6375,1160.4,57,7,03/04/2022,2022-04-04
3041,12412,136,3077,1095.7,24,7,03/04/2022,2022-04-04
3042,15762,170,3923,1078.5,17,7,03/04/2022,2022-04-04
3043,17715,172,4400,970.9,26,6,03/04/2022,2022-04-04
3044,27116,329,6899,1213.3,57,7,03/04/2022,2022-04-04
3045,100,5,93,5000,1,7,03/04/2022,2022-04-04
3046,34061,331,9500,971.8,56,6,03/04/2022,2022-04-04
3047,20901,112,5969,535.9,15,6,03/04/2022,2022-04-04
3048,18025,87,4838,482.7,9,5,03/04/2022,2022-04-04
3049,9266,95,2658,1025.3,26,7,03/04/2022,2022-04-04
3050,119,0,0,0,0,0,03/04/2022,2022-04-04
3051,14939,209,3608,1399,26,7,03/04/2022,2022-04-04
3052,5697,71,1948,1246.3,13,7,03/04/2022,2022-04-04
3053,18538,209,4448,1127.4,19,7,03/04/2022,2022-04-04
3054,8426,83,1950,985,10,6,03/04/2022,2022-04-04
3055,14160,183,3403,1292.4,16,7,03/04/2022,2022-04-04
3056,24475,313,6337,1278.9,42,7,03/04/2022,2022-04-04
3057,11502,185,3332,1608.4,27,7,03/04/2022,2022-04-04
