LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,88,1716,686.7,21,6,Alpine,28/03/2022,2022-03-29
Ararat (RC),VIC220,11845,50,1425,422.1,8,5,Ararat,28/03/2022,2022-03-29
Ballarat (C),VIC241,109505,890,17924,812.7,173,6,Ballarat,28/03/2022,2022-03-29
Banyule (C),VIC188,131631,1460,23835,1109.2,288,7,Banyule,28/03/2022,2022-03-29
Bass Coast (S),VIC173,36320,347,5297,955.4,58,6,Bass Coast,28/03/2022,2022-03-29
Baw Baw (S),VIC194,53396,373,8783,698.6,81,6,Baw Baw,28/03/2022,2022-03-29
Bayside (C),VIC182,106862,1015,19918,949.8,214,6,Bayside,28/03/2022,2022-03-29
Benalla (RC),VIC199,14037,85,1777,605.5,7,6,Benalla,28/03/2022,2022-03-29
Boroondara (C),VIC201,183199,1660,30088,906.1,327,6,Boroondara,28/03/2022,2022-03-29
Brimbank (C),VIC189,209523,1161,46104,554.1,241,6,Brimbank,28/03/2022,2022-03-29
Buloke (S),VIC183,6124,45,464,734.8,11,6,Buloke,28/03/2022,2022-03-29
Campaspe (S),VIC239,37622,280,5752,744.2,61,6,Campaspe,28/03/2022,2022-03-29
Cardinia (S),VIC212,112159,962,23293,857.7,182,6,Cardinia,28/03/2022,2022-03-29
Casey (C),VIC213,353872,2968,79568,838.7,587,6,Casey,28/03/2022,2022-03-29
Central Goldfields (S),VIC169,13186,137,1284,1039,29,7,Central Goldfields,28/03/2022,2022-03-29
Colac-Otway (S),VIC224,21564,185,3055,857.9,23,6,Colac-Otway,28/03/2022,2022-03-29
Corangamite (S),VIC231,16020,100,1798,624.2,23,6,Corangamite,28/03/2022,2022-03-29
Darebin (C),VIC205,164184,1607,31944,978.8,286,6,Darebin,28/03/2022,2022-03-29
East Gippsland (S),VIC243,47316,287,4532,606.6,49,6,East Gippsland,28/03/2022,2022-03-29
Frankston (C),VIC227,142643,1291,26713,905.1,256,6,Frankston,28/03/2022,2022-03-29
Gannawarra (S),VIC214,10472,42,991,401.1,13,5,Gannawarra,28/03/2022,2022-03-29
Glen Eira (C),VIC177,156511,1790,31768,1143.7,336,7,Glen Eira,28/03/2022,2022-03-29
Glenelg (S),VIC223,19674,152,1984,772.6,29,6,Glenelg,28/03/2022,2022-03-29
Golden Plains (S),VIC230,23722,251,3524,1058.1,44,7,Golden Plains,28/03/2022,2022-03-29
Greater Bendigo (C),VIC193,118093,1436,17713,1216,218,7,Greater Bendigo,28/03/2022,2022-03-29
Greater Dandenong (C),VIC247,168201,959,34279,570.2,225,6,Greater Dandenong,28/03/2022,2022-03-29
Greater Geelong (C),VIC215,258934,2557,45693,987.5,471,6,Greater Geelong,28/03/2022,2022-03-29
Greater Shepparton (C),VIC93,66498,409,12096,615.1,69,6,Greater Shepparton,28/03/2022,2022-03-29
Hepburn (S),VIC94,15975,134,1675,838.8,24,6,Hepburn,28/03/2022,2022-03-29
Hindmarsh (S),VIC152,5588,17,502,304.2,2,5,Hindmarsh,28/03/2022,2022-03-29
Hobsons Bay (C),VIC235,97751,772,17960,789.8,158,6,Hobsons Bay,28/03/2022,2022-03-29
Horsham (RC),VIC153,19921,95,2568,476.9,16,5,Horsham,28/03/2022,2022-03-29
Hume (C),VIC198,233471,1533,61554,656.6,279,6,Hume,28/03/2022,2022-03-29
Indigo (S),VIC191,16701,136,1853,814.3,30,6,Indigo,28/03/2022,2022-03-29
Interstate,,,89,4301,0,48,0,,28/03/2022,2022-03-29
Kingston (C),VIC226,165782,1661,31169,1001.9,290,7,Kingston,28/03/2022,2022-03-29
Knox (C),VIC209,164538,1560,27580,948.1,309,6,Knox,28/03/2022,2022-03-29
Latrobe (C),VIC219,75561,647,12282,856.3,113,6,Latrobe,28/03/2022,2022-03-29
Loddon (S),VIC185,7504,77,631,1026.1,19,7,Loddon,28/03/2022,2022-03-29
Macedon Ranges (S),VIC228,50231,492,7482,979.5,91,6,Macedon Ranges,28/03/2022,2022-03-29
Manningham (C),VIC195,127573,1054,21489,826.2,187,6,Manningham,28/03/2022,2022-03-29
Mansfield (S),VIC244,9176,221,1379,2408.5,36,7,Mansfield,28/03/2022,2022-03-29
Maribyrnong (C),VIC234,93448,882,19996,943.8,174,6,Maribyrnong,28/03/2022,2022-03-29
Maroondah (C),VIC207,118558,1144,19491,964.9,183,6,Maroondah,28/03/2022,2022-03-29
Melbourne (C),VIC132,178955,1698,37488,948.8,314,6,Melbourne,28/03/2022,2022-03-29
Melton (C),VIC237,164895,1355,44750,821.7,256,6,Melton,28/03/2022,2022-03-29
Mildura (RC),VIC222,55777,566,9948,1014.8,106,7,Mildura,28/03/2022,2022-03-29
Mitchell (S),VIC211,46082,501,8586,1087.2,90,7,Mitchell,28/03/2022,2022-03-29
Moira (S),VIC190,29925,171,4592,571.4,27,6,Moira,28/03/2022,2022-03-29
Monash (C),VIC210,202847,1531,33064,754.8,319,6,Monash,28/03/2022,2022-03-29
Moonee Valley (C),VIC121,130294,1167,27313,895.7,230,6,Moonee Valley,28/03/2022,2022-03-29
Moorabool (S),VIC236,35049,319,6685,910.2,70,6,Moorabool,28/03/2022,2022-03-29
Moreland (C),VIC131,185767,1687,40402,908.1,259,6,Moreland,28/03/2022,2022-03-29
Mornington Peninsula (S),VIC204,167636,1494,29674,891.2,309,6,Mornington Peninsula,28/03/2022,2022-03-29
Mount Alexander (S),VIC105,19754,131,2159,663.2,21,6,Mount Alexander,28/03/2022,2022-03-29
Moyne (S),VIC229,16953,161,2070,949.7,23,6,Moyne,28/03/2022,2022-03-29
Murrindindi (S),VIC250,14570,117,1740,803,24,6,Murrindindi,28/03/2022,2022-03-29
Nillumbik (S),VIC216,65094,690,11268,1060,140,7,Nillumbik,28/03/2022,2022-03-29
Northern Grampians (S),VIC166,11402,65,1452,570.1,15,6,Northern Grampians,28/03/2022,2022-03-29
Overseas,,,3,83,0,3,0,,28/03/2022,2022-03-29
Overseas Traveller,,,0,621,0,0,0,,28/03/2022,2022-03-29
Port Phillip (C),VIC208,115601,983,23665,850.3,173,6,Port Phillip,28/03/2022,2022-03-29
Pyrenees (S),VIC217,7472,61,841,816.4,17,6,Pyrenees,28/03/2022,2022-03-29
Queenscliffe (B),VIC238,2940,28,496,952.4,9,6,Queenscliffe,28/03/2022,2022-03-29
South Gippsland (S),VIC178,29914,393,3487,1313.8,73,7,South Gippsland,28/03/2022,2022-03-29
Southern Grampians (S),VIC233,16100,136,1898,844.7,22,6,Southern Grampians,28/03/2022,2022-03-29
