LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,62,1539,483.8,11,5,Alpine,15/03/2022,2022-03-16
Ararat (RC),VIC220,11845,50,1320,422.1,10,5,Ararat,15/03/2022,2022-03-16
Ballarat (C),VIC241,109505,917,16200,837.4,167,6,Ballarat,15/03/2022,2022-03-16
Banyule (C),VIC188,131631,1100,20998,835.7,248,6,Banyule,15/03/2022,2022-03-16
Bass Coast (S),VIC173,36320,200,4600,550.7,49,6,Bass Coast,15/03/2022,2022-03-16
Baw Baw (S),VIC194,53396,281,8088,526.3,66,6,Baw Baw,15/03/2022,2022-03-16
Bayside (C),VIC182,106862,729,17905,682.2,155,6,Bayside,15/03/2022,2022-03-16
Benalla (RC),VIC199,14037,83,1566,591.3,20,6,Benalla,15/03/2022,2022-03-16
Boroondara (C),VIC201,183199,1523,26621,831.3,338,6,Boroondara,15/03/2022,2022-03-16
Brimbank (C),VIC189,209523,766,43870,365.6,162,5,Brimbank,15/03/2022,2022-03-16
Buloke (S),VIC183,6124,6,402,98,1,3,Buloke,15/03/2022,2022-03-16
Campaspe (S),VIC239,37622,307,5106,816,68,6,Campaspe,15/03/2022,2022-03-16
Cardinia (S),VIC212,112159,812,21283,724,171,6,Cardinia,15/03/2022,2022-03-16
Casey (C),VIC213,353872,2003,74004,566,426,6,Casey,15/03/2022,2022-03-16
Central Goldfields (S),VIC169,13186,106,1024,803.9,27,6,Central Goldfields,15/03/2022,2022-03-16
Colac-Otway (S),VIC224,21564,111,2663,514.7,22,6,Colac-Otway,15/03/2022,2022-03-16
Corangamite (S),VIC231,16020,75,1607,468.2,19,5,Corangamite,15/03/2022,2022-03-16
Darebin (C),VIC205,164184,1145,28743,697.4,255,6,Darebin,15/03/2022,2022-03-16
East Gippsland (S),VIC243,47316,106,4061,224,27,5,East Gippsland,15/03/2022,2022-03-16
Frankston (C),VIC227,142643,994,24093,696.8,245,6,Frankston,15/03/2022,2022-03-16
Gannawarra (S),VIC214,10472,62,890,592.1,6,6,Gannawarra,15/03/2022,2022-03-16
Glen Eira (C),VIC177,156511,1297,28114,828.7,293,6,Glen Eira,15/03/2022,2022-03-16
Glenelg (S),VIC223,19674,145,1701,737,33,6,Glenelg,15/03/2022,2022-03-16
Golden Plains (S),VIC230,23722,163,3059,687.1,37,6,Golden Plains,15/03/2022,2022-03-16
Greater Bendigo (C),VIC193,118093,1059,14858,896.8,228,6,Greater Bendigo,15/03/2022,2022-03-16
Greater Dandenong (C),VIC247,168201,622,32386,369.8,162,5,Greater Dandenong,15/03/2022,2022-03-16
Greater Geelong (C),VIC215,258934,2003,40447,773.6,457,6,Greater Geelong,15/03/2022,2022-03-16
Greater Shepparton (C),VIC93,66498,370,11237,556.4,88,6,Greater Shepparton,15/03/2022,2022-03-16
Hepburn (S),VIC94,15975,80,1438,500.8,14,6,Hepburn,15/03/2022,2022-03-16
Hindmarsh (S),VIC152,5588,20,469,357.9,1,5,Hindmarsh,15/03/2022,2022-03-16
Hobsons Bay (C),VIC235,97751,587,16361,600.5,170,6,Hobsons Bay,15/03/2022,2022-03-16
Horsham (RC),VIC153,19921,145,2344,727.9,23,6,Horsham,15/03/2022,2022-03-16
Hume (C),VIC198,233471,1216,58491,520.8,277,6,Hume,15/03/2022,2022-03-16
Indigo (S),VIC191,16701,101,1592,604.8,22,6,Indigo,15/03/2022,2022-03-16
Interstate,,,27,4185,0,9,0,,15/03/2022,2022-03-16
Kingston (C),VIC226,165782,1067,28022,643.6,256,6,Kingston,15/03/2022,2022-03-16
Knox (C),VIC209,164538,1254,24483,762.1,281,6,Knox,15/03/2022,2022-03-16
Latrobe (C),VIC219,75561,356,11025,471.1,85,5,Latrobe,15/03/2022,2022-03-16
Loddon (S),VIC185,7504,46,463,613,13,6,Loddon,15/03/2022,2022-03-16
Macedon Ranges (S),VIC228,50231,340,6475,676.9,78,6,Macedon Ranges,15/03/2022,2022-03-16
Manningham (C),VIC195,127573,820,19290,642.8,160,6,Manningham,15/03/2022,2022-03-16
Mansfield (S),VIC244,9176,39,1049,425,10,5,Mansfield,15/03/2022,2022-03-16
Maribyrnong (C),VIC234,93448,634,18262,678.5,133,6,Maribyrnong,15/03/2022,2022-03-16
Maroondah (C),VIC207,118558,725,17387,611.5,159,6,Maroondah,15/03/2022,2022-03-16
Melbourne (C),VIC132,178955,1070,34101,597.9,234,6,Melbourne,15/03/2022,2022-03-16
Melton (C),VIC237,164895,912,42089,553.1,164,6,Melton,15/03/2022,2022-03-16
Mildura (RC),VIC222,55777,464,8749,831.9,116,6,Mildura,15/03/2022,2022-03-16
Mitchell (S),VIC211,46082,306,7615,664,60,6,Mitchell,15/03/2022,2022-03-16
Moira (S),VIC190,29925,222,4241,741.9,55,6,Moira,15/03/2022,2022-03-16
Monash (C),VIC210,202847,1254,29903,618.2,281,6,Monash,15/03/2022,2022-03-16
Moonee Valley (C),VIC121,130294,844,25131,647.8,172,6,Moonee Valley,15/03/2022,2022-03-16
Moorabool (S),VIC236,35049,253,6084,721.8,62,6,Moorabool,15/03/2022,2022-03-16
Moreland (C),VIC131,185767,1249,36995,672.3,298,6,Moreland,15/03/2022,2022-03-16
Mornington Peninsula (S),VIC204,167636,1148,26723,684.8,268,6,Mornington Peninsula,15/03/2022,2022-03-16
Mount Alexander (S),VIC105,19754,81,1903,410,13,5,Mount Alexander,15/03/2022,2022-03-16
Moyne (S),VIC229,16953,93,1743,548.6,16,6,Moyne,15/03/2022,2022-03-16
Murrindindi (S),VIC250,14570,82,1486,562.8,29,6,Murrindindi,15/03/2022,2022-03-16
Nillumbik (S),VIC216,65094,390,9948,599.1,104,6,Nillumbik,15/03/2022,2022-03-16
Northern Grampians (S),VIC166,11402,43,1337,377.1,7,5,Northern Grampians,15/03/2022,2022-03-16
Overseas,,,0,80,0,0,0,,15/03/2022,2022-03-16
Overseas Traveller,,,0,621,0,0,0,,15/03/2022,2022-03-16
Port Phillip (C),VIC208,115601,710,21658,614.2,151,6,Port Phillip,15/03/2022,2022-03-16
Pyrenees (S),VIC217,7472,40,732,535.3,11,6,Pyrenees,15/03/2022,2022-03-16
Queenscliffe (B),VIC238,2940,21,443,714.3,7,6,Queenscliffe,15/03/2022,2022-03-16
