LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hobsons Bay (C),VIC235,97751,459,15693,469.6,71,5,Hobsons Bay,08/03/2022,2022-03-09
Horsham (RC),VIC153,19921,179,2177,898.5,30,6,Horsham,08/03/2022,2022-03-09
Hume (C),VIC198,233471,1161,57150,497.3,214,5,Hume,08/03/2022,2022-03-09
Indigo (S),VIC191,16701,81,1474,485,16,5,Indigo,08/03/2022,2022-03-09
Interstate,,,77,4162,0,18,0,,08/03/2022,2022-03-09
Kingston (C),VIC226,165782,956,26814,576.7,193,6,Kingston,08/03/2022,2022-03-09
Knox (C),VIC209,164538,1164,23054,707.4,212,6,Knox,08/03/2022,2022-03-09
Latrobe (C),VIC219,75561,368,10628,487,54,5,Latrobe,08/03/2022,2022-03-09
Loddon (S),VIC185,7504,38,412,506.4,5,6,Loddon,08/03/2022,2022-03-09
Macedon Ranges (S),VIC228,50231,245,6092,487.7,46,5,Macedon Ranges,08/03/2022,2022-03-09
Manningham (C),VIC195,127573,865,18325,678,158,6,Manningham,08/03/2022,2022-03-09
Mansfield (S),VIC244,9176,53,1010,577.6,8,6,Mansfield,08/03/2022,2022-03-09
Maribyrnong (C),VIC234,93448,470,17550,503,93,6,Maribyrnong,08/03/2022,2022-03-09
Maroondah (C),VIC207,118558,675,16591,569.3,103,6,Maroondah,08/03/2022,2022-03-09
Melbourne (C),VIC132,178955,1119,32887,625.3,197,6,Melbourne,08/03/2022,2022-03-09
Melton (C),VIC237,164895,954,41072,578.5,180,6,Melton,08/03/2022,2022-03-09
Mildura (RC),VIC222,55777,505,8185,905.4,67,6,Mildura,08/03/2022,2022-03-09
Mitchell (S),VIC211,46082,297,7273,644.5,53,6,Mitchell,08/03/2022,2022-03-09
Moira (S),VIC190,29925,151,4000,504.6,35,6,Moira,08/03/2022,2022-03-09
Monash (C),VIC210,202847,1310,28476,645.8,255,6,Monash,08/03/2022,2022-03-09
Moonee Valley (C),VIC121,130294,738,24205,566.4,170,6,Moonee Valley,08/03/2022,2022-03-09
Moorabool (S),VIC236,35049,266,5801,758.9,48,6,Moorabool,08/03/2022,2022-03-09
Moreland (C),VIC131,185767,1089,35590,586.2,210,6,Moreland,08/03/2022,2022-03-09
Mornington Peninsula (S),VIC204,167636,1071,25433,638.9,215,6,Mornington Peninsula,08/03/2022,2022-03-09
Mount Alexander (S),VIC105,19754,72,1804,364.5,7,5,Mount Alexander,08/03/2022,2022-03-09
Moyne (S),VIC229,16953,68,1629,401.1,12,5,Moyne,08/03/2022,2022-03-09
Murrindindi (S),VIC250,14570,73,1394,501,14,6,Murrindindi,08/03/2022,2022-03-09
Nillumbik (S),VIC216,65094,339,9512,520.8,69,6,Nillumbik,08/03/2022,2022-03-09
Northern Grampians (S),VIC166,11402,39,1288,342,7,5,Northern Grampians,08/03/2022,2022-03-09
Overseas,,,1,80,0,0,0,,08/03/2022,2022-03-09
Overseas Traveller,,,0,621,0,0,0,,08/03/2022,2022-03-09
Port Phillip (C),VIC208,115601,588,20816,508.6,123,6,Port Phillip,08/03/2022,2022-03-09
Pyrenees (S),VIC217,7472,30,684,401.5,2,5,Pyrenees,08/03/2022,2022-03-09
Queenscliffe (B),VIC238,2940,15,418,510.2,3,6,Queenscliffe,08/03/2022,2022-03-09
South Gippsland (S),VIC178,29914,113,2688,377.7,12,5,South Gippsland,08/03/2022,2022-03-09
Southern Grampians (S),VIC233,16100,69,1597,428.6,8,5,Southern Grampians,08/03/2022,2022-03-09
Stonnington (C),VIC203,117768,710,19362,602.9,132,6,Stonnington,08/03/2022,2022-03-09
Strathbogie (S),VIC110,10781,55,1051,510.2,4,6,Strathbogie,08/03/2022,2022-03-09
Surf Coast (S),VIC225,33456,216,5375,645.6,43,6,Surf Coast,08/03/2022,2022-03-09
Swan Hill (RC),VIC180,20649,112,2854,542.4,27,6,Swan Hill,08/03/2022,2022-03-09
Towong (S),VIC187,6040,49,420,811.3,8,6,Towong,08/03/2022,2022-03-09
Unincorporated Vic,,,3,74,0,1,0,,08/03/2022,2022-03-09
Unknown,,,124,5387,0,14,0,,08/03/2022,2022-03-09
Wangaratta (RC),VIC186,29187,283,3444,969.6,52,6,Wangaratta,08/03/2022,2022-03-09
Warrnambool (C),VIC179,35181,171,4491,486.1,32,5,Warrnambool,08/03/2022,2022-03-09
Wellington (S),VIC218,44380,179,4457,403.3,39,5,Wellington,08/03/2022,2022-03-09
West Wimmera (S),VIC232,3841,10,192,260.3,1,5,West Wimmera,08/03/2022,2022-03-09
Whitehorse (C),VIC196,178739,1184,21599,662.4,197,6,Whitehorse,08/03/2022,2022-03-09
Whittlesea (C),VIC197,230238,1233,47480,535.5,222,6,Whittlesea,08/03/2022,2022-03-09
Wodonga (C),VIC192,42083,278,5419,660.6,60,6,Wodonga,08/03/2022,2022-03-09
Wyndham (C),VIC221,270487,1283,57644,474.3,205,5,Wyndham,08/03/2022,2022-03-09
Yarra (C),VIC202,101495,557,18663,548.8,116,6,Yarra,08/03/2022,2022-03-09
Yarra Ranges (S),VIC206,159462,958,22085,600.8,174,6,Yarra Ranges,08/03/2022,2022-03-09
Yarriambiack (S),VIC200,6639,27,476,406.7,5,5,Yarriambiack,08/03/2022,2022-03-09
