postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,363,11160,955.8,69,6,15/03/2022,2022-03-16
3001,0,0,0,0,0,0,15/03/2022,2022-03-16
3002,4957,26,852,524.5,4,6,15/03/2022,2022-03-16
3003,5516,71,1984,1287.2,16,7,15/03/2022,2022-03-16
3004,9311,96,2477,1031,20,7,15/03/2022,2022-03-16
3005,523,0,0,0,0,0,15/03/2022,2022-03-16
3006,18811,139,5117,738.9,41,6,15/03/2022,2022-03-16
3008,10438,70,2848,670.6,15,6,15/03/2022,2022-03-16
3010,1595,1,3,62.7,0,3,15/03/2022,2022-03-16
3011,21464,132,4863,615,36,6,15/03/2022,2022-03-16
3012,26295,221,5776,840.5,55,6,15/03/2022,2022-03-16
3013,14967,159,3006,1062.3,24,7,15/03/2022,2022-03-16
3015,17472,157,3449,898.6,38,6,15/03/2022,2022-03-16
3016,15558,123,2674,790.6,38,6,15/03/2022,2022-03-16
3018,12685,70,1887,551.8,21,6,15/03/2022,2022-03-16
3019,9199,52,2367,565.3,9,6,15/03/2022,2022-03-16
3020,44784,153,9890,341.6,44,5,15/03/2022,2022-03-16
3021,54190,159,12063,293.4,35,5,15/03/2022,2022-03-16
3022,3102,9,728,290.1,4,5,15/03/2022,2022-03-16
3023,63974,334,16214,522.1,53,6,15/03/2022,2022-03-16
3024,23852,156,7171,654,45,6,15/03/2022,2022-03-16
3025,12155,75,2930,617,26,6,15/03/2022,2022-03-16
3026,72,50,2283,69444.4,3,7,15/03/2022,2022-03-16
3027,6650,44,1926,661.7,8,6,15/03/2022,2022-03-16
3028,29198,149,5059,510.3,40,6,15/03/2022,2022-03-16
3029,93946,614,28522,653.6,149,6,15/03/2022,2022-03-16
3030,100311,617,22092,615.1,142,6,15/03/2022,2022-03-16
3031,18533,111,3690,598.9,23,6,15/03/2022,2022-03-16
3032,29449,210,6280,713.1,31,6,15/03/2022,2022-03-16
3033,14512,101,3028,696,20,6,15/03/2022,2022-03-16
3034,11633,61,2631,524.4,17,6,15/03/2022,2022-03-16
3036,5921,32,1255,540.4,3,6,15/03/2022,2022-03-16
3037,51156,257,12281,502.4,47,6,15/03/2022,2022-03-16
3038,27258,145,5702,532,34,6,15/03/2022,2022-03-16
3039,14252,128,3251,898.1,27,6,15/03/2022,2022-03-16
3040,25939,215,5605,828.9,45,6,15/03/2022,2022-03-16
3041,12412,99,2748,797.6,24,6,15/03/2022,2022-03-16
3042,15762,94,3491,596.4,17,6,15/03/2022,2022-03-16
3043,17715,115,3963,649.2,22,6,15/03/2022,2022-03-16
3044,27116,203,5989,748.6,54,6,15/03/2022,2022-03-16
3045,100,1,80,1000,0,7,15/03/2022,2022-03-16
3046,34061,188,8670,552,44,6,15/03/2022,2022-03-16
3047,20901,78,5665,373.2,17,5,15/03/2022,2022-03-16
