LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,150,2004,1170.6,29,7,Alpine,09/04/2022,2022-04-10
Ararat (RC),VIC220,11845,62,1542,523.4,10,6,Ararat,09/04/2022,2022-04-10
Ballarat (C),VIC241,109505,1290,20155,1178,195,7,Ballarat,09/04/2022,2022-04-10
Banyule (C),VIC188,131631,1617,26701,1228.4,242,7,Banyule,09/04/2022,2022-04-10
Bass Coast (S),VIC173,36320,313,5932,861.8,52,6,Bass Coast,09/04/2022,2022-04-10
Baw Baw (S),VIC194,53396,561,9830,1050.6,90,7,Baw Baw,09/04/2022,2022-04-10
Bayside (C),VIC182,106862,1076,22101,1006.9,126,7,Bayside,09/04/2022,2022-04-10
Benalla (RC),VIC199,14037,87,1960,619.8,6,6,Benalla,09/04/2022,2022-04-10
Boroondara (C),VIC201,183199,1819,33508,992.9,287,6,Boroondara,09/04/2022,2022-04-10
Brimbank (C),VIC189,209523,1485,48918,708.8,290,6,Brimbank,09/04/2022,2022-04-10
Buloke (S),VIC183,6124,46,577,751.1,11,6,Buloke,09/04/2022,2022-04-10
Campaspe (S),VIC239,37622,266,6249,707,39,6,Campaspe,09/04/2022,2022-04-10
Cardinia (S),VIC212,112159,1222,25535,1089.5,150,7,Cardinia,09/04/2022,2022-04-10
Casey (C),VIC213,353872,3393,85840,958.8,497,6,Casey,09/04/2022,2022-04-10
Central Goldfields (S),VIC169,13186,150,1571,1137.6,17,7,Central Goldfields,09/04/2022,2022-04-10
Colac-Otway (S),VIC224,21564,178,3345,825.4,19,6,Colac-Otway,09/04/2022,2022-04-10
Corangamite (S),VIC231,16020,155,2095,967.5,22,6,Corangamite,09/04/2022,2022-04-10
Darebin (C),VIC205,164184,1750,35117,1065.9,262,7,Darebin,09/04/2022,2022-04-10
East Gippsland (S),VIC243,47316,486,5360,1027.1,63,7,East Gippsland,09/04/2022,2022-04-10
Frankston (C),VIC227,142643,1459,29331,1022.8,205,7,Frankston,09/04/2022,2022-04-10
Gannawarra (S),VIC214,10472,73,1103,697.1,12,6,Gannawarra,09/04/2022,2022-04-10
Glen Eira (C),VIC177,156511,1758,35163,1123.2,205,7,Glen Eira,09/04/2022,2022-04-10
Glenelg (S),VIC223,19674,261,2479,1326.6,36,7,Glenelg,09/04/2022,2022-04-10
Golden Plains (S),VIC230,23722,251,3947,1058.1,42,7,Golden Plains,09/04/2022,2022-04-10
Greater Bendigo (C),VIC193,118093,1520,20620,1287.1,196,7,Greater Bendigo,09/04/2022,2022-04-10
Greater Dandenong (C),VIC247,168201,1227,36418,729.5,200,6,Greater Dandenong,09/04/2022,2022-04-10
Greater Geelong (C),VIC215,258934,2844,51046,1098.3,423,7,Greater Geelong,09/04/2022,2022-04-10
Greater Shepparton (C),VIC93,66498,442,12892,664.7,60,6,Greater Shepparton,09/04/2022,2022-04-10
Hepburn (S),VIC94,15975,137,1940,857.6,19,6,Hepburn,09/04/2022,2022-04-10
Hindmarsh (S),VIC152,5588,44,569,787.4,8,6,Hindmarsh,09/04/2022,2022-04-10
Hobsons Bay (C),VIC235,97751,924,19778,945.3,137,6,Hobsons Bay,09/04/2022,2022-04-10
Horsham (RC),VIC153,19921,201,2859,1009,31,7,Horsham,09/04/2022,2022-04-10
Hume (C),VIC198,233471,1769,64875,757.7,219,6,Hume,09/04/2022,2022-04-10
Indigo (S),VIC191,16701,157,2152,940.1,25,6,Indigo,09/04/2022,2022-04-10
Interstate,,,25,4306,0,6,0,,09/04/2022,2022-04-10
Kingston (C),VIC226,165782,1593,34185,960.9,250,6,Kingston,09/04/2022,2022-04-10
Knox (C),VIC209,164538,1690,30815,1027.1,264,7,Knox,09/04/2022,2022-04-10
Latrobe (C),VIC219,75561,897,13916,1187.1,132,7,Latrobe,09/04/2022,2022-04-10
Loddon (S),VIC185,7504,80,770,1066.1,13,7,Loddon,09/04/2022,2022-04-10
Macedon Ranges (S),VIC228,50231,705,8716,1403.5,90,7,Macedon Ranges,09/04/2022,2022-04-10
Manningham (C),VIC195,127573,1288,23862,1009.6,201,7,Manningham,09/04/2022,2022-04-10
Mansfield (S),VIC244,9176,104,1667,1133.4,11,7,Mansfield,09/04/2022,2022-04-10
Maribyrnong (C),VIC234,93448,939,21710,1004.8,143,7,Maribyrnong,09/04/2022,2022-04-10
Maroondah (C),VIC207,118558,1313,21931,1107.5,225,7,Maroondah,09/04/2022,2022-04-10
Melbourne (C),VIC132,178955,1658,40671,926.5,228,6,Melbourne,09/04/2022,2022-04-10
Melton (C),VIC237,164895,1587,47715,962.4,226,6,Melton,09/04/2022,2022-04-10
Mildura (RC),VIC222,55777,565,11074,1013,73,7,Mildura,09/04/2022,2022-04-10
Mitchell (S),VIC211,46082,517,9584,1121.9,65,7,Mitchell,09/04/2022,2022-04-10
Moira (S),VIC190,29925,250,5061,835.4,35,6,Moira,09/04/2022,2022-04-10
Monash (C),VIC210,202847,1821,36552,897.7,289,6,Monash,09/04/2022,2022-04-10
Moonee Valley (C),VIC121,130294,1343,29797,1030.7,174,7,Moonee Valley,09/04/2022,2022-04-10
Moorabool (S),VIC236,35049,305,7314,870.2,46,6,Moorabool,09/04/2022,2022-04-10
Moreland (C),VIC131,185767,1948,44049,1048.6,259,7,Moreland,09/04/2022,2022-04-10
Mornington Peninsula (S),VIC204,167636,1658,32885,989,229,6,Mornington Peninsula,09/04/2022,2022-04-10
Mount Alexander (S),VIC105,19754,232,2532,1174.4,39,7,Mount Alexander,09/04/2022,2022-04-10
Moyne (S),VIC229,16953,146,2337,861.2,26,6,Moyne,09/04/2022,2022-04-10
Murrindindi (S),VIC250,14570,89,1938,610.8,14,6,Murrindindi,09/04/2022,2022-04-10
Nillumbik (S),VIC216,65094,756,12746,1161.4,117,7,Nillumbik,09/04/2022,2022-04-10
Northern Grampians (S),VIC166,11402,112,1650,982.3,11,6,Northern Grampians,09/04/2022,2022-04-10
Overseas,,,0,81,0,0,0,,09/04/2022,2022-04-10
Overseas Traveller,,,0,621,0,0,0,,09/04/2022,2022-04-10
Port Phillip (C),VIC208,115601,1138,25894,984.4,133,6,Port Phillip,09/04/2022,2022-04-10
Pyrenees (S),VIC217,7472,40,930,535.3,2,6,Pyrenees,09/04/2022,2022-04-10
Queenscliffe (B),VIC238,2940,24,537,816.3,1,6,Queenscliffe,09/04/2022,2022-04-10
South Gippsland (S),VIC178,29914,347,4146,1160,40,7,South Gippsland,09/04/2022,2022-04-10
Southern Grampians (S),VIC233,16100,107,2159,664.6,6,6,Southern Grampians,09/04/2022,2022-04-10
Stonnington (C),VIC203,117768,1112,24756,944.2,150,6,Stonnington,09/04/2022,2022-04-10
Strathbogie (S),VIC110,10781,72,1441,667.8,5,6,Strathbogie,09/04/2022,2022-04-10
Surf Coast (S),VIC225,33456,531,7651,1587.2,99,7,Surf Coast,09/04/2022,2022-04-10
Swan Hill (RC),VIC180,20649,226,3799,1094.5,24,7,Swan Hill,09/04/2022,2022-04-10
Towong (S),VIC187,6040,43,601,711.9,6,6,Towong,09/04/2022,2022-04-10
Unincorporated Vic,,,6,95,0,0,0,,09/04/2022,2022-04-10
Unknown,,,70,6250,0,2,0,,09/04/2022,2022-04-10
Wangaratta (RC),VIC186,29187,232,4658,794.9,30,6,Wangaratta,09/04/2022,2022-04-10
Warrnambool (C),VIC179,35181,365,6006,1037.5,48,7,Warrnambool,09/04/2022,2022-04-10
Wellington (S),VIC218,44380,505,6103,1137.9,84,7,Wellington,09/04/2022,2022-04-10
West Wimmera (S),VIC232,3841,24,265,624.8,5,6,West Wimmera,09/04/2022,2022-04-10
Whitehorse (C),VIC196,178739,1782,29248,997,304,6,Whitehorse,09/04/2022,2022-04-10
Whittlesea (C),VIC197,230238,2402,57505,1043.3,362,7,Whittlesea,09/04/2022,2022-04-10
Wodonga (C),VIC192,42083,473,7283,1124,61,7,Wodonga,09/04/2022,2022-04-10
Wyndham (C),VIC221,270487,2294,67078,848.1,377,6,Wyndham,09/04/2022,2022-04-10
Yarra (C),VIC202,101495,1020,23792,1005,142,7,Yarra,09/04/2022,2022-04-10
Yarra Ranges (S),VIC206,159462,1815,29310,1138.2,231,7,Yarra Ranges,09/04/2022,2022-04-10
Yarriambiack (S),VIC200,6639,44,684,662.8,7,6,Yarriambiack,09/04/2022,2022-04-10
