LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,47,1436,366.8,9,5,Alpine,02/03/2022,2022-03-03
Ararat (RC),VIC220,11845,68,1208,574.1,9,6,Ararat,02/03/2022,2022-03-03
Ballarat (C),VIC241,109505,1241,14228,1133.3,179,7,Ballarat,02/03/2022,2022-03-03
Banyule (C),VIC188,131631,843,18937,640.4,174,6,Banyule,02/03/2022,2022-03-03
Bass Coast (S),VIC173,36320,145,4256,399.2,31,5,Bass Coast,02/03/2022,2022-03-03
Baw Baw (S),VIC194,53396,438,7434,820.3,60,6,Baw Baw,02/03/2022,2022-03-03
Bayside (C),VIC182,106862,820,16399,767.3,154,6,Bayside,02/03/2022,2022-03-03
Benalla (RC),VIC199,14037,118,1395,840.6,19,6,Benalla,02/03/2022,2022-03-03
Boroondara (C),VIC201,183199,1254,23642,684.5,240,6,Boroondara,02/03/2022,2022-03-03
Brimbank (C),VIC189,209523,828,42313,395.2,118,5,Brimbank,02/03/2022,2022-03-03
Buloke (S),VIC183,6124,19,387,310.3,5,5,Buloke,02/03/2022,2022-03-03
Campaspe (S),VIC239,37622,339,4433,901.1,66,6,Campaspe,02/03/2022,2022-03-03
Cardinia (S),VIC212,112159,934,19661,832.7,123,6,Cardinia,02/03/2022,2022-03-03
Casey (C),VIC213,353872,2592,69822,732.5,374,6,Casey,02/03/2022,2022-03-03
Central Goldfields (S),VIC169,13186,56,837,424.7,14,5,Central Goldfields,02/03/2022,2022-03-03
Colac-Otway (S),VIC224,21564,137,2427,635.3,22,6,Colac-Otway,02/03/2022,2022-03-03
Corangamite (S),VIC231,16020,59,1466,368.3,8,5,Corangamite,02/03/2022,2022-03-03
Darebin (C),VIC205,164184,1001,26579,609.7,197,6,Darebin,02/03/2022,2022-03-03
East Gippsland (S),VIC243,47316,136,3868,287.4,23,5,East Gippsland,02/03/2022,2022-03-03
Frankston (C),VIC227,142643,983,22120,689.1,159,6,Frankston,02/03/2022,2022-03-03
Gannawarra (S),VIC214,10472,53,719,506.1,11,6,Gannawarra,02/03/2022,2022-03-03
Glen Eira (C),VIC177,156511,1149,25552,734.1,189,6,Glen Eira,02/03/2022,2022-03-03
Glenelg (S),VIC223,19674,80,1432,406.6,16,5,Glenelg,02/03/2022,2022-03-03
Golden Plains (S),VIC230,23722,182,2739,767.2,29,6,Golden Plains,02/03/2022,2022-03-03
Greater Bendigo (C),VIC193,118093,853,12857,722.3,179,6,Greater Bendigo,02/03/2022,2022-03-03
Greater Dandenong (C),VIC247,168201,615,31154,365.6,100,5,Greater Dandenong,02/03/2022,2022-03-03
Greater Geelong (C),VIC215,258934,1455,36694,561.9,278,6,Greater Geelong,02/03/2022,2022-03-03
Greater Shepparton (C),VIC93,66498,427,10492,642.1,69,6,Greater Shepparton,02/03/2022,2022-03-03
Hepburn (S),VIC94,15975,74,1278,463.2,10,5,Hepburn,02/03/2022,2022-03-03
Hindmarsh (S),VIC152,5588,33,411,590.6,12,6,Hindmarsh,02/03/2022,2022-03-03
Hobsons Bay (C),VIC235,97751,498,15264,509.5,79,6,Hobsons Bay,02/03/2022,2022-03-03
Horsham (RC),VIC153,19921,167,2006,838.3,27,6,Horsham,02/03/2022,2022-03-03
Hume (C),VIC198,233471,1329,56062,569.2,221,6,Hume,02/03/2022,2022-03-03
Indigo (S),VIC191,16701,62,1400,371.2,12,5,Indigo,02/03/2022,2022-03-03
Interstate,,,86,4097,0,19,0,,02/03/2022,2022-03-03
Kingston (C),VIC226,165782,1015,25907,612.2,169,6,Kingston,02/03/2022,2022-03-03
Knox (C),VIC209,164538,1248,21972,758.5,225,6,Knox,02/03/2022,2022-03-03
Latrobe (C),VIC219,75561,537,10278,710.7,82,6,Latrobe,02/03/2022,2022-03-03
Loddon (S),VIC185,7504,28,382,373.1,12,5,Loddon,02/03/2022,2022-03-03
Macedon Ranges (S),VIC228,50231,252,5857,501.7,33,6,Macedon Ranges,02/03/2022,2022-03-03
Manningham (C),VIC195,127573,808,17519,633.4,153,6,Manningham,02/03/2022,2022-03-03
Mansfield (S),VIC244,9176,59,950,643,6,6,Mansfield,02/03/2022,2022-03-03
Maribyrnong (C),VIC234,93448,460,17100,492.3,80,5,Maribyrnong,02/03/2022,2022-03-03
Maroondah (C),VIC207,118558,761,15982,641.9,152,6,Maroondah,02/03/2022,2022-03-03
Melbourne (C),VIC132,178955,1200,31848,670.6,217,6,Melbourne,02/03/2022,2022-03-03
Melton (C),VIC237,164895,1157,40161,701.7,168,6,Melton,02/03/2022,2022-03-03
Mildura (RC),VIC222,55777,595,7698,1066.7,96,7,Mildura,02/03/2022,2022-03-03
Mitchell (S),VIC211,46082,398,7011,863.7,54,6,Mitchell,02/03/2022,2022-03-03
