postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,531,13922,1398.1,87,7,16/04/2022,2022-04-17
3000,37979,538,13998,1416.6,89,7,17/04/2022,2022-04-18
3001,0,0,0,0,0,0,17/04/2022,2022-04-18
3002,4957,70,1150,1412.1,9,7,17/04/2022,2022-04-18
3003,5516,87,2489,1577.2,11,7,17/04/2022,2022-04-18
3004,9311,125,3072,1342.5,11,7,17/04/2022,2022-04-18
3005,523,0,0,0,0,0,17/04/2022,2022-04-18
3006,18811,228,6369,1212.1,29,7,17/04/2022,2022-04-18
3008,10438,123,3533,1178.4,13,7,17/04/2022,2022-04-18
3010,1595,0,3,0,0,0,17/04/2022,2022-04-18
3011,21464,262,6065,1220.6,36,7,17/04/2022,2022-04-18
3012,26295,263,7276,1000.2,32,7,17/04/2022,2022-04-18
3013,14967,190,3995,1269.5,26,7,17/04/2022,2022-04-18
3015,17472,200,4564,1144.7,34,7,17/04/2022,2022-04-18
3016,15558,168,3521,1079.8,22,7,17/04/2022,2022-04-18
3018,12685,118,2520,930.2,22,6,17/04/2022,2022-04-18
3019,9199,40,2674,434.8,5,5,17/04/2022,2022-04-18
3020,44784,271,11338,605.1,55,6,17/04/2022,2022-04-18
3021,54190,296,13582,546.2,32,6,17/04/2022,2022-04-18
3022,3102,24,869,773.7,2,6,17/04/2022,2022-04-18
3023,63974,448,18752,700.3,66,6,17/04/2022,2022-04-18
3024,23852,287,8501,1203.3,50,7,17/04/2022,2022-04-18
3025,12155,109,3514,896.8,19,6,17/04/2022,2022-04-18
3026,72,58,2616,80555.6,8,7,17/04/2022,2022-04-18
3027,6650,95,2332,1428.6,8,7,17/04/2022,2022-04-18
3028,29198,209,6313,715.8,33,6,17/04/2022,2022-04-18
3029,93946,713,32568,758.9,102,6,17/04/2022,2022-04-18
3030,100311,890,26754,887.2,134,6,17/04/2022,2022-04-18
3031,18533,223,4712,1203.3,23,7,17/04/2022,2022-04-18
3032,29449,303,7889,1028.9,51,7,17/04/2022,2022-04-18
3033,14512,116,3699,799.3,25,6,17/04/2022,2022-04-18
3034,11633,97,3157,833.8,22,6,17/04/2022,2022-04-18
3036,5921,36,1512,608,5,6,17/04/2022,2022-04-18
3037,51156,401,14432,783.9,53,6,17/04/2022,2022-04-18
3038,27258,237,6856,869.5,30,6,17/04/2022,2022-04-18
3039,14252,156,4123,1094.6,19,7,17/04/2022,2022-04-18
3040,25939,237,6963,913.7,39,6,17/04/2022,2022-04-18
3041,12412,104,3371,837.9,19,6,17/04/2022,2022-04-18
3042,15762,160,4278,1015.1,20,7,17/04/2022,2022-04-18
3043,17715,171,4803,965.3,23,6,17/04/2022,2022-04-18
3044,27116,312,7576,1150.6,33,7,17/04/2022,2022-04-18
3045,100,1,95,1000,0,7,17/04/2022,2022-04-18
3046,34061,321,10218,942.4,41,6,17/04/2022,2022-04-18
3047,20901,114,6188,545.4,19,6,17/04/2022,2022-04-18
3048,18025,71,5036,393.9,13,5,17/04/2022,2022-04-18
3049,9266,99,2853,1068.4,12,7,17/04/2022,2022-04-18
3050,119,0,0,0,0,0,17/04/2022,2022-04-18
3051,14939,173,3946,1158,26,7,17/04/2022,2022-04-18
3052,5697,71,2086,1246.3,12,7,17/04/2022,2022-04-18
3053,18538,146,4858,787.6,21,6,17/04/2022,2022-04-18
3054,8426,107,2169,1269.9,17,7,17/04/2022,2022-04-18
3055,14160,191,3767,1348.9,22,7,17/04/2022,2022-04-18
3056,24475,330,7085,1348.3,46,7,17/04/2022,2022-04-18
3057,11502,177,3747,1538.9,23,7,17/04/2022,2022-04-18
3058,33783,347,9378,1027.1,52,7,17/04/2022,2022-04-18
3059,15466,152,6197,982.8,22,6,17/04/2022,2022-04-18
3060,14040,116,3892,826.2,21,6,17/04/2022,2022-04-18
3061,5059,20,1500,395.3,2,5,17/04/2022,2022-04-18
3062,0,0,4,0,0,0,17/04/2022,2022-04-18
3063,574,7,125,1219.5,1,7,17/04/2022,2022-04-18
3064,75458,652,32557,864.1,87,6,17/04/2022,2022-04-18
3065,10447,137,3138,1311.4,15,7,17/04/2022,2022-04-18
3066,8512,99,2738,1163.1,15,7,17/04/2022,2022-04-18
3067,8199,89,2408,1085.5,12,7,17/04/2022,2022-04-18
3068,18665,236,5207,1264.4,23,7,17/04/2022,2022-04-18
3070,24567,310,6668,1261.9,38,7,17/04/2022,2022-04-18
3071,18569,229,5069,1233.2,44,7,17/04/2022,2022-04-18
