LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,54,1525,421.4,23,5,Alpine,14/03/2022,2022-03-15
Ararat (RC),VIC220,11845,66,1321,557.2,10,6,Ararat,14/03/2022,2022-03-15
Ballarat (C),VIC241,109505,923,16028,842.9,153,6,Ballarat,14/03/2022,2022-03-15
Banyule (C),VIC188,131631,1016,20698,771.9,207,6,Banyule,14/03/2022,2022-03-15
Bass Coast (S),VIC173,36320,189,4558,520.4,38,6,Bass Coast,14/03/2022,2022-03-15
Baw Baw (S),VIC194,53396,276,8012,516.9,53,6,Baw Baw,14/03/2022,2022-03-15
Bayside (C),VIC182,106862,693,17742,648.5,138,6,Bayside,14/03/2022,2022-03-15
Benalla (RC),VIC199,14037,72,1544,512.9,15,6,Benalla,14/03/2022,2022-03-15
Boroondara (C),VIC201,183199,1511,26322,824.8,278,6,Boroondara,14/03/2022,2022-03-15
Brimbank (C),VIC189,209523,588,43526,280.6,92,5,Brimbank,14/03/2022,2022-03-15
Buloke (S),VIC183,6124,5,401,81.6,1,3,Buloke,14/03/2022,2022-03-15
Campaspe (S),VIC239,37622,307,5038,816,47,6,Campaspe,14/03/2022,2022-03-15
Cardinia (S),VIC212,112159,765,21106,682.1,165,6,Cardinia,14/03/2022,2022-03-15
Casey (C),VIC213,353872,1964,73617,555,367,6,Casey,14/03/2022,2022-03-15
Central Goldfields (S),VIC169,13186,94,1003,712.9,20,6,Central Goldfields,14/03/2022,2022-03-15
Colac-Otway (S),VIC224,21564,108,2640,500.8,17,6,Colac-Otway,14/03/2022,2022-03-15
Corangamite (S),VIC231,16020,71,1594,443.2,25,5,Corangamite,14/03/2022,2022-03-15
Darebin (C),VIC205,164184,1102,28482,671.2,195,6,Darebin,14/03/2022,2022-03-15
East Gippsland (S),VIC243,47316,101,4035,213.5,10,5,East Gippsland,14/03/2022,2022-03-15
Frankston (C),VIC227,142643,848,23781,594.5,157,6,Frankston,14/03/2022,2022-03-15
Gannawarra (S),VIC214,10472,71,883,678,2,6,Gannawarra,14/03/2022,2022-03-15
Glen Eira (C),VIC177,156511,1210,27792,773.1,208,6,Glen Eira,14/03/2022,2022-03-15
Glenelg (S),VIC223,19674,138,1664,701.4,17,6,Glenelg,14/03/2022,2022-03-15
Golden Plains (S),VIC230,23722,153,3020,645,28,6,Golden Plains,14/03/2022,2022-03-15
Greater Bendigo (C),VIC193,118093,918,14537,777.4,181,6,Greater Bendigo,14/03/2022,2022-03-15
Greater Dandenong (C),VIC247,168201,604,32276,359.1,117,5,Greater Dandenong,14/03/2022,2022-03-15
Greater Geelong (C),VIC215,258934,1891,39992,730.3,378,6,Greater Geelong,14/03/2022,2022-03-15
Greater Shepparton (C),VIC93,66498,335,11150,503.8,70,6,Greater Shepparton,14/03/2022,2022-03-15
Hepburn (S),VIC94,15975,89,1431,557.1,17,6,Hepburn,14/03/2022,2022-03-15
Hindmarsh (S),VIC152,5588,27,468,483.2,3,5,Hindmarsh,14/03/2022,2022-03-15
Hobsons Bay (C),VIC235,97751,491,16180,502.3,109,6,Hobsons Bay,14/03/2022,2022-03-15
Horsham (RC),VIC153,19921,151,2320,758,19,6,Horsham,14/03/2022,2022-03-15
Hume (C),VIC198,233471,1174,58227,502.8,220,6,Hume,14/03/2022,2022-03-15
Indigo (S),VIC191,16701,83,1554,497,17,5,Indigo,14/03/2022,2022-03-15
Interstate,,,79,4234,0,21,0,,14/03/2022,2022-03-15
Kingston (C),VIC226,165782,962,27714,580.3,159,6,Kingston,14/03/2022,2022-03-15
Knox (C),VIC209,164538,1250,24240,759.7,241,6,Knox,14/03/2022,2022-03-15
Latrobe (C),VIC219,75561,339,10955,448.6,62,5,Latrobe,14/03/2022,2022-03-15
Loddon (S),VIC185,7504,33,444,439.8,9,5,Loddon,14/03/2022,2022-03-15
Macedon Ranges (S),VIC228,50231,327,6398,651,70,6,Macedon Ranges,14/03/2022,2022-03-15
Manningham (C),VIC195,127573,823,19133,645.1,158,6,Manningham,14/03/2022,2022-03-15
Mansfield (S),VIC244,9176,30,1038,326.9,7,5,Mansfield,14/03/2022,2022-03-15
Maribyrnong (C),VIC234,93448,568,18082,607.8,75,6,Maribyrnong,14/03/2022,2022-03-15
Maroondah (C),VIC207,118558,625,17183,527.2,149,6,Maroondah,14/03/2022,2022-03-15
Melbourne (C),VIC132,178955,1062,33861,593.4,158,6,Melbourne,14/03/2022,2022-03-15
Melton (C),VIC237,164895,981,42001,594.9,176,6,Melton,14/03/2022,2022-03-15
Mildura (RC),VIC222,55777,446,8633,799.6,80,6,Mildura,14/03/2022,2022-03-15
Mitchell (S),VIC211,46082,307,7557,666.2,68,6,Mitchell,14/03/2022,2022-03-15
Moira (S),VIC190,29925,190,4183,634.9,33,6,Moira,14/03/2022,2022-03-15
Monash (C),VIC210,202847,1198,29600,590.6,202,6,Monash,14/03/2022,2022-03-15
Moonee Valley (C),VIC121,130294,864,25007,663.1,149,6,Moonee Valley,14/03/2022,2022-03-15
Moorabool (S),VIC236,35049,234,6011,667.6,40,6,Moorabool,14/03/2022,2022-03-15
Moreland (C),VIC131,185767,1161,36681,625,222,6,Moreland,14/03/2022,2022-03-15
Mornington Peninsula (S),VIC204,167636,1090,26461,650.2,180,6,Mornington Peninsula,14/03/2022,2022-03-15
Mount Alexander (S),VIC105,19754,83,1890,420.2,11,5,Mount Alexander,14/03/2022,2022-03-15
Moyne (S),VIC229,16953,87,1722,513.2,23,6,Moyne,14/03/2022,2022-03-15
Murrindindi (S),VIC250,14570,62,1447,425.5,16,5,Murrindindi,14/03/2022,2022-03-15
Nillumbik (S),VIC216,65094,319,9821,490.1,64,5,Nillumbik,14/03/2022,2022-03-15
Northern Grampians (S),VIC166,11402,47,1333,412.2,3,5,Northern Grampians,14/03/2022,2022-03-15
