postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,551,11780,1450.8,86,7,22/03/2022,2022-03-23
3001,0,0,0,0,0,0,22/03/2022,2022-03-23
3002,4957,53,914,1069.2,9,7,22/03/2022,2022-03-23
3003,5516,111,2101,2012.3,16,7,22/03/2022,2022-03-23
3004,9311,94,2591,1009.6,29,7,22/03/2022,2022-03-23
3005,523,0,0,0,0,0,22/03/2022,2022-03-23
3006,18811,240,5380,1275.8,55,7,22/03/2022,2022-03-23
3008,10438,128,2990,1226.3,26,7,22/03/2022,2022-03-23
3010,1595,0,2,0,0,0,22/03/2022,2022-03-23
3011,21464,192,5077,894.5,39,6,22/03/2022,2022-03-23
3012,26295,301,6097,1144.7,42,7,22/03/2022,2022-03-23
3013,14967,178,3208,1189.3,39,7,22/03/2022,2022-03-23
3015,17472,203,3674,1161.9,31,7,22/03/2022,2022-03-23
3016,15558,161,2850,1034.8,30,7,22/03/2022,2022-03-23
3018,12685,104,1997,819.9,10,6,22/03/2022,2022-03-23
3019,9199,62,2436,674,9,6,22/03/2022,2022-03-23
3020,44784,251,10158,560.5,56,6,22/03/2022,2022-03-23
3021,54190,267,12350,492.7,52,5,22/03/2022,2022-03-23
3022,3102,19,748,612.5,6,6,22/03/2022,2022-03-23
3023,63974,431,16680,673.7,78,6,22/03/2022,2022-03-23
3024,23852,235,7421,985.2,36,6,22/03/2022,2022-03-23
3025,12155,106,3050,872.1,25,6,22/03/2022,2022-03-23
3026,72,47,2340,65277.8,2,7,22/03/2022,2022-03-23
3027,6650,61,1999,917.3,12,6,22/03/2022,2022-03-23
3028,29198,209,5298,715.8,42,6,22/03/2022,2022-03-23
3029,93946,652,29285,694,111,6,22/03/2022,2022-03-23
3030,100311,790,22971,787.6,109,6,22/03/2022,2022-03-23
3031,18533,154,3866,831,35,6,22/03/2022,2022-03-23
3032,29449,282,6585,957.6,68,6,22/03/2022,2022-03-23
3033,14512,101,3140,696,11,6,22/03/2022,2022-03-23
3034,11633,81,2731,696.3,16,6,22/03/2022,2022-03-23
3036,5921,45,1305,760,9,6,22/03/2022,2022-03-23
3037,51156,348,12668,680.3,69,6,22/03/2022,2022-03-23
3038,27258,144,5863,528.3,37,6,22/03/2022,2022-03-23
3039,14252,159,3420,1115.6,42,7,22/03/2022,2022-03-23
3040,25939,215,5856,828.9,43,6,22/03/2022,2022-03-23
3041,12412,90,2849,725.1,22,6,22/03/2022,2022-03-23
3042,15762,127,3633,805.7,21,6,22/03/2022,2022-03-23
3043,17715,128,4108,722.6,21,6,22/03/2022,2022-03-23
3044,27116,264,6302,973.6,61,6,22/03/2022,2022-03-23
3045,100,1,83,1000,0,7,22/03/2022,2022-03-23
3046,34061,261,8957,766.3,51,6,22/03/2022,2022-03-23
3047,20901,98,5774,468.9,16,5,22/03/2022,2022-03-23
3048,18025,65,4688,360.6,10,5,22/03/2022,2022-03-23
3049,9266,69,2498,744.7,17,6,22/03/2022,2022-03-23
3050,119,0,0,0,0,0,22/03/2022,2022-03-23
3051,14939,165,3281,1104.5,33,7,22/03/2022,2022-03-23
3052,5697,90,1807,1579.8,19,7,22/03/2022,2022-03-23
3053,18538,200,4063,1078.9,51,7,22/03/2022,2022-03-23
3054,8426,67,1776,795.2,10,6,22/03/2022,2022-03-23
3055,14160,170,3084,1200.6,29,7,22/03/2022,2022-03-23
3056,24475,320,5735,1307.5,64,7,22/03/2022,2022-03-23
3057,11502,164,2998,1425.8,34,7,22/03/2022,2022-03-23
3058,33783,380,7702,1124.8,58,7,22/03/2022,2022-03-23
3059,15466,151,5492,976.3,25,6,22/03/2022,2022-03-23
3060,14040,79,3492,562.7,17,6,22/03/2022,2022-03-23
3061,5059,13,1416,257,2,5,22/03/2022,2022-03-23
3062,0,0,4,0,0,0,22/03/2022,2022-03-23
3063,574,2,102,348.4,1,5,22/03/2022,2022-03-23
3064,75458,639,29775,846.8,139,6,22/03/2022,2022-03-23
3065,10447,128,2625,1225.2,35,7,22/03/2022,2022-03-23
3066,8512,109,2320,1280.5,27,7,22/03/2022,2022-03-23
3067,8199,123,1978,1500.2,24,7,22/03/2022,2022-03-23
3068,18665,250,4171,1339.4,58,7,22/03/2022,2022-03-23
3070,24567,351,5256,1428.7,89,7,22/03/2022,2022-03-23
3071,18569,205,4101,1104,31,7,22/03/2022,2022-03-23
3072,32848,329,7068,1001.6,60,7,22/03/2022,2022-03-23
3073,50479,419,10302,830,86,6,22/03/2022,2022-03-23
3074,20522,124,4573,604.2,22,6,22/03/2022,2022-03-23
3075,22594,152,5385,672.7,24,6,22/03/2022,2022-03-23
3076,32395,269,8053,830.4,75,6,22/03/2022,2022-03-23
3078,11638,163,2296,1400.6,26,7,22/03/2022,2022-03-23
3079,15990,223,3164,1394.6,44,7,22/03/2022,2022-03-23
3081,13424,140,2939,1042.9,27,7,22/03/2022,2022-03-23
3082,29713,230,5992,774.1,44,6,22/03/2022,2022-03-23
3083,31526,228,6313,723.2,49,6,22/03/2022,2022-03-23
3084,25514,289,4438,1132.7,73,7,22/03/2022,2022-03-23
3085,13882,144,2355,1037.3,29,7,22/03/2022,2022-03-23
3086,908,2,5,220.3,0,5,22/03/2022,2022-03-23
3087,9033,83,1664,918.9,25,6,22/03/2022,2022-03-23
3088,26890,254,4841,944.6,54,6,22/03/2022,2022-03-23
3089,11739,115,2263,979.6,26,6,22/03/2022,2022-03-23
3090,2362,24,560,1016.1,2,7,22/03/2022,2022-03-23
3091,1585,15,267,946.4,3,6,22/03/2022,2022-03-23
3093,3891,51,722,1310.7,14,7,22/03/2022,2022-03-23
3094,8963,154,1514,1718.2,26,7,22/03/2022,2022-03-23
3095,27770,290,4778,1044.3,61,7,22/03/2022,2022-03-23
3096,1966,17,316,864.7,5,6,22/03/2022,2022-03-23
3097,1443,11,218,762.3,2,6,22/03/2022,2022-03-23
3099,4877,36,763,738.2,5,6,22/03/2022,2022-03-23
3101,24604,248,4284,1008,49,7,22/03/2022,2022-03-23
3102,6634,57,1243,859.2,8,6,22/03/2022,2022-03-23
3103,15343,142,2166,925.5,17,6,22/03/2022,2022-03-23
3104,20404,198,3302,970.4,37,6,22/03/2022,2022-03-23
3105,10877,98,2184,901,27,6,22/03/2022,2022-03-23
3106,16620,125,2754,752.1,23,6,22/03/2022,2022-03-23
3107,13557,126,2519,929.4,22,6,22/03/2022,2022-03-23
3108,20823,189,4041,907.7,45,6,22/03/2022,2022-03-23
3109,28357,221,4600,779.3,44,6,22/03/2022,2022-03-23
3111,12348,108,2059,874.6,17,6,22/03/2022,2022-03-23
3113,8460,98,1565,1158.4,20,7,22/03/2022,2022-03-23
3114,3823,35,661,915.5,10,6,22/03/2022,2022-03-23
3115,3799,41,644,1079.2,9,7,22/03/2022,2022-03-23
3116,9872,97,1937,982.6,24,6,22/03/2022,2022-03-23
3121,30502,416,7525,1363.8,98,7,22/03/2022,2022-03-23
3122,23508,241,4262,1025.2,50,7,22/03/2022,2022-03-23
3123,14319,145,2755,1012.6,25,7,22/03/2022,2022-03-23
3124,22091,226,3868,1023,36,7,22/03/2022,2022-03-23
3125,15021,114,2493,758.9,27,6,22/03/2022,2022-03-23
3126,8060,73,1204,905.7,10,6,22/03/2022,2022-03-23
3127,18445,208,2921,1127.7,56,7,22/03/2022,2022-03-23
3128,19832,156,3270,786.6,24,6,22/03/2022,2022-03-23
3129,17374,144,2651,828.8,30,6,22/03/2022,2022-03-23
3130,32171,310,4859,963.6,65,6,22/03/2022,2022-03-23
3131,22499,212,3282,942.3,36,6,22/03/2022,2022-03-23
3132,16148,154,2589,953.7,28,6,22/03/2022,2022-03-23
3133,22119,188,3022,849.9,34,6,22/03/2022,2022-03-23
3134,32782,314,5732,957.8,66,6,22/03/2022,2022-03-23
3135,19954,188,3274,942.2,49,6,22/03/2022,2022-03-23
3136,44373,372,7186,838.3,87,6,22/03/2022,2022-03-23
3137,13872,106,2554,764.1,13,6,22/03/2022,2022-03-23
3138,21964,208,4076,947,40,6,22/03/2022,2022-03-23
3139,13722,87,2088,634,22,6,22/03/2022,2022-03-23
3140,16532,171,2919,1034.4,39,7,22/03/2022,2022-03-23
3141,25149,238,5516,946.4,55,6,22/03/2022,2022-03-23
3142,12912,99,2143,766.7,21,6,22/03/2022,2022-03-23
3143,9052,87,1796,961.1,19,6,22/03/2022,2022-03-23
3144,10885,119,2005,1093.2,21,7,22/03/2022,2022-03-23
3145,23294,240,4430,1030.3,52,7,22/03/2022,2022-03-23
3146,25256,271,4688,1073,41,7,22/03/2022,2022-03-23
3147,14634,173,2635,1182.2,32,7,22/03/2022,2022-03-23
3148,8643,87,1692,1006.6,15,7,22/03/2022,2022-03-23
3149,33612,249,5059,740.8,53,6,22/03/2022,2022-03-23
3150,60082,464,9102,772.3,96,6,22/03/2022,2022-03-23
3151,10269,72,1473,701.1,15,6,22/03/2022,2022-03-23
3152,33089,311,5336,939.9,70,6,22/03/2022,2022-03-23
3153,20552,204,3601,992.6,38,6,22/03/2022,2022-03-23
3154,4418,41,794,928,5,6,22/03/2022,2022-03-23
3155,22193,256,3717,1153.5,55,7,22/03/2022,2022-03-23
3156,37458,329,6564,878.3,60,6,22/03/2022,2022-03-23
3158,6648,54,1172,812.3,11,6,22/03/2022,2022-03-23
3159,2652,31,371,1168.9,7,7,22/03/2022,2022-03-23
3160,9014,100,1540,1109.4,20,7,22/03/2022,2022-03-23
3161,15271,255,3716,1669.8,51,7,22/03/2022,2022-03-23
3162,17452,283,3878,1621.6,43,7,22/03/2022,2022-03-23
3163,32355,341,6001,1053.9,69,7,22/03/2022,2022-03-23
