LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Loddon (S),VIC185,7504,84,602,1119.4,14,7,Loddon,26/03/2022,2022-03-27
Macedon Ranges (S),VIC228,50231,538,7328,1071.1,55,7,Macedon Ranges,26/03/2022,2022-03-27
Manningham (C),VIC195,127573,1064,21167,834,141,6,Manningham,26/03/2022,2022-03-27
Mansfield (S),VIC244,9176,200,1299,2179.6,25,7,Mansfield,26/03/2022,2022-03-27
Maribyrnong (C),VIC234,93448,889,19703,951.3,107,6,Maribyrnong,26/03/2022,2022-03-27
Maroondah (C),VIC207,118558,1077,19102,908.4,128,6,Maroondah,26/03/2022,2022-03-27
Melbourne (C),VIC132,178955,1665,36943,930.4,201,6,Melbourne,26/03/2022,2022-03-27
Melton (C),VIC237,164895,1297,44282,786.6,188,6,Melton,26/03/2022,2022-03-27
Mildura (RC),VIC222,55777,559,9737,1002.2,75,7,Mildura,26/03/2022,2022-03-27
Mitchell (S),VIC211,46082,526,8423,1141.4,49,7,Mitchell,26/03/2022,2022-03-27
Moira (S),VIC190,29925,162,4533,541.4,12,6,Moira,26/03/2022,2022-03-27
Monash (C),VIC210,202847,1513,32529,745.9,212,6,Monash,26/03/2022,2022-03-27
Moonee Valley (C),VIC121,130294,1110,26938,851.9,147,6,Moonee Valley,26/03/2022,2022-03-27
Moorabool (S),VIC236,35049,285,6570,813.1,36,6,Moorabool,26/03/2022,2022-03-27
Moreland (C),VIC131,185767,1696,39894,913,218,6,Moreland,26/03/2022,2022-03-27
Mornington Peninsula (S),VIC204,167636,1388,29098,828,213,6,Mornington Peninsula,26/03/2022,2022-03-27
Mount Alexander (S),VIC105,19754,129,2116,653,20,6,Mount Alexander,26/03/2022,2022-03-27
Moyne (S),VIC229,16953,173,2022,1020.5,25,7,Moyne,26/03/2022,2022-03-27
Murrindindi (S),VIC250,14570,123,1706,844.2,14,6,Murrindindi,26/03/2022,2022-03-27
Nillumbik (S),VIC216,65094,666,11027,1023.1,97,7,Nillumbik,26/03/2022,2022-03-27
Northern Grampians (S),VIC166,11402,51,1424,447.3,8,5,Northern Grampians,26/03/2022,2022-03-27
Overseas,,,0,80,0,0,0,,26/03/2022,2022-03-27
Overseas Traveller,,,0,621,0,0,0,,26/03/2022,2022-03-27
Port Phillip (C),VIC208,115601,1020,23358,882.3,113,6,Port Phillip,26/03/2022,2022-03-27
Pyrenees (S),VIC217,7472,45,816,602.2,9,6,Pyrenees,26/03/2022,2022-03-27
Queenscliffe (B),VIC238,2940,22,484,748.3,3,6,Queenscliffe,26/03/2022,2022-03-27
South Gippsland (S),VIC178,29914,353,3350,1180,55,7,South Gippsland,26/03/2022,2022-03-27
Southern Grampians (S),VIC233,16100,118,1852,732.9,27,6,Southern Grampians,26/03/2022,2022-03-27
Stonnington (C),VIC203,117768,1073,22253,911.1,140,6,Stonnington,26/03/2022,2022-03-27
Strathbogie (S),VIC110,10781,84,1259,779.1,9,6,Strathbogie,26/03/2022,2022-03-27
Surf Coast (S),VIC225,33456,414,6449,1237.4,69,7,Surf Coast,26/03/2022,2022-03-27
Swan Hill (RC),VIC180,20649,162,3359,784.5,23,6,Swan Hill,26/03/2022,2022-03-27
Towong (S),VIC187,6040,25,517,413.9,4,5,Towong,26/03/2022,2022-03-27
Unincorporated Vic,,,6,84,0,0,0,,26/03/2022,2022-03-27
Unknown,,,149,5826,0,33,0,,26/03/2022,2022-03-27
Wangaratta (RC),VIC186,29187,234,4167,801.7,31,6,Wangaratta,26/03/2022,2022-03-27
Warrnambool (C),VIC179,35181,333,5192,946.5,45,6,Warrnambool,26/03/2022,2022-03-27
Wellington (S),VIC218,44380,285,5141,642.2,44,6,Wellington,26/03/2022,2022-03-27
West Wimmera (S),VIC232,3841,9,221,234.3,1,5,West Wimmera,26/03/2022,2022-03-27
Whitehorse (C),VIC196,178739,1476,25411,825.8,207,6,Whitehorse,26/03/2022,2022-03-27
Whittlesea (C),VIC197,230238,1975,52365,857.8,252,6,Whittlesea,26/03/2022,2022-03-27
Wodonga (C),VIC192,42083,286,6387,679.6,30,6,Wodonga,26/03/2022,2022-03-27
Wyndham (C),VIC221,270487,1679,62219,620.7,220,6,Wyndham,26/03/2022,2022-03-27
Yarra (C),VIC202,101495,1195,21474,1177.4,136,7,Yarra,26/03/2022,2022-03-27
Yarra Ranges (S),VIC206,159462,1379,25548,864.8,190,6,Yarra Ranges,26/03/2022,2022-03-27
Yarriambiack (S),VIC200,6639,36,602,542.3,3,6,Yarriambiack,26/03/2022,2022-03-27
