LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hobsons Bay (C),VIC235,97751,930,19903,951.4,136,6,Hobsons Bay,10/04/2022,2022-04-11
Horsham (RC),VIC153,19921,242,2914,1214.8,58,7,Horsham,10/04/2022,2022-04-11
Hume (C),VIC198,233471,1722,65104,737.6,227,6,Hume,10/04/2022,2022-04-11
Indigo (S),VIC191,16701,154,2167,922.1,16,6,Indigo,10/04/2022,2022-04-11
Interstate,,,57,4344,0,34,0,,10/04/2022,2022-04-11
Kingston (C),VIC226,165782,1582,34393,954.3,215,6,Kingston,10/04/2022,2022-04-11
Knox (C),VIC209,164538,1696,31073,1030.8,288,7,Knox,10/04/2022,2022-04-11
Latrobe (C),VIC219,75561,839,14007,1110.4,104,7,Latrobe,10/04/2022,2022-04-11
Loddon (S),VIC185,7504,73,775,972.8,6,6,Loddon,10/04/2022,2022-04-11
Macedon Ranges (S),VIC228,50231,695,8799,1383.6,87,7,Macedon Ranges,10/04/2022,2022-04-11
Manningham (C),VIC195,127573,1302,24053,1020.6,207,7,Manningham,10/04/2022,2022-04-11
Mansfield (S),VIC244,9176,89,1682,969.9,15,6,Mansfield,10/04/2022,2022-04-11
Maribyrnong (C),VIC234,93448,960,21865,1027.3,169,7,Maribyrnong,10/04/2022,2022-04-11
Maroondah (C),VIC207,118558,1289,22106,1087.2,199,7,Maroondah,10/04/2022,2022-04-11
Melbourne (C),VIC132,178955,1591,40869,889.1,205,6,Melbourne,10/04/2022,2022-04-11
Melton (C),VIC237,164895,1603,47975,972.1,278,6,Melton,10/04/2022,2022-04-11
Mildura (RC),VIC222,55777,553,11159,991.4,87,6,Mildura,10/04/2022,2022-04-11
Mitchell (S),VIC211,46082,499,9645,1082.9,66,7,Mitchell,10/04/2022,2022-04-11
Moira (S),VIC190,29925,234,5091,782,30,6,Moira,10/04/2022,2022-04-11
Monash (C),VIC210,202847,1757,36755,866.2,233,6,Monash,10/04/2022,2022-04-11
Moonee Valley (C),VIC121,130294,1330,29958,1020.8,162,7,Moonee Valley,10/04/2022,2022-04-11
Moorabool (S),VIC236,35049,288,7343,821.7,34,6,Moorabool,10/04/2022,2022-04-11
Moreland (C),VIC131,185767,1921,44291,1034.1,258,7,Moreland,10/04/2022,2022-04-11
Mornington Peninsula (S),VIC204,167636,1592,33113,949.7,250,6,Mornington Peninsula,10/04/2022,2022-04-11
Mount Alexander (S),VIC105,19754,234,2565,1184.6,34,7,Mount Alexander,10/04/2022,2022-04-11
Moyne (S),VIC229,16953,124,2346,731.4,11,6,Moyne,10/04/2022,2022-04-11
Murrindindi (S),VIC250,14570,84,1949,576.5,11,6,Murrindindi,10/04/2022,2022-04-11
Nillumbik (S),VIC216,65094,750,12840,1152.2,105,7,Nillumbik,10/04/2022,2022-04-11
Northern Grampians (S),VIC166,11402,92,1660,806.9,11,6,Northern Grampians,10/04/2022,2022-04-11
Overseas,,,1,82,0,0,0,,10/04/2022,2022-04-11
Overseas Traveller,,,0,621,0,0,0,,10/04/2022,2022-04-11
Port Phillip (C),VIC208,115601,1180,26090,1020.8,198,7,Port Phillip,10/04/2022,2022-04-11
Pyrenees (S),VIC217,7472,37,936,495.2,6,5,Pyrenees,10/04/2022,2022-04-11
Queenscliffe (B),VIC238,2940,20,539,680.3,2,6,Queenscliffe,10/04/2022,2022-04-11
South Gippsland (S),VIC178,29914,328,4177,1096.5,34,7,South Gippsland,10/04/2022,2022-04-11
Southern Grampians (S),VIC233,16100,106,2170,658.4,12,6,Southern Grampians,10/04/2022,2022-04-11
Stonnington (C),VIC203,117768,1101,24888,934.9,140,6,Stonnington,10/04/2022,2022-04-11
Strathbogie (S),VIC110,10781,68,1450,630.7,9,6,Strathbogie,10/04/2022,2022-04-11
Surf Coast (S),VIC225,33456,529,7714,1581.2,76,7,Surf Coast,10/04/2022,2022-04-11
Swan Hill (RC),VIC180,20649,211,3822,1021.8,29,7,Swan Hill,10/04/2022,2022-04-11
Towong (S),VIC187,6040,47,609,778.1,8,6,Towong,10/04/2022,2022-04-11
Unincorporated Vic,,,5,96,0,0,0,,10/04/2022,2022-04-11
Unknown,,,88,6289,0,19,0,,10/04/2022,2022-04-11
Wangaratta (RC),VIC186,29187,254,4708,870.3,51,6,Wangaratta,10/04/2022,2022-04-11
Warrnambool (C),VIC179,35181,353,6056,1003.4,49,7,Warrnambool,10/04/2022,2022-04-11
Wellington (S),VIC218,44380,488,6162,1099.6,63,7,Wellington,10/04/2022,2022-04-11
West Wimmera (S),VIC232,3841,24,269,624.8,4,6,West Wimmera,10/04/2022,2022-04-11
Whitehorse (C),VIC196,178739,1837,29550,1027.8,336,7,Whitehorse,10/04/2022,2022-04-11
Whittlesea (C),VIC197,230238,2414,57866,1048.5,390,7,Whittlesea,10/04/2022,2022-04-11
Wodonga (C),VIC192,42083,502,7351,1192.9,76,7,Wodonga,10/04/2022,2022-04-11
Wyndham (C),VIC221,270487,2362,67430,873.2,383,6,Wyndham,10/04/2022,2022-04-11
Yarra (C),VIC202,101495,1036,23929,1020.7,135,7,Yarra,10/04/2022,2022-04-11
Yarra Ranges (S),VIC206,159462,1795,29570,1125.7,278,7,Yarra Ranges,10/04/2022,2022-04-11
Yarriambiack (S),VIC200,6639,47,693,707.9,9,6,Yarriambiack,10/04/2022,2022-04-11
