postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,539,11877,1419.2,98,7,23/03/2022,2022-03-24
3001,0,0,0,0,0,0,23/03/2022,2022-03-24
3002,4957,59,929,1190.2,13,7,23/03/2022,2022-03-24
3003,5516,101,2126,1831,25,7,23/03/2022,2022-03-24
3004,9311,100,2611,1074,19,7,23/03/2022,2022-03-24
3005,523,0,0,0,0,0,23/03/2022,2022-03-24
3006,18811,262,5437,1392.8,59,7,23/03/2022,2022-03-24
3008,10438,128,3017,1226.3,28,7,23/03/2022,2022-03-24
3010,1595,0,2,0,0,0,23/03/2022,2022-03-24
3011,21464,204,5125,950.4,45,6,23/03/2022,2022-03-24
3012,26295,286,6141,1087.7,44,7,23/03/2022,2022-03-24
3013,14967,186,3250,1242.7,42,7,23/03/2022,2022-03-24
3015,17472,198,3710,1133.2,37,7,23/03/2022,2022-03-24
3016,15558,168,2873,1079.8,24,7,23/03/2022,2022-03-24
3018,12685,93,2017,733.1,21,6,23/03/2022,2022-03-24
3019,9199,68,2451,739.2,14,6,23/03/2022,2022-03-24
3020,44784,234,10191,522.5,35,6,23/03/2022,2022-03-24
3021,54190,256,12390,472.4,42,5,23/03/2022,2022-03-24
3022,3102,20,753,644.7,5,6,23/03/2022,2022-03-24
3023,63974,421,16758,658.1,76,6,23/03/2022,2022-03-24
3024,23852,234,7458,981,35,6,23/03/2022,2022-03-24
3025,12155,104,3067,855.6,18,6,23/03/2022,2022-03-24
3026,72,42,2349,58333.3,8,7,23/03/2022,2022-03-24
3027,6650,66,2015,992.5,16,6,23/03/2022,2022-03-24
3028,29198,215,5344,736.4,45,6,23/03/2022,2022-03-24
3029,93946,646,29387,687.6,115,6,23/03/2022,2022-03-24
3030,100311,785,23105,782.6,138,6,23/03/2022,2022-03-24
3031,18533,166,3895,895.7,29,6,23/03/2022,2022-03-24
3032,29449,285,6644,967.8,61,6,23/03/2022,2022-03-24
3033,14512,96,3155,661.5,15,6,23/03/2022,2022-03-24
3034,11633,86,2751,739.3,18,6,23/03/2022,2022-03-24
3036,5921,42,1310,709.3,5,6,23/03/2022,2022-03-24
3037,51156,331,12729,647,55,6,23/03/2022,2022-03-24
3038,27258,157,5900,576,38,6,23/03/2022,2022-03-24
3039,14252,162,3455,1136.7,33,7,23/03/2022,2022-03-24
3040,25939,208,5899,801.9,40,6,23/03/2022,2022-03-24
