LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Moira (S),VIC190,29925,246,4987,822.1,40,6,Moira,07/04/2022,2022-04-08
Monash (C),VIC210,202847,1774,36025,874.6,300,6,Monash,07/04/2022,2022-04-08
Moonee Valley (C),VIC121,130294,1324,29464,1016.2,257,7,Moonee Valley,07/04/2022,2022-04-08
Moorabool (S),VIC236,35049,302,7226,861.7,55,6,Moorabool,07/04/2022,2022-04-08
Moreland (C),VIC131,185767,1957,43575,1053.5,321,7,Moreland,07/04/2022,2022-04-08
Mornington Peninsula (S),VIC204,167636,1724,32475,1028.4,281,7,Mornington Peninsula,07/04/2022,2022-04-08
Mount Alexander (S),VIC105,19754,207,2465,1047.9,51,7,Mount Alexander,07/04/2022,2022-04-08
Moyne (S),VIC229,16953,136,2295,802.2,21,6,Moyne,07/04/2022,2022-04-08
Murrindindi (S),VIC250,14570,87,1909,597.1,16,6,Murrindindi,07/04/2022,2022-04-08
Nillumbik (S),VIC216,65094,748,12531,1149.1,128,7,Nillumbik,07/04/2022,2022-04-08
Northern Grampians (S),VIC166,11402,112,1632,982.3,19,6,Northern Grampians,07/04/2022,2022-04-08
Overseas,,,0,81,0,0,0,,07/04/2022,2022-04-08
Overseas Traveller,,,0,621,0,0,0,,07/04/2022,2022-04-08
Port Phillip (C),VIC208,115601,1175,25622,1016.4,208,7,Port Phillip,07/04/2022,2022-04-08
Pyrenees (S),VIC217,7472,46,922,615.6,8,6,Pyrenees,07/04/2022,2022-04-08
Queenscliffe (B),VIC238,2940,27,533,918.4,5,6,Queenscliffe,07/04/2022,2022-04-08
South Gippsland (S),VIC178,29914,361,4072,1206.8,52,7,South Gippsland,07/04/2022,2022-04-08
Southern Grampians (S),VIC233,16100,127,2144,788.8,17,6,Southern Grampians,07/04/2022,2022-04-08
Stonnington (C),VIC203,117768,1088,24451,923.9,190,6,Stonnington,07/04/2022,2022-04-08
Strathbogie (S),VIC110,10781,71,1425,658.6,8,6,Strathbogie,07/04/2022,2022-04-08
Surf Coast (S),VIC225,33456,475,7467,1419.8,84,7,Surf Coast,07/04/2022,2022-04-08
Swan Hill (RC),VIC180,20649,223,3744,1080,34,7,Swan Hill,07/04/2022,2022-04-08
Towong (S),VIC187,6040,38,590,629.1,10,6,Towong,07/04/2022,2022-04-08
Unincorporated Vic,,,5,94,0,1,0,,07/04/2022,2022-04-08
Unknown,,,68,6194,0,11,0,,07/04/2022,2022-04-08
Wangaratta (RC),VIC186,29187,213,4599,729.8,46,6,Wangaratta,07/04/2022,2022-04-08
Warrnambool (C),VIC179,35181,374,5915,1063.1,76,7,Warrnambool,07/04/2022,2022-04-08
Wellington (S),VIC218,44380,453,5952,1020.7,91,7,Wellington,07/04/2022,2022-04-08
West Wimmera (S),VIC232,3841,22,258,572.8,4,6,West Wimmera,07/04/2022,2022-04-08
Whitehorse (C),VIC196,178739,1748,28732,978,280,6,Whitehorse,07/04/2022,2022-04-08
Whittlesea (C),VIC197,230238,2324,56897,1009.4,384,7,Whittlesea,07/04/2022,2022-04-08
Wodonga (C),VIC192,42083,443,7159,1052.7,95,7,Wodonga,07/04/2022,2022-04-08
Wyndham (C),VIC221,270487,2143,66469,792.3,381,6,Wyndham,07/04/2022,2022-04-08
Yarra (C),VIC202,101495,1026,23542,1010.9,170,7,Yarra,07/04/2022,2022-04-08
Yarra Ranges (S),VIC206,159462,1777,28838,1114.4,340,7,Yarra Ranges,07/04/2022,2022-04-08
Yarriambiack (S),VIC200,6639,40,674,602.5,7,6,Yarriambiack,07/04/2022,2022-04-08
