LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,149,1856,1162.8,22,7,Alpine,03/04/2022,2022-04-04
Ararat (RC),VIC220,11845,56,1483,472.8,9,5,Ararat,03/04/2022,2022-04-04
Ballarat (C),VIC241,109505,1059,18937,967.1,173,6,Ballarat,03/04/2022,2022-04-04
Banyule (C),VIC188,131631,1442,25167,1095.5,218,7,Banyule,03/04/2022,2022-04-04
Bass Coast (S),VIC173,36320,340,5631,936.1,55,6,Bass Coast,03/04/2022,2022-04-04
Baw Baw (S),VIC194,53396,548,9290,1026.3,93,7,Baw Baw,03/04/2022,2022-04-04
Bayside (C),VIC182,106862,1218,21078,1139.8,197,7,Bayside,03/04/2022,2022-04-04
Benalla (RC),VIC199,14037,107,1884,762.3,15,6,Benalla,03/04/2022,2022-04-04
Boroondara (C),VIC201,183199,1835,31839,1001.6,309,7,Boroondara,03/04/2022,2022-04-04
Brimbank (C),VIC189,209523,1440,47468,687.3,182,6,Brimbank,03/04/2022,2022-04-04
Buloke (S),VIC183,6124,70,532,1143,9,7,Buloke,03/04/2022,2022-04-04
Campaspe (S),VIC239,37622,259,5997,688.4,40,6,Campaspe,03/04/2022,2022-04-04
Cardinia (S),VIC212,112159,1121,24375,999.5,211,6,Cardinia,03/04/2022,2022-04-04
Casey (C),VIC213,353872,3252,82649,919,543,6,Casey,03/04/2022,2022-04-04
Central Goldfields (S),VIC169,13186,158,1431,1198.2,23,7,Central Goldfields,03/04/2022,2022-04-04
Colac-Otway (S),VIC224,21564,119,3167,551.8,16,6,Colac-Otway,03/04/2022,2022-04-04
Corangamite (S),VIC231,16020,151,1949,942.6,26,6,Corangamite,03/04/2022,2022-04-04
Darebin (C),VIC205,164184,1663,33472,1012.9,249,7,Darebin,03/04/2022,2022-04-04
East Gippsland (S),VIC243,47316,369,4886,779.9,67,6,East Gippsland,03/04/2022,2022-04-04
Frankston (C),VIC227,142643,1311,27944,919.1,217,6,Frankston,03/04/2022,2022-04-04
Gannawarra (S),VIC214,10472,53,1036,506.1,9,6,Gannawarra,03/04/2022,2022-04-04
Glen Eira (C),VIC177,156511,1807,33483,1154.6,279,7,Glen Eira,03/04/2022,2022-04-04
Glenelg (S),VIC223,19674,241,2218,1225,33,7,Glenelg,03/04/2022,2022-04-04
Golden Plains (S),VIC230,23722,201,3716,847.3,33,6,Golden Plains,03/04/2022,2022-04-04
Greater Bendigo (C),VIC193,118093,1590,19246,1346.4,262,7,Greater Bendigo,03/04/2022,2022-04-04
Greater Dandenong (C),VIC247,168201,1023,35244,608.2,161,6,Greater Dandenong,03/04/2022,2022-04-04
Greater Geelong (C),VIC215,258934,2760,48359,1065.9,483,7,Greater Geelong,03/04/2022,2022-04-04
Greater Shepparton (C),VIC93,66498,407,12475,612,66,6,Greater Shepparton,03/04/2022,2022-04-04
Hepburn (S),VIC94,15975,134,1799,838.8,20,6,Hepburn,03/04/2022,2022-04-04
Hindmarsh (S),VIC152,5588,27,529,483.2,6,5,Hindmarsh,03/04/2022,2022-04-04
Hobsons Bay (C),VIC235,97751,963,18873,985.2,144,6,Hobsons Bay,03/04/2022,2022-04-04
Horsham (RC),VIC153,19921,115,2677,577.3,27,6,Horsham,03/04/2022,2022-04-04
Hume (C),VIC198,233471,1783,63254,763.7,250,6,Hume,03/04/2022,2022-04-04
Indigo (S),VIC191,16701,161,2001,964,25,6,Indigo,03/04/2022,2022-04-04
Interstate,,,36,4291,0,16,0,,03/04/2022,2022-04-04
Kingston (C),VIC226,165782,1516,32637,914.5,219,6,Kingston,03/04/2022,2022-04-04
Knox (C),VIC209,164538,1753,29238,1065.4,295,7,Knox,03/04/2022,2022-04-04
Latrobe (C),VIC219,75561,833,13095,1102.4,139,7,Latrobe,03/04/2022,2022-04-04
Loddon (S),VIC185,7504,64,688,852.9,10,6,Loddon,03/04/2022,2022-04-04
Macedon Ranges (S),VIC228,50231,603,8042,1200.5,98,7,Macedon Ranges,03/04/2022,2022-04-04
Manningham (C),VIC195,127573,1169,22621,916.3,168,6,Manningham,03/04/2022,2022-04-04
Mansfield (S),VIC244,9176,197,1561,2146.9,26,7,Mansfield,03/04/2022,2022-04-04
Maribyrnong (C),VIC234,93448,873,20811,934.2,128,6,Maribyrnong,03/04/2022,2022-04-04
Maroondah (C),VIC207,118558,1245,20702,1050.1,223,7,Maroondah,03/04/2022,2022-04-04
Melbourne (C),VIC132,178955,1759,39126,982.9,244,6,Melbourne,03/04/2022,2022-04-04
Melton (C),VIC237,164895,1551,46234,940.6,250,6,Melton,03/04/2022,2022-04-04
Mildura (RC),VIC222,55777,635,10546,1138.5,100,7,Mildura,03/04/2022,2022-04-04
Mitchell (S),VIC211,46082,510,9075,1106.7,73,7,Mitchell,03/04/2022,2022-04-04
Moira (S),VIC190,29925,229,4820,765.2,42,6,Moira,03/04/2022,2022-04-04
Monash (C),VIC210,202847,1805,34818,889.8,307,6,Monash,03/04/2022,2022-04-04
Moonee Valley (C),VIC121,130294,1310,28526,1005.4,204,7,Moonee Valley,03/04/2022,2022-04-04
Moorabool (S),VIC236,35049,371,7038,1058.5,62,7,Moorabool,03/04/2022,2022-04-04
Moreland (C),VIC131,185767,1918,42236,1032.5,291,7,Moreland,03/04/2022,2022-04-04
Mornington Peninsula (S),VIC204,167636,1702,31277,1015.3,236,7,Mornington Peninsula,03/04/2022,2022-04-04
Mount Alexander (S),VIC105,19754,169,2326,855.5,42,6,Mount Alexander,03/04/2022,2022-04-04
Moyne (S),VIC229,16953,138,2206,814,28,6,Moyne,03/04/2022,2022-04-04
Murrindindi (S),VIC250,14570,115,1851,789.3,10,6,Murrindindi,03/04/2022,2022-04-04
Nillumbik (S),VIC216,65094,787,12033,1209,123,7,Nillumbik,03/04/2022,2022-04-04
Northern Grampians (S),VIC166,11402,107,1553,938.4,21,6,Northern Grampians,03/04/2022,2022-04-04
Overseas,,,1,81,0,1,0,,03/04/2022,2022-04-04
Overseas Traveller,,,0,621,0,0,0,,03/04/2022,2022-04-04
Port Phillip (C),VIC208,115601,1175,24794,1016.4,196,7,Port Phillip,03/04/2022,2022-04-04
Pyrenees (S),VIC217,7472,59,893,789.6,7,6,Pyrenees,03/04/2022,2022-04-04
Queenscliffe (B),VIC238,2940,24,512,816.3,5,6,Queenscliffe,03/04/2022,2022-04-04
South Gippsland (S),VIC178,29914,349,3815,1166.7,46,7,South Gippsland,03/04/2022,2022-04-04
Southern Grampians (S),VIC233,16100,170,2058,1055.9,18,7,Southern Grampians,03/04/2022,2022-04-04
Stonnington (C),VIC203,117768,1135,23684,963.8,161,6,Stonnington,03/04/2022,2022-04-04
Strathbogie (S),VIC110,10781,85,1369,788.4,12,6,Strathbogie,03/04/2022,2022-04-04
Surf Coast (S),VIC225,33456,510,7117,1524.4,64,7,Surf Coast,03/04/2022,2022-04-04
Swan Hill (RC),VIC180,20649,181,3589,876.6,29,6,Swan Hill,03/04/2022,2022-04-04
Towong (S),VIC187,6040,34,561,562.9,5,6,Towong,03/04/2022,2022-04-04
Unincorporated Vic,,,6,89,0,1,0,,03/04/2022,2022-04-04
Unknown,,,118,6048,0,6,0,,03/04/2022,2022-04-04
Wangaratta (RC),VIC186,29187,178,4416,609.9,16,6,Wangaratta,03/04/2022,2022-04-04
Warrnambool (C),VIC179,35181,358,5644,1017.6,53,7,Warrnambool,03/04/2022,2022-04-04
Wellington (S),VIC218,44380,396,5619,892.3,67,6,Wellington,03/04/2022,2022-04-04
West Wimmera (S),VIC232,3841,18,241,468.6,2,5,West Wimmera,03/04/2022,2022-04-04
Whitehorse (C),VIC196,178739,1718,27556,961.2,275,6,Whitehorse,03/04/2022,2022-04-04
Whittlesea (C),VIC197,230238,2365,55298,1027.2,400,7,Whittlesea,03/04/2022,2022-04-04
Wodonga (C),VIC192,42083,353,6819,838.8,47,6,Wodonga,03/04/2022,2022-04-04
Wyndham (C),VIC221,270487,2219,64989,820.4,361,6,Wyndham,03/04/2022,2022-04-04
Yarra (C),VIC202,101495,1089,22820,1073,142,7,Yarra,03/04/2022,2022-04-04
Yarra Ranges (S),VIC206,159462,1642,27596,1029.7,262,7,Yarra Ranges,03/04/2022,2022-04-04
Yarriambiack (S),VIC200,6639,34,649,512.1,8,6,Yarriambiack,03/04/2022,2022-04-04
