LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,141,1874,1100.4,19,7,Alpine,04/04/2022,2022-04-05
Ararat (RC),VIC220,11845,57,1492,481.2,8,5,Ararat,04/04/2022,2022-04-05
Ballarat (C),VIC241,109505,1070,19128,977.1,201,6,Ballarat,04/04/2022,2022-04-05
Banyule (C),VIC188,131631,1470,25470,1116.8,312,7,Banyule,04/04/2022,2022-04-05
Bass Coast (S),VIC173,36320,330,5678,908.6,49,6,Bass Coast,04/04/2022,2022-04-05
Baw Baw (S),VIC194,53396,538,9385,1007.6,97,7,Baw Baw,04/04/2022,2022-04-05
Bayside (C),VIC182,106862,1209,21278,1131.4,211,7,Bayside,04/04/2022,2022-04-05
Benalla (RC),VIC199,14037,109,1902,776.5,17,6,Benalla,04/04/2022,2022-04-05
Boroondara (C),VIC201,183199,1790,32124,977.1,312,6,Boroondara,04/04/2022,2022-04-05
Brimbank (C),VIC189,209523,1427,47741,681.1,288,6,Brimbank,04/04/2022,2022-04-05
Buloke (S),VIC183,6124,70,543,1143,11,7,Buloke,04/04/2022,2022-04-05
Campaspe (S),VIC239,37622,257,6046,683.1,51,6,Campaspe,04/04/2022,2022-04-05
Cardinia (S),VIC212,112159,1130,24577,1007.5,223,7,Cardinia,04/04/2022,2022-04-05
Casey (C),VIC213,353872,3247,83236,917.6,631,6,Casey,04/04/2022,2022-04-05
Central Goldfields (S),VIC169,13186,151,1455,1145.2,25,7,Central Goldfields,04/04/2022,2022-04-05
Colac-Otway (S),VIC224,21564,111,3186,514.7,18,6,Colac-Otway,04/04/2022,2022-04-05
Corangamite (S),VIC231,16020,149,1976,930.1,30,6,Corangamite,04/04/2022,2022-04-05
Darebin (C),VIC205,164184,1618,33722,985.5,270,6,Darebin,04/04/2022,2022-04-05
East Gippsland (S),VIC243,47316,401,4966,847.5,85,6,East Gippsland,04/04/2022,2022-04-05
Frankston (C),VIC227,142643,1351,28239,947.1,302,6,Frankston,04/04/2022,2022-04-05
Gannawarra (S),VIC214,10472,53,1049,506.1,13,6,Gannawarra,04/04/2022,2022-04-05
Glen Eira (C),VIC177,156511,1754,33800,1120.7,325,7,Glen Eira,04/04/2022,2022-04-05
Glenelg (S),VIC223,19674,262,2271,1331.7,54,7,Glenelg,04/04/2022,2022-04-05
Golden Plains (S),VIC230,23722,188,3753,792.5,49,6,Golden Plains,04/04/2022,2022-04-05
Greater Bendigo (C),VIC193,118093,1518,19461,1285.4,256,7,Greater Bendigo,04/04/2022,2022-04-05
Greater Dandenong (C),VIC247,168201,1042,35475,619.5,244,6,Greater Dandenong,04/04/2022,2022-04-05
Greater Geelong (C),VIC215,258934,2736,48867,1056.6,565,7,Greater Geelong,04/04/2022,2022-04-05
Greater Shepparton (C),VIC93,66498,417,12563,627.1,91,6,Greater Shepparton,04/04/2022,2022-04-05
Hepburn (S),VIC94,15975,135,1829,845.1,28,6,Hepburn,04/04/2022,2022-04-05
Hindmarsh (S),VIC152,5588,30,535,536.9,7,6,Hindmarsh,04/04/2022,2022-04-05
Hobsons Bay (C),VIC235,97751,935,19040,956.5,176,6,Hobsons Bay,04/04/2022,2022-04-05
Horsham (RC),VIC153,19921,110,2688,552.2,17,6,Horsham,04/04/2022,2022-04-05
Hume (C),VIC198,233471,1774,63564,759.8,317,6,Hume,04/04/2022,2022-04-05
Indigo (S),VIC191,16701,148,2023,886.2,22,6,Indigo,04/04/2022,2022-04-05
Interstate,,,64,4321,0,28,0,,04/04/2022,2022-04-05
Kingston (C),VIC226,165782,1511,32923,911.4,295,6,Kingston,04/04/2022,2022-04-05
Knox (C),VIC209,164538,1664,29484,1011.3,283,7,Knox,04/04/2022,2022-04-05
Latrobe (C),VIC219,75561,855,13251,1131.5,166,7,Latrobe,04/04/2022,2022-04-05
Loddon (S),VIC185,7504,65,704,866.2,18,6,Loddon,04/04/2022,2022-04-05
Macedon Ranges (S),VIC228,50231,616,8161,1226.3,127,7,Macedon Ranges,04/04/2022,2022-04-05
Manningham (C),VIC195,127573,1164,22832,912.4,218,6,Manningham,04/04/2022,2022-04-05
Mansfield (S),VIC244,9176,170,1585,1852.7,24,7,Mansfield,04/04/2022,2022-04-05
Maribyrnong (C),VIC234,93448,886,20997,948.1,189,6,Maribyrnong,04/04/2022,2022-04-05
Maroondah (C),VIC207,118558,1234,20905,1040.8,215,7,Maroondah,04/04/2022,2022-04-05
Melbourne (C),VIC132,178955,1723,39430,962.8,327,6,Melbourne,04/04/2022,2022-04-05
Melton (C),VIC237,164895,1553,46515,941.8,305,6,Melton,04/04/2022,2022-04-05
Mildura (RC),VIC222,55777,594,10646,1065,102,7,Mildura,04/04/2022,2022-04-05
Mitchell (S),VIC211,46082,529,9185,1148,115,7,Mitchell,04/04/2022,2022-04-05
Moira (S),VIC190,29925,236,4861,788.6,43,6,Moira,04/04/2022,2022-04-05
Monash (C),VIC210,202847,1782,35134,878.5,335,6,Monash,04/04/2022,2022-04-05
Moonee Valley (C),VIC121,130294,1305,28763,1001.6,248,7,Moonee Valley,04/04/2022,2022-04-05
Moorabool (S),VIC236,35049,342,7078,975.8,52,6,Moorabool,04/04/2022,2022-04-05
Moreland (C),VIC131,185767,1936,42575,1042.2,363,7,Moreland,04/04/2022,2022-04-05
Mornington Peninsula (S),VIC204,167636,1733,31647,1033.8,378,7,Mornington Peninsula,04/04/2022,2022-04-05
Mount Alexander (S),VIC105,19754,179,2365,906.1,42,6,Mount Alexander,04/04/2022,2022-04-05
Moyne (S),VIC229,16953,129,2223,760.9,18,6,Moyne,04/04/2022,2022-04-05
Murrindindi (S),VIC250,14570,107,1866,734.4,17,6,Murrindindi,04/04/2022,2022-04-05
Nillumbik (S),VIC216,65094,764,12156,1173.7,130,7,Nillumbik,04/04/2022,2022-04-05
Northern Grampians (S),VIC166,11402,112,1578,982.3,25,6,Northern Grampians,04/04/2022,2022-04-05
Overseas,,,0,81,0,0,0,,04/04/2022,2022-04-05
Overseas Traveller,,,0,621,0,0,0,,04/04/2022,2022-04-05
Port Phillip (C),VIC208,115601,1190,24993,1029.4,211,7,Port Phillip,04/04/2022,2022-04-05
Pyrenees (S),VIC217,7472,57,905,762.8,12,6,Pyrenees,04/04/2022,2022-04-05
Queenscliffe (B),VIC238,2940,24,520,816.3,7,6,Queenscliffe,04/04/2022,2022-04-05
South Gippsland (S),VIC178,29914,339,3879,1133.2,65,7,South Gippsland,04/04/2022,2022-04-05
