LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Macedon Ranges (S),VIC228,50231,502,7766,999.4,103,6,Macedon Ranges,31/03/2022,2022-04-01
Manningham (C),VIC195,127573,1076,22095,843.4,201,6,Manningham,31/03/2022,2022-04-01
Mansfield (S),VIC244,9176,223,1497,2430.3,31,7,Mansfield,31/03/2022,2022-04-01
Maribyrnong (C),VIC234,93448,865,20446,925.6,130,6,Maribyrnong,31/03/2022,2022-04-01
Maroondah (C),VIC207,118558,1189,20129,1002.9,180,7,Maroondah,31/03/2022,2022-04-01
Melbourne (C),VIC132,178955,1693,38417,946,285,6,Melbourne,31/03/2022,2022-04-01
Melton (C),VIC237,164895,1499,45547,909.1,254,6,Melton,31/03/2022,2022-04-01
Mildura (RC),VIC222,55777,647,10288,1160,124,7,Mildura,31/03/2022,2022-04-01
Mitchell (S),VIC211,46082,499,8860,1082.9,86,7,Mitchell,31/03/2022,2022-04-01
Moira (S),VIC190,29925,200,4718,668.3,44,6,Moira,31/03/2022,2022-04-01
Monash (C),VIC210,202847,1704,34007,840,277,6,Monash,31/03/2022,2022-04-01
Moonee Valley (C),VIC121,130294,1239,27963,950.9,198,6,Moonee Valley,31/03/2022,2022-04-01
Moorabool (S),VIC236,35049,370,6885,1055.7,73,7,Moorabool,31/03/2022,2022-04-01
Moreland (C),VIC131,185767,1780,41395,958.2,328,6,Moreland,31/03/2022,2022-04-01
Mornington Peninsula (S),VIC204,167636,1686,30563,1005.8,281,7,Mornington Peninsula,31/03/2022,2022-04-01
Mount Alexander (S),VIC105,19754,156,2251,789.7,29,6,Mount Alexander,31/03/2022,2022-04-01
Moyne (S),VIC229,16953,150,2152,884.8,28,6,Moyne,31/03/2022,2022-04-01
Murrindindi (S),VIC250,14570,116,1801,796.2,22,6,Murrindindi,31/03/2022,2022-04-01
Nillumbik (S),VIC216,65094,764,11678,1173.7,126,7,Nillumbik,31/03/2022,2022-04-01
Northern Grampians (S),VIC166,11402,97,1509,850.7,19,6,Northern Grampians,31/03/2022,2022-04-01
Overseas,,,3,83,0,3,0,,31/03/2022,2022-04-01
Overseas Traveller,,,0,621,0,0,0,,31/03/2022,2022-04-01
Port Phillip (C),VIC208,115601,1053,24277,910.9,202,6,Port Phillip,31/03/2022,2022-04-01
Pyrenees (S),VIC217,7472,66,870,883.3,11,6,Pyrenees,31/03/2022,2022-04-01
Queenscliffe (B),VIC238,2940,25,504,850.3,2,6,Queenscliffe,31/03/2022,2022-04-01
South Gippsland (S),VIC178,29914,374,3674,1250.3,46,7,South Gippsland,31/03/2022,2022-04-01
Southern Grampians (S),VIC233,16100,177,1999,1099.4,30,7,Southern Grampians,31/03/2022,2022-04-01
Stonnington (C),VIC203,117768,1096,23217,930.6,183,6,Stonnington,31/03/2022,2022-04-01
Strathbogie (S),VIC110,10781,103,1343,955.4,15,6,Strathbogie,31/03/2022,2022-04-01
Surf Coast (S),VIC225,33456,496,6900,1482.5,88,7,Surf Coast,31/03/2022,2022-04-01
Swan Hill (RC),VIC180,20649,181,3508,876.6,33,6,Swan Hill,31/03/2022,2022-04-01
Towong (S),VIC187,6040,35,548,579.5,5,6,Towong,31/03/2022,2022-04-01
Unincorporated Vic,,,5,87,0,1,0,,31/03/2022,2022-04-01
Unknown,,,181,6008,0,53,0,,31/03/2022,2022-04-01
Wangaratta (RC),VIC186,29187,225,4365,770.9,31,6,Wangaratta,31/03/2022,2022-04-01
Warrnambool (C),VIC179,35181,355,5495,1009.1,77,7,Warrnambool,31/03/2022,2022-04-01
Wellington (S),VIC218,44380,353,5442,795.4,70,6,Wellington,31/03/2022,2022-04-01
West Wimmera (S),VIC232,3841,14,233,364.5,2,5,West Wimmera,31/03/2022,2022-04-01
Whitehorse (C),VIC196,178739,1605,26790,898,282,6,Whitehorse,31/03/2022,2022-04-01
Whittlesea (C),VIC197,230238,2245,54308,975.1,393,6,Whittlesea,31/03/2022,2022-04-01
Wodonga (C),VIC192,42083,311,6663,739,53,6,Wodonga,31/03/2022,2022-04-01
Wyndham (C),VIC221,270487,2149,64096,794.5,366,6,Wyndham,31/03/2022,2022-04-01
Yarra (C),VIC202,101495,1061,22400,1045.4,187,7,Yarra,31/03/2022,2022-04-01
Yarra Ranges (S),VIC206,159462,1566,26877,982.1,239,6,Yarra Ranges,31/03/2022,2022-04-01
Yarriambiack (S),VIC200,6639,34,631,512.1,6,6,Yarriambiack,31/03/2022,2022-04-01
