LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,41,1481,320,4,5,Alpine,10/03/2022,2022-03-11
Ararat (RC),VIC220,11845,66,1281,557.2,3,6,Ararat,10/03/2022,2022-03-11
Ballarat (C),VIC241,109505,1192,15511,1088.5,164,7,Ballarat,10/03/2022,2022-03-11
Banyule (C),VIC188,131631,1124,20138,853.9,170,6,Banyule,10/03/2022,2022-03-11
Bass Coast (S),VIC173,36320,172,4441,473.6,26,5,Bass Coast,10/03/2022,2022-03-11
Baw Baw (S),VIC194,53396,388,7866,726.6,47,6,Baw Baw,10/03/2022,2022-03-11
Bayside (C),VIC182,106862,843,17322,788.9,110,6,Bayside,10/03/2022,2022-03-11
Benalla (RC),VIC199,14037,101,1500,719.5,9,6,Benalla,10/03/2022,2022-03-11
Boroondara (C),VIC201,183199,1616,25413,882.1,226,6,Boroondara,10/03/2022,2022-03-11
Brimbank (C),VIC189,209523,878,43264,419,135,5,Brimbank,10/03/2022,2022-03-11
Buloke (S),VIC183,6124,10,396,163.3,0,4,Buloke,10/03/2022,2022-03-11
Campaspe (S),VIC239,37622,406,4875,1079.2,60,7,Campaspe,10/03/2022,2022-03-11
Cardinia (S),VIC212,112159,894,20652,797.1,141,6,Cardinia,10/03/2022,2022-03-11
Casey (C),VIC213,353872,2331,72409,658.7,290,6,Casey,10/03/2022,2022-03-11
Central Goldfields (S),VIC169,13186,84,934,637,10,6,Central Goldfields,10/03/2022,2022-03-11
Colac-Otway (S),VIC224,21564,122,2572,565.8,18,6,Colac-Otway,10/03/2022,2022-03-11
Corangamite (S),VIC231,16020,70,1541,437,8,5,Corangamite,10/03/2022,2022-03-11
Darebin (C),VIC205,164184,1196,27852,728.5,179,6,Darebin,10/03/2022,2022-03-11
East Gippsland (S),VIC243,47316,102,3979,215.6,26,5,East Gippsland,10/03/2022,2022-03-11
Frankston (C),VIC227,142643,1081,23319,757.8,141,6,Frankston,10/03/2022,2022-03-11
Gannawarra (S),VIC214,10472,126,853,1203.2,17,7,Gannawarra,10/03/2022,2022-03-11
Glen Eira (C),VIC177,156511,1368,27086,874.1,209,6,Glen Eira,10/03/2022,2022-03-11
Glenelg (S),VIC223,19674,163,1597,828.5,29,6,Glenelg,10/03/2022,2022-03-11
Golden Plains (S),VIC230,23722,177,2935,746.1,30,6,Golden Plains,10/03/2022,2022-03-11
Greater Bendigo (C),VIC193,118093,1078,14008,912.8,150,6,Greater Bendigo,10/03/2022,2022-03-11
Greater Dandenong (C),VIC247,168201,644,31879,382.9,101,5,Greater Dandenong,10/03/2022,2022-03-11
Greater Geelong (C),VIC215,258934,1954,38845,754.6,328,6,Greater Geelong,10/03/2022,2022-03-11
Greater Shepparton (C),VIC93,66498,402,10933,604.5,45,6,Greater Shepparton,10/03/2022,2022-03-11
Hepburn (S),VIC94,15975,92,1376,575.9,16,6,Hepburn,10/03/2022,2022-03-11
Hindmarsh (S),VIC152,5588,38,456,680,2,6,Hindmarsh,10/03/2022,2022-03-11
Hobsons Bay (C),VIC235,97751,537,15866,549.4,78,6,Hobsons Bay,10/03/2022,2022-03-11
Horsham (RC),VIC153,19921,214,2235,1074.2,29,7,Horsham,10/03/2022,2022-03-11
Hume (C),VIC198,233471,1357,57551,581.2,188,6,Hume,10/03/2022,2022-03-11
Indigo (S),VIC191,16701,105,1510,628.7,19,6,Indigo,10/03/2022,2022-03-11
Interstate,,,108,4200,0,35,0,,10/03/2022,2022-03-11
Kingston (C),VIC226,165782,1124,27166,678,151,6,Kingston,10/03/2022,2022-03-11
Knox (C),VIC209,164538,1371,23456,833.2,196,6,Knox,10/03/2022,2022-03-11
Latrobe (C),VIC219,75561,399,10739,528.1,55,6,Latrobe,10/03/2022,2022-03-11
Loddon (S),VIC185,7504,41,426,546.4,6,6,Loddon,10/03/2022,2022-03-11
Macedon Ranges (S),VIC228,50231,325,6210,647,55,6,Macedon Ranges,10/03/2022,2022-03-11
Manningham (C),VIC195,127573,1015,18637,795.6,146,6,Manningham,10/03/2022,2022-03-11
Mansfield (S),VIC244,9176,54,1018,588.5,7,6,Mansfield,10/03/2022,2022-03-11
Maribyrnong (C),VIC234,93448,624,17776,667.8,105,6,Maribyrnong,10/03/2022,2022-03-11
Maroondah (C),VIC207,118558,753,16812,635.1,110,6,Maroondah,10/03/2022,2022-03-11
Melbourne (C),VIC132,178955,1356,33324,757.7,190,6,Melbourne,10/03/2022,2022-03-11
Melton (C),VIC237,164895,1101,41387,667.7,163,6,Melton,10/03/2022,2022-03-11
Mildura (RC),VIC222,55777,586,8359,1050.6,76,7,Mildura,10/03/2022,2022-03-11
Mitchell (S),VIC211,46082,330,7374,716.1,37,6,Mitchell,10/03/2022,2022-03-11
Moira (S),VIC190,29925,198,4064,661.7,30,6,Moira,10/03/2022,2022-03-11
Monash (C),VIC210,202847,1478,28906,728.6,207,6,Monash,10/03/2022,2022-03-11
Moonee Valley (C),VIC121,130294,942,24502,723,166,6,Moonee Valley,10/03/2022,2022-03-11
Moorabool (S),VIC236,35049,300,5890,855.9,45,6,Moorabool,10/03/2022,2022-03-11
Moreland (C),VIC131,185767,1320,36024,710.6,212,6,Moreland,10/03/2022,2022-03-11
Mornington Peninsula (S),VIC204,167636,1270,25816,757.6,190,6,Mornington Peninsula,10/03/2022,2022-03-11
Mount Alexander (S),VIC105,19754,95,1842,480.9,15,5,Mount Alexander,10/03/2022,2022-03-11
Moyne (S),VIC229,16953,91,1667,536.8,15,6,Moyne,10/03/2022,2022-03-11
Murrindindi (S),VIC250,14570,87,1417,597.1,7,6,Murrindindi,10/03/2022,2022-03-11
Nillumbik (S),VIC216,65094,397,9634,609.9,63,6,Nillumbik,10/03/2022,2022-03-11
Northern Grampians (S),VIC166,11402,52,1307,456.1,9,5,Northern Grampians,10/03/2022,2022-03-11
Overseas,,,2,81,0,1,0,,10/03/2022,2022-03-11
Overseas Traveller,,,0,621,0,0,0,,10/03/2022,2022-03-11
Port Phillip (C),VIC208,115601,774,21126,669.5,123,6,Port Phillip,10/03/2022,2022-03-11
Pyrenees (S),VIC217,7472,41,701,548.7,9,6,Pyrenees,10/03/2022,2022-03-11
Queenscliffe (B),VIC238,2940,22,424,748.3,3,6,Queenscliffe,10/03/2022,2022-03-11
South Gippsland (S),VIC178,29914,119,2724,397.8,16,5,South Gippsland,10/03/2022,2022-03-11
Southern Grampians (S),VIC233,16100,77,1615,478.3,5,5,Southern Grampians,10/03/2022,2022-03-11
Stonnington (C),VIC203,117768,882,19691,748.9,156,6,Stonnington,10/03/2022,2022-03-11
Strathbogie (S),VIC110,10781,51,1064,473.1,3,5,Strathbogie,10/03/2022,2022-03-11
Surf Coast (S),VIC225,33456,298,5490,890.7,54,6,Surf Coast,10/03/2022,2022-03-11
Swan Hill (RC),VIC180,20649,160,2910,774.9,31,6,Swan Hill,10/03/2022,2022-03-11
Towong (S),VIC187,6040,54,432,894,7,6,Towong,10/03/2022,2022-03-11
Unincorporated Vic,,,1,74,0,0,0,,10/03/2022,2022-03-11
Unknown,,,140,5416,0,24,0,,10/03/2022,2022-03-11
Wangaratta (RC),VIC186,29187,332,3543,1137.5,48,7,Wangaratta,10/03/2022,2022-03-11
Warrnambool (C),VIC179,35181,188,4540,534.4,25,6,Warrnambool,10/03/2022,2022-03-11
Wellington (S),VIC218,44380,231,4543,520.5,39,6,Wellington,10/03/2022,2022-03-11
West Wimmera (S),VIC232,3841,11,195,286.4,0,5,West Wimmera,10/03/2022,2022-03-11
Whitehorse (C),VIC196,178739,1312,21946,734,192,6,Whitehorse,10/03/2022,2022-03-11
Whittlesea (C),VIC197,230238,1432,47909,622,186,6,Whittlesea,10/03/2022,2022-03-11
Wodonga (C),VIC192,42083,331,5525,786.5,61,6,Wodonga,10/03/2022,2022-03-11
Wyndham (C),VIC221,270487,1572,58150,581.2,246,6,Wyndham,10/03/2022,2022-03-11
Yarra (C),VIC202,101495,708,18920,697.6,126,6,Yarra,10/03/2022,2022-03-11
Yarra Ranges (S),VIC206,159462,1094,22399,686.1,148,6,Yarra Ranges,10/03/2022,2022-03-11
Yarriambiack (S),VIC200,6639,42,495,632.6,9,6,Yarriambiack,10/03/2022,2022-03-11
