postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,552,11985,1453.4,111,7,24/03/2022,2022-03-25
3001,0,0,0,0,0,0,24/03/2022,2022-03-25
3002,4957,55,937,1109.5,9,7,24/03/2022,2022-03-25
3003,5516,100,2140,1812.9,16,7,24/03/2022,2022-03-25
3004,9311,106,2631,1138.4,19,7,24/03/2022,2022-03-25
3005,523,0,0,0,0,0,24/03/2022,2022-03-25
3006,18811,256,5462,1360.9,30,7,24/03/2022,2022-03-25
3008,10438,117,3033,1120.9,16,7,24/03/2022,2022-03-25
3010,1595,0,2,0,0,0,24/03/2022,2022-03-25
3011,21464,204,5155,950.4,31,6,24/03/2022,2022-03-25
3012,26295,287,6189,1091.5,50,7,24/03/2022,2022-03-25
3013,14967,190,3283,1269.5,35,7,24/03/2022,2022-03-25
3015,17472,200,3737,1144.7,25,7,24/03/2022,2022-03-25
3016,15558,164,2906,1054.1,34,7,24/03/2022,2022-03-25
3018,12685,104,2039,819.9,22,6,24/03/2022,2022-03-25
3019,9199,71,2464,771.8,12,6,24/03/2022,2022-03-25
3020,44784,233,10233,520.3,37,6,24/03/2022,2022-03-25
3021,54190,245,12423,452.1,35,5,24/03/2022,2022-03-25
3022,3102,20,755,644.7,2,6,24/03/2022,2022-03-25
3023,63974,410,16823,640.9,67,6,24/03/2022,2022-03-25
3024,23852,240,7498,1006.2,40,7,24/03/2022,2022-03-25
3025,12155,103,3081,847.4,14,6,24/03/2022,2022-03-25
3026,72,48,2364,66666.7,12,7,24/03/2022,2022-03-25
3027,6650,59,2020,887.2,5,6,24/03/2022,2022-03-25
3028,29198,222,5384,760.3,40,6,24/03/2022,2022-03-25
3029,93946,646,29499,687.6,117,6,24/03/2022,2022-03-25
3030,100311,783,23239,780.6,133,6,24/03/2022,2022-03-25
3031,18533,177,3929,955.1,37,6,24/03/2022,2022-03-25
3032,29449,290,6694,984.8,52,6,24/03/2022,2022-03-25
3033,14512,95,3177,654.6,21,6,24/03/2022,2022-03-25
3034,11633,92,2767,790.9,15,6,24/03/2022,2022-03-25
3036,5921,50,1323,844.5,12,6,24/03/2022,2022-03-25
3037,51156,341,12790,666.6,60,6,24/03/2022,2022-03-25
3038,27258,167,5926,612.7,24,6,24/03/2022,2022-03-25
3039,14252,164,3486,1150.7,29,7,24/03/2022,2022-03-25
3040,25939,225,5942,867.4,43,6,24/03/2022,2022-03-25
3041,12412,89,2880,717,18,6,24/03/2022,2022-03-25
