LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hindmarsh (S),VIC152,5588,36,454,644.2,8,6,Hindmarsh,09/03/2022,2022-03-10
Hobsons Bay (C),VIC235,97751,459,15786,469.6,94,5,Hobsons Bay,09/03/2022,2022-03-10
Horsham (RC),VIC153,19921,185,2206,928.7,31,6,Horsham,09/03/2022,2022-03-10
Hume (C),VIC198,233471,1172,57362,502,220,6,Hume,09/03/2022,2022-03-10
Indigo (S),VIC191,16701,86,1491,514.9,17,6,Indigo,09/03/2022,2022-03-10
Interstate,,,96,4193,0,36,0,,09/03/2022,2022-03-10
Kingston (C),VIC226,165782,977,27015,589.3,204,6,Kingston,09/03/2022,2022-03-10
Knox (C),VIC209,164538,1184,23266,719.6,218,6,Knox,09/03/2022,2022-03-10
Latrobe (C),VIC219,75561,345,10684,456.6,58,5,Latrobe,09/03/2022,2022-03-10
Loddon (S),VIC185,7504,36,421,479.7,9,5,Loddon,09/03/2022,2022-03-10
Macedon Ranges (S),VIC228,50231,269,6152,535.5,63,6,Macedon Ranges,09/03/2022,2022-03-10
Manningham (C),VIC195,127573,874,18496,685.1,171,6,Manningham,09/03/2022,2022-03-10
Mansfield (S),VIC244,9176,48,1011,523.1,1,6,Mansfield,09/03/2022,2022-03-10
Maribyrnong (C),VIC234,93448,519,17669,555.4,121,6,Maribyrnong,09/03/2022,2022-03-10
Maroondah (C),VIC207,118558,646,16704,544.9,121,6,Maroondah,09/03/2022,2022-03-10
Melbourne (C),VIC132,178955,1172,33135,654.9,257,6,Melbourne,09/03/2022,2022-03-10
Melton (C),VIC237,164895,938,41222,568.8,155,6,Melton,09/03/2022,2022-03-10
Mildura (RC),VIC222,55777,512,8285,917.9,104,6,Mildura,09/03/2022,2022-03-10
Mitchell (S),VIC211,46082,294,7338,638,65,6,Mitchell,09/03/2022,2022-03-10
Moira (S),VIC190,29925,167,4033,558.1,35,6,Moira,09/03/2022,2022-03-10
Monash (C),VIC210,202847,1283,28699,632.5,221,6,Monash,09/03/2022,2022-03-10
Moonee Valley (C),VIC121,130294,778,24336,597.1,139,6,Moonee Valley,09/03/2022,2022-03-10
Moorabool (S),VIC236,35049,260,5849,741.8,53,6,Moorabool,09/03/2022,2022-03-10
Moreland (C),VIC131,185767,1119,35819,602.4,228,6,Moreland,09/03/2022,2022-03-10
Mornington Peninsula (S),VIC204,167636,1083,25629,646,194,6,Mornington Peninsula,09/03/2022,2022-03-10
Mount Alexander (S),VIC105,19754,79,1826,399.9,23,5,Mount Alexander,09/03/2022,2022-03-10
Moyne (S),VIC229,16953,76,1651,448.3,23,5,Moyne,09/03/2022,2022-03-10
Murrindindi (S),VIC250,14570,80,1410,549.1,16,6,Murrindindi,09/03/2022,2022-03-10
Nillumbik (S),VIC216,65094,336,9572,516.2,59,6,Nillumbik,09/03/2022,2022-03-10
Northern Grampians (S),VIC166,11402,43,1299,377.1,11,5,Northern Grampians,09/03/2022,2022-03-10
Overseas,,,1,80,0,0,0,,09/03/2022,2022-03-10
Overseas Traveller,,,0,621,0,0,0,,09/03/2022,2022-03-10
Port Phillip (C),VIC208,115601,646,20995,558.8,176,6,Port Phillip,09/03/2022,2022-03-10
Pyrenees (S),VIC217,7472,32,691,428.3,7,5,Pyrenees,09/03/2022,2022-03-10
Queenscliffe (B),VIC238,2940,19,421,646.3,3,6,Queenscliffe,09/03/2022,2022-03-10
South Gippsland (S),VIC178,29914,102,2706,341,17,5,South Gippsland,09/03/2022,2022-03-10
Southern Grampians (S),VIC233,16100,71,1609,441,12,5,Southern Grampians,09/03/2022,2022-03-10
Stonnington (C),VIC203,117768,727,19533,617.3,170,6,Stonnington,09/03/2022,2022-03-10
Strathbogie (S),VIC110,10781,48,1061,445.2,9,5,Strathbogie,09/03/2022,2022-03-10
Surf Coast (S),VIC225,33456,245,5436,732.3,61,6,Surf Coast,09/03/2022,2022-03-10
Swan Hill (RC),VIC180,20649,129,2878,624.7,28,6,Swan Hill,09/03/2022,2022-03-10
Towong (S),VIC187,6040,47,425,778.1,5,6,Towong,09/03/2022,2022-03-10
Unincorporated Vic,,,1,74,0,0,0,,09/03/2022,2022-03-10
Unknown,,,106,5377,0,10,0,,09/03/2022,2022-03-10
Wangaratta (RC),VIC186,29187,284,3495,973,53,6,Wangaratta,09/03/2022,2022-03-10
Warrnambool (C),VIC179,35181,163,4515,463.3,27,5,Warrnambool,09/03/2022,2022-03-10
Wellington (S),VIC218,44380,192,4506,432.6,48,5,Wellington,09/03/2022,2022-03-10
West Wimmera (S),VIC232,3841,11,195,286.4,3,5,West Wimmera,09/03/2022,2022-03-10
Whitehorse (C),VIC196,178739,1122,21755,627.7,164,6,Whitehorse,09/03/2022,2022-03-10
Whittlesea (C),VIC197,230238,1237,47716,537.3,237,6,Whittlesea,09/03/2022,2022-03-10
Wodonga (C),VIC192,42083,270,5463,641.6,45,6,Wodonga,09/03/2022,2022-03-10
Wyndham (C),VIC221,270487,1331,57908,492.1,270,5,Wyndham,09/03/2022,2022-03-10
Yarra (C),VIC202,101495,590,18801,581.3,138,6,Yarra,09/03/2022,2022-03-10
Yarra Ranges (S),VIC206,159462,944,22247,592,160,6,Yarra Ranges,09/03/2022,2022-03-10
Yarriambiack (S),VIC200,6639,34,487,512.1,11,6,Yarriambiack,09/03/2022,2022-03-10
