postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,475,13690,1250.7,121,7,13/04/2022,2022-04-14
3001,0,0,0,0,0,0,13/04/2022,2022-04-14
3002,4957,66,1112,1331.5,16,7,13/04/2022,2022-04-14
3003,5516,78,2428,1414.1,13,7,13/04/2022,2022-04-14
3004,9311,143,3015,1535.8,39,7,13/04/2022,2022-04-14
3005,523,1,1,191.2,0,4,13/04/2022,2022-04-14
3006,18811,231,6240,1228,39,7,13/04/2022,2022-04-14
3008,10438,162,3467,1552,28,7,13/04/2022,2022-04-14
3010,1595,0,3,0,0,0,13/04/2022,2022-04-14
3011,21464,274,5924,1276.6,47,7,13/04/2022,2022-04-14
3012,26295,307,7160,1167.5,63,7,13/04/2022,2022-04-14
3013,14967,184,3878,1229.4,37,7,13/04/2022,2022-04-14
3015,17472,206,4431,1179,20,7,13/04/2022,2022-04-14
3016,15558,168,3427,1079.8,34,7,13/04/2022,2022-04-14
3018,12685,132,2452,1040.6,23,7,13/04/2022,2022-04-14
3019,9199,48,2651,521.8,6,6,13/04/2022,2022-04-14
3020,44784,294,11178,656.5,51,6,13/04/2022,2022-04-14
3021,54190,286,13386,527.8,48,6,13/04/2022,2022-04-14
3022,3102,38,860,1225,11,7,13/04/2022,2022-04-14
3023,63974,482,18472,753.4,88,6,13/04/2022,2022-04-14
3024,23852,303,8325,1270.3,27,7,13/04/2022,2022-04-14
3025,12155,132,3452,1086,21,7,13/04/2022,2022-04-14
3026,72,57,2582,79166.7,10,7,13/04/2022,2022-04-14
3027,6650,96,2285,1443.6,20,7,13/04/2022,2022-04-14
3028,29198,239,6197,818.5,49,6,13/04/2022,2022-04-14
3029,93946,785,32133,835.6,111,6,13/04/2022,2022-04-14
3030,100311,932,26177,929.1,108,6,13/04/2022,2022-04-14
3031,18533,228,4601,1230.2,45,7,13/04/2022,2022-04-14
3032,29449,306,7705,1039.1,53,7,13/04/2022,2022-04-14
3033,14512,129,3631,888.9,24,6,13/04/2022,2022-04-14
3034,11633,100,3093,859.6,17,6,13/04/2022,2022-04-14
