LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,41,1501,320,13,5,Alpine,12/03/2022,2022-03-13
Ararat (RC),VIC220,11845,61,1302,515,8,6,Ararat,12/03/2022,2022-03-13
Ballarat (C),VIC241,109505,1004,15754,916.9,96,6,Ballarat,12/03/2022,2022-03-13
Banyule (C),VIC188,131631,1016,20390,771.9,124,6,Banyule,12/03/2022,2022-03-13
Bass Coast (S),VIC173,36320,164,4494,451.5,24,5,Bass Coast,12/03/2022,2022-03-13
Baw Baw (S),VIC194,53396,301,7928,563.7,37,6,Baw Baw,12/03/2022,2022-03-13
Bayside (C),VIC182,106862,699,17500,654.1,84,6,Bayside,12/03/2022,2022-03-13
Benalla (RC),VIC199,14037,74,1516,527.2,8,6,Benalla,12/03/2022,2022-03-13
Boroondara (C),VIC201,183199,1485,25831,810.6,201,6,Boroondara,12/03/2022,2022-03-13
Brimbank (C),VIC189,209523,706,43420,337,93,5,Brimbank,12/03/2022,2022-03-13
Buloke (S),VIC183,6124,8,398,130.6,1,4,Buloke,12/03/2022,2022-03-13
Campaspe (S),VIC239,37622,346,4957,919.7,37,6,Campaspe,12/03/2022,2022-03-13
Cardinia (S),VIC212,112159,764,20841,681.2,75,6,Cardinia,12/03/2022,2022-03-13
Casey (C),VIC213,353872,1990,72985,562.4,310,6,Casey,12/03/2022,2022-03-13
Central Goldfields (S),VIC169,13186,94,972,712.9,21,6,Central Goldfields,12/03/2022,2022-03-13
Colac-Otway (S),VIC224,21564,99,2598,459.1,16,5,Colac-Otway,12/03/2022,2022-03-13
Corangamite (S),VIC231,16020,65,1560,405.7,9,5,Corangamite,12/03/2022,2022-03-13
Darebin (C),VIC205,164184,1097,28151,668.2,160,6,Darebin,12/03/2022,2022-03-13
East Gippsland (S),VIC243,47316,93,4013,196.6,10,4,East Gippsland,12/03/2022,2022-03-13
Frankston (C),VIC227,142643,907,23545,635.9,117,6,Frankston,12/03/2022,2022-03-13
Gannawarra (S),VIC214,10472,102,877,974,11,6,Gannawarra,12/03/2022,2022-03-13
Glen Eira (C),VIC177,156511,1188,27409,759.1,150,6,Glen Eira,12/03/2022,2022-03-13
Glenelg (S),VIC223,19674,154,1640,782.8,20,6,Glenelg,12/03/2022,2022-03-13
Golden Plains (S),VIC230,23722,162,2975,682.9,18,6,Golden Plains,12/03/2022,2022-03-13
Greater Bendigo (C),VIC193,118093,932,14247,789.2,104,6,Greater Bendigo,12/03/2022,2022-03-13
Greater Dandenong (C),VIC247,168201,571,32061,339.5,77,5,Greater Dandenong,12/03/2022,2022-03-13
Greater Geelong (C),VIC215,258934,1850,39367,714.5,239,6,Greater Geelong,12/03/2022,2022-03-13
Greater Shepparton (C),VIC93,66498,321,11033,482.7,50,5,Greater Shepparton,12/03/2022,2022-03-13
Hepburn (S),VIC94,15975,93,1402,582.2,14,6,Hepburn,12/03/2022,2022-03-13
Hindmarsh (S),VIC152,5588,23,458,411.6,1,5,Hindmarsh,12/03/2022,2022-03-13
Hobsons Bay (C),VIC235,97751,483,16008,494.1,52,5,Hobsons Bay,12/03/2022,2022-03-13
Horsham (RC),VIC153,19921,175,2284,878.5,20,6,Horsham,12/03/2022,2022-03-13
Hume (C),VIC198,233471,1197,57879,512.7,144,6,Hume,12/03/2022,2022-03-13
Indigo (S),VIC191,16701,95,1532,568.8,15,6,Indigo,12/03/2022,2022-03-13
Interstate,,,73,4201,0,21,0,,12/03/2022,2022-03-13
Kingston (C),VIC226,165782,996,27432,600.8,133,6,Kingston,12/03/2022,2022-03-13
Knox (C),VIC209,164538,1215,23828,738.4,176,6,Knox,12/03/2022,2022-03-13
Latrobe (C),VIC219,75561,322,10834,426.1,46,5,Latrobe,12/03/2022,2022-03-13
Loddon (S),VIC185,7504,25,428,333.2,2,5,Loddon,12/03/2022,2022-03-13
Macedon Ranges (S),VIC228,50231,286,6278,569.4,30,6,Macedon Ranges,12/03/2022,2022-03-13
Manningham (C),VIC195,127573,882,18881,691.4,108,6,Manningham,12/03/2022,2022-03-13
Mansfield (S),VIC244,9176,36,1024,392.3,2,5,Mansfield,12/03/2022,2022-03-13
Maribyrnong (C),VIC234,93448,582,17935,622.8,66,6,Maribyrnong,12/03/2022,2022-03-13
Maroondah (C),VIC207,118558,607,16971,512,84,6,Maroondah,12/03/2022,2022-03-13
