LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,105,2165,819.4,20,6,Alpine,18/04/2022,2022-04-19
Ararat (RC),VIC220,11845,71,1646,599.4,12,6,Ararat,18/04/2022,2022-04-19
Ballarat (C),VIC241,109505,1189,21889,1085.8,195,7,Ballarat,18/04/2022,2022-04-19
Banyule (C),VIC188,131631,1258,28533,955.7,212,6,Banyule,18/04/2022,2022-04-19
Bass Coast (S),VIC173,36320,281,6321,773.7,47,6,Bass Coast,18/04/2022,2022-04-19
Baw Baw (S),VIC194,53396,431,10533,807.2,60,6,Baw Baw,18/04/2022,2022-04-19
Bayside (C),VIC182,106862,873,23471,816.9,140,6,Bayside,18/04/2022,2022-04-19
Benalla (RC),VIC199,14037,89,2097,634,21,6,Benalla,18/04/2022,2022-04-19
Boroondara (C),VIC201,183199,1541,35804,841.2,254,6,Boroondara,18/04/2022,2022-04-19
Brimbank (C),VIC189,209523,1414,50990,674.9,204,6,Brimbank,18/04/2022,2022-04-19
Buloke (S),VIC183,6124,29,625,473.5,4,5,Buloke,18/04/2022,2022-04-19
Campaspe (S),VIC239,37622,203,6558,539.6,49,6,Campaspe,18/04/2022,2022-04-19
Cardinia (S),VIC212,112159,969,27017,864,185,6,Cardinia,18/04/2022,2022-04-19
Casey (C),VIC213,353872,2603,89672,735.6,442,6,Casey,18/04/2022,2022-04-19
Central Goldfields (S),VIC169,13186,129,1758,978.3,27,6,Central Goldfields,18/04/2022,2022-04-19
Colac-Otway (S),VIC224,21564,131,3555,607.5,15,6,Colac-Otway,18/04/2022,2022-04-19
Corangamite (S),VIC231,16020,107,2255,667.9,20,6,Corangamite,18/04/2022,2022-04-19
Darebin (C),VIC205,164184,1453,37203,885,252,6,Darebin,18/04/2022,2022-04-19
East Gippsland (S),VIC243,47316,348,5876,735.5,77,6,East Gippsland,18/04/2022,2022-04-19
Frankston (C),VIC227,142643,1080,30940,757.1,184,6,Frankston,18/04/2022,2022-04-19
Gannawarra (S),VIC214,10472,43,1169,410.6,9,5,Gannawarra,18/04/2022,2022-04-19
Glen Eira (C),VIC177,156511,1399,37265,893.9,250,6,Glen Eira,18/04/2022,2022-04-19
Glenelg (S),VIC223,19674,161,2704,818.3,31,6,Glenelg,18/04/2022,2022-04-19
Golden Plains (S),VIC230,23722,186,4247,784.1,25,6,Golden Plains,18/04/2022,2022-04-19
Greater Bendigo (C),VIC193,118093,1158,22157,980.6,212,6,Greater Bendigo,18/04/2022,2022-04-19
Greater Dandenong (C),VIC247,168201,949,37820,564.2,155,6,Greater Dandenong,18/04/2022,2022-04-19
Greater Geelong (C),VIC215,258934,2121,54131,819.1,378,6,Greater Geelong,18/04/2022,2022-04-19
Greater Shepparton (C),VIC93,66498,383,13445,576,68,6,Greater Shepparton,18/04/2022,2022-04-19
Hepburn (S),VIC94,15975,124,2123,776.2,21,6,Hepburn,18/04/2022,2022-04-19
Hindmarsh (S),VIC152,5588,30,624,536.9,9,6,Hindmarsh,18/04/2022,2022-04-19
Hobsons Bay (C),VIC235,97751,759,20927,776.5,126,6,Hobsons Bay,18/04/2022,2022-04-19
Horsham (RC),VIC153,19921,232,3204,1164.6,36,7,Horsham,18/04/2022,2022-04-19
Hume (C),VIC198,233471,1497,67018,641.2,253,6,Hume,18/04/2022,2022-04-19
Indigo (S),VIC191,16701,121,2330,724.5,20,6,Indigo,18/04/2022,2022-04-19
Interstate,,,51,4373,0,27,0,,18/04/2022,2022-04-19
Kingston (C),VIC226,165782,1309,36123,789.6,229,6,Kingston,18/04/2022,2022-04-19
Knox (C),VIC209,164538,1388,32840,843.6,182,6,Knox,18/04/2022,2022-04-19
Latrobe (C),VIC219,75561,746,14964,987.3,137,6,Latrobe,18/04/2022,2022-04-19
Loddon (S),VIC185,7504,35,829,466.4,7,5,Loddon,18/04/2022,2022-04-19
Macedon Ranges (S),VIC228,50231,413,9359,822.2,63,6,Macedon Ranges,18/04/2022,2022-04-19
Manningham (C),VIC195,127573,983,25383,770.5,138,6,Manningham,18/04/2022,2022-04-19
Mansfield (S),VIC244,9176,71,1767,773.8,11,6,Mansfield,18/04/2022,2022-04-19
Maribyrnong (C),VIC234,93448,813,22890,870,137,6,Maribyrnong,18/04/2022,2022-04-19
Maroondah (C),VIC207,118558,1033,23389,871.3,155,6,Maroondah,18/04/2022,2022-04-19
Melbourne (C),VIC132,178955,1547,42953,864.5,263,6,Melbourne,18/04/2022,2022-04-19
Melton (C),VIC237,164895,1354,49727,821.1,238,6,Melton,18/04/2022,2022-04-19
Mildura (RC),VIC222,55777,390,11678,699.2,83,6,Mildura,18/04/2022,2022-04-19
Mitchell (S),VIC211,46082,373,10171,809.4,44,6,Mitchell,18/04/2022,2022-04-19
Moira (S),VIC190,29925,150,5295,501.3,26,6,Moira,18/04/2022,2022-04-19
Monash (C),VIC210,202847,1525,38794,751.8,244,6,Monash,18/04/2022,2022-04-19
Moonee Valley (C),VIC121,130294,1154,31404,885.7,217,6,Moonee Valley,18/04/2022,2022-04-19
Moorabool (S),VIC236,35049,275,7699,784.6,48,6,Moorabool,18/04/2022,2022-04-19
Moreland (C),VIC131,185767,1742,46536,937.7,282,6,Moreland,18/04/2022,2022-04-19
Mornington Peninsula (S),VIC204,167636,1309,34872,780.9,255,6,Mornington Peninsula,18/04/2022,2022-04-19
Mount Alexander (S),VIC105,19754,160,2769,810,34,6,Mount Alexander,18/04/2022,2022-04-19
Moyne (S),VIC229,16953,115,2492,678.3,22,6,Moyne,18/04/2022,2022-04-19
Murrindindi (S),VIC250,14570,65,2040,446.1,16,5,Murrindindi,18/04/2022,2022-04-19
Nillumbik (S),VIC216,65094,609,13631,935.6,92,6,Nillumbik,18/04/2022,2022-04-19
