LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,46,4142,359,9,5,Alpine,2022-08-20,2022-08-21
Ararat (RC),VIC220,11845,74,3622,624.7,5,6,Ararat,2022-08-20,2022-08-21
Ballarat (C),VIC241,109505,661,45388,603.6,73,6,Ballarat,2022-08-20,2022-08-21
Banyule (C),VIC188,131631,469,52026,356.3,69,5,Banyule,2022-08-20,2022-08-21
Bass Coast (S),VIC173,36320,117,12885,322.1,18,5,Bass Coast,2022-08-20,2022-08-21
Baw Baw (S),VIC194,53396,175,19943,327.7,13,5,Baw Baw,2022-08-20,2022-08-21
Bayside (C),VIC182,106862,309,39792,289.2,34,5,Bayside,2022-08-20,2022-08-21
Benalla (RC),VIC199,14037,99,4195,705.3,10,6,Benalla,2022-08-20,2022-08-21
Boroondara (C),VIC201,183199,501,65159,273.5,62,5,Boroondara,2022-08-20,2022-08-21
Brimbank (C),VIC189,209523,466,74119,222.4,39,5,Brimbank,2022-08-20,2022-08-21
Buloke (S),VIC183,6124,17,1391,277.6,3,5,Buloke,2022-08-20,2022-08-21
Campaspe (S),VIC239,37622,126,11862,334.9,15,5,Campaspe,2022-08-20,2022-08-21
Cardinia (S),VIC212,112159,454,46059,404.8,42,5,Cardinia,2022-08-20,2022-08-21
Casey (C),VIC213,353872,1307,144697,369.3,123,5,Casey,2022-08-20,2022-08-21
Central Goldfields (S),VIC169,13186,51,3736,386.8,6,5,Central Goldfields,2022-08-20,2022-08-21
Colac-Otway (S),VIC224,21564,73,6510,338.5,6,5,Colac-Otway,2022-08-20,2022-08-21
Corangamite (S),VIC231,16020,42,4256,262.2,3,5,Corangamite,2022-08-20,2022-08-21
Darebin (C),VIC205,164184,503,65083,306.4,62,5,Darebin,2022-08-20,2022-08-21
East Gippsland (S),VIC243,47316,151,13057,319.1,16,5,East Gippsland,2022-08-20,2022-08-21
Frankston (C),VIC227,142643,538,54581,377.2,58,5,Frankston,2022-08-20,2022-08-21
Gannawarra (S),VIC214,10472,25,2600,238.7,2,5,Gannawarra,2022-08-20,2022-08-21
Glen Eira (C),VIC177,156511,466,62227,297.7,57,5,Glen Eira,2022-08-20,2022-08-21
Glenelg (S),VIC223,19674,55,5598,279.6,5,5,Glenelg,2022-08-20,2022-08-21
Golden Plains (S),VIC230,23722,131,8647,552.2,20,6,Golden Plains,2022-08-20,2022-08-21
Greater Bendigo (C),VIC193,118093,456,46488,386.1,63,5,Greater Bendigo,2022-08-20,2022-08-21
Greater Dandenong (C),VIC247,168201,432,57096,256.8,50,5,Greater Dandenong,2022-08-20,2022-08-21
Greater Geelong (C),VIC215,258934,1091,105705,421.3,106,5,Greater Geelong,2022-08-20,2022-08-21
Greater Shepparton (C),VIC93,66498,250,24547,376,24,5,Greater Shepparton,2022-08-20,2022-08-21
Hepburn (S),VIC94,15975,82,4672,513.3,10,6,Hepburn,2022-08-20,2022-08-21
Hindmarsh (S),VIC152,5588,8,1589,143.2,1,4,Hindmarsh,2022-08-20,2022-08-21
Hobsons Bay (C),VIC235,97751,313,36754,320.2,38,5,Hobsons Bay,2022-08-20,2022-08-21
Horsham (RC),VIC153,19921,85,7057,426.7,9,5,Horsham,2022-08-20,2022-08-21
Hume (C),VIC198,233471,715,96854,306.2,91,5,Hume,2022-08-20,2022-08-21
Indigo (S),VIC191,16701,61,5357,365.2,12,5,Indigo,2022-08-20,2022-08-21
Interstate,,,29,6011,0,7,0,,2022-08-20,2022-08-21
Kingston (C),VIC226,165782,552,63504,333,61,5,Kingston,2022-08-20,2022-08-21
Knox (C),VIC209,164538,700,62945,425.4,55,5,Knox,2022-08-20,2022-08-21
Latrobe (C),VIC219,75561,376,27745,497.6,34,5,Latrobe,2022-08-20,2022-08-21
Loddon (S),VIC185,7504,17,1816,226.5,5,5,Loddon,2022-08-20,2022-08-21
Macedon Ranges (S),VIC228,50231,194,17960,386.2,15,5,Macedon Ranges,2022-08-20,2022-08-21
Manningham (C),VIC195,127573,375,47080,293.9,49,5,Manningham,2022-08-20,2022-08-21
Mansfield (S),VIC244,9176,30,3203,326.9,3,5,Mansfield,2022-08-20,2022-08-21
Maribyrnong (C),VIC234,93448,262,38420,280.4,31,5,Maribyrnong,2022-08-20,2022-08-21
Maroondah (C),VIC207,118558,472,46465,398.1,45,5,Maroondah,2022-08-20,2022-08-21
Melbourne (C),VIC132,178955,516,70550,288.3,49,5,Melbourne,2022-08-20,2022-08-21
Melton (C),VIC237,164895,667,77116,404.5,81,5,Melton,2022-08-20,2022-08-21
Mildura (RC),VIC222,55777,223,20356,399.8,26,5,Mildura,2022-08-20,2022-08-21
Mitchell (S),VIC211,46082,209,18404,453.5,29,5,Mitchell,2022-08-20,2022-08-21
Moira (S),VIC190,29925,94,9303,314.1,8,5,Moira,2022-08-20,2022-08-21
Monash (C),VIC210,202847,709,73584,349.5,77,5,Monash,2022-08-20,2022-08-21
Moonee Valley (C),VIC121,130294,354,51403,271.7,44,5,Moonee Valley,2022-08-20,2022-08-21
Moorabool (S),VIC236,35049,144,13526,410.9,16,5,Moorabool,2022-08-20,2022-08-21
Moreland (C),VIC131,185767,604,76984,325.1,57,5,Moreland,2022-08-20,2022-08-21
Mornington Peninsula (S),VIC204,167636,527,60341,314.4,51,5,Mornington Peninsula,2022-08-20,2022-08-21
Mount Alexander (S),VIC105,19754,55,6480,278.4,2,5,Mount Alexander,2022-08-20,2022-08-21
