LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Loddon (S),VIC185,7504,96,1130,1279.3,14,7,Loddon,18/05/2022,2022-05-19
Macedon Ranges (S),VIC228,50231,692,11959,1377.6,125,7,Macedon Ranges,18/05/2022,2022-05-19
Manningham (C),VIC195,127573,1395,31390,1093.5,280,7,Manningham,18/05/2022,2022-05-19
Mansfield (S),VIC244,9176,74,2189,806.5,15,6,Mansfield,18/05/2022,2022-05-19
Maribyrnong (C),VIC234,93448,1075,27671,1150.4,169,7,Maribyrnong,18/05/2022,2022-05-19
Maroondah (C),VIC207,118558,1632,29556,1376.5,294,7,Maroondah,18/05/2022,2022-05-19
Melbourne (C),VIC132,178955,1501,50826,838.8,255,6,Melbourne,18/05/2022,2022-05-19
Melton (C),VIC237,164895,2055,57586,1246.2,388,7,Melton,18/05/2022,2022-05-19
Mildura (RC),VIC222,55777,483,13995,865.9,85,6,Mildura,18/05/2022,2022-05-19
Mitchell (S),VIC211,46082,565,12347,1226.1,83,7,Mitchell,18/05/2022,2022-05-19
Moira (S),VIC190,29925,385,6625,1286.5,59,7,Moira,18/05/2022,2022-05-19
Monash (C),VIC210,202847,2385,48690,1175.8,415,7,Monash,18/05/2022,2022-05-19
Moonee Valley (C),VIC121,130294,1458,37410,1119,252,7,Moonee Valley,18/05/2022,2022-05-19
Moorabool (S),VIC236,35049,501,9318,1429.4,102,7,Moorabool,18/05/2022,2022-05-19
Moreland (C),VIC131,185767,2086,55575,1122.9,368,7,Moreland,18/05/2022,2022-05-19
Mornington Peninsula (S),VIC204,167636,1917,42481,1143.5,344,7,Mornington Peninsula,18/05/2022,2022-05-19
Mount Alexander (S),VIC105,19754,297,3926,1503.5,55,7,Mount Alexander,18/05/2022,2022-05-19
Moyne (S),VIC229,16953,252,3319,1486.5,36,7,Moyne,18/05/2022,2022-05-19
Murrindindi (S),VIC250,14570,121,2606,830.5,20,6,Murrindindi,18/05/2022,2022-05-19
Nillumbik (S),VIC216,65094,924,17165,1419.5,156,7,Nillumbik,18/05/2022,2022-05-19
Northern Grampians (S),VIC166,11402,104,2258,912.1,15,6,Northern Grampians,18/05/2022,2022-05-19
Overseas,,,3,90,0,0,0,,18/05/2022,2022-05-19
Overseas Traveller,,,0,621,0,0,0,,18/05/2022,2022-05-19
Port Phillip (C),VIC208,115601,958,32161,828.7,181,6,Port Phillip,18/05/2022,2022-05-19
Pyrenees (S),VIC217,7472,112,1323,1498.9,12,7,Pyrenees,18/05/2022,2022-05-19
Queenscliffe (B),VIC238,2940,30,714,1020.4,4,7,Queenscliffe,18/05/2022,2022-05-19
South Gippsland (S),VIC178,29914,309,5734,1033,52,7,South Gippsland,18/05/2022,2022-05-19
Southern Grampians (S),VIC233,16100,201,3147,1248.4,28,7,Southern Grampians,18/05/2022,2022-05-19
Stonnington (C),VIC203,117768,1013,30982,860.2,195,6,Stonnington,18/05/2022,2022-05-19
Strathbogie (S),VIC110,10781,150,1991,1391.3,23,7,Strathbogie,18/05/2022,2022-05-19
Surf Coast (S),VIC225,33456,429,9905,1282.3,71,7,Surf Coast,18/05/2022,2022-05-19
Swan Hill (RC),VIC180,20649,181,4718,876.6,37,6,Swan Hill,18/05/2022,2022-05-19
Towong (S),VIC187,6040,89,939,1473.5,21,7,Towong,18/05/2022,2022-05-19
Unincorporated Vic,,,4,121,0,1,0,,18/05/2022,2022-05-19
Unknown,,,265,7316,0,15,0,,18/05/2022,2022-05-19
Wangaratta (RC),VIC186,29187,410,6488,1404.7,70,7,Wangaratta,18/05/2022,2022-05-19
Warrnambool (C),VIC179,35181,590,8716,1677,91,7,Warrnambool,18/05/2022,2022-05-19
Wellington (S),VIC218,44380,542,9009,1221.3,99,7,Wellington,18/05/2022,2022-05-19
West Wimmera (S),VIC232,3841,57,491,1484,10,7,West Wimmera,18/05/2022,2022-05-19
Whitehorse (C),VIC196,178739,2099,40630,1174.3,381,7,Whitehorse,18/05/2022,2022-05-19
Whittlesea (C),VIC197,230238,2272,69998,986.8,381,6,Whittlesea,18/05/2022,2022-05-19
Wodonga (C),VIC192,42083,693,10702,1646.7,87,7,Wodonga,18/05/2022,2022-05-19
Wyndham (C),VIC221,270487,3442,82708,1272.5,518,7,Wyndham,18/05/2022,2022-05-19
Yarra (C),VIC202,101495,1008,29943,993.2,197,6,Yarra,18/05/2022,2022-05-19
Yarra Ranges (S),VIC206,159462,1856,39186,1163.9,337,7,Yarra Ranges,18/05/2022,2022-05-19
Yarriambiack (S),VIC200,6639,58,951,873.6,22,6,Yarriambiack,18/05/2022,2022-05-19
