LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,43,4127,335.6,8,5,Alpine,2022-08-18,2022-08-19
Ararat (RC),VIC220,11845,79,3601,666.9,14,6,Ararat,2022-08-18,2022-08-19
Ballarat (C),VIC241,109505,668,45218,610,111,6,Ballarat,2022-08-18,2022-08-19
Banyule (C),VIC188,131631,467,51889,354.8,63,5,Banyule,2022-08-18,2022-08-19
Bass Coast (S),VIC173,36320,123,12847,338.7,13,5,Bass Coast,2022-08-18,2022-08-19
Baw Baw (S),VIC194,53396,201,19911,376.4,26,5,Baw Baw,2022-08-18,2022-08-19
Bayside (C),VIC182,106862,306,39696,286.4,45,5,Bayside,2022-08-18,2022-08-19
Benalla (RC),VIC199,14037,102,4173,726.7,19,6,Benalla,2022-08-18,2022-08-19
Boroondara (C),VIC201,183199,539,65020,294.2,89,5,Boroondara,2022-08-18,2022-08-19
Brimbank (C),VIC189,209523,489,74007,233.4,74,5,Brimbank,2022-08-18,2022-08-19
Buloke (S),VIC183,6124,18,1386,293.9,2,5,Buloke,2022-08-18,2022-08-19
Campaspe (S),VIC239,37622,134,11834,356.2,26,5,Campaspe,2022-08-18,2022-08-19
Cardinia (S),VIC212,112159,479,45954,427.1,99,5,Cardinia,2022-08-18,2022-08-19
Casey (C),VIC213,353872,1409,144363,398.2,227,5,Casey,2022-08-18,2022-08-19
Central Goldfields (S),VIC169,13186,56,3726,424.7,6,5,Central Goldfields,2022-08-18,2022-08-19
Colac-Otway (S),VIC224,21564,83,6497,384.9,13,5,Colac-Otway,2022-08-18,2022-08-19
Corangamite (S),VIC231,16020,49,4245,305.9,6,5,Corangamite,2022-08-18,2022-08-19
Darebin (C),VIC205,164184,528,64955,321.6,74,5,Darebin,2022-08-18,2022-08-19
East Gippsland (S),VIC243,47316,157,13021,331.8,26,5,East Gippsland,2022-08-18,2022-08-19
Frankston (C),VIC227,142643,600,54455,420.6,104,5,Frankston,2022-08-18,2022-08-19
Gannawarra (S),VIC214,10472,26,2594,248.3,0,5,Gannawarra,2022-08-18,2022-08-19
Glen Eira (C),VIC177,156511,520,62112,332.2,72,5,Glen Eira,2022-08-18,2022-08-19
Glenelg (S),VIC223,19674,57,5582,289.7,6,5,Glenelg,2022-08-18,2022-08-19
Golden Plains (S),VIC230,23722,116,8603,489,24,5,Golden Plains,2022-08-18,2022-08-19
