LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,146,2592,1139.4,23,7,Alpine,11/05/2022,2022-05-12
Ararat (RC),VIC220,11845,134,2098,1131.3,37,7,Ararat,11/05/2022,2022-05-12
Ballarat (C),VIC241,109505,1775,26755,1620.9,389,7,Ballarat,11/05/2022,2022-05-12
Banyule (C),VIC188,131631,1672,33653,1270.2,355,7,Banyule,11/05/2022,2022-05-12
Bass Coast (S),VIC173,36320,472,7713,1299.6,105,7,Bass Coast,11/05/2022,2022-05-12
Baw Baw (S),VIC194,53396,648,12389,1213.6,154,7,Baw Baw,11/05/2022,2022-05-12
Bayside (C),VIC182,106862,1062,27020,993.8,217,6,Bayside,11/05/2022,2022-05-12
Benalla (RC),VIC199,14037,116,2527,826.4,31,6,Benalla,11/05/2022,2022-05-12
Boroondara (C),VIC201,183199,1927,42079,1051.9,383,7,Boroondara,11/05/2022,2022-05-12
Brimbank (C),VIC189,209523,1474,56463,703.5,294,6,Brimbank,11/05/2022,2022-05-12
Buloke (S),VIC183,6124,67,758,1094.1,28,7,Buloke,11/05/2022,2022-05-12
Campaspe (S),VIC239,37622,300,7497,797.4,57,6,Campaspe,11/05/2022,2022-05-12
Cardinia (S),VIC212,112159,1082,30801,964.7,243,6,Cardinia,11/05/2022,2022-05-12
Casey (C),VIC213,353872,3570,101153,1008.8,693,7,Casey,11/05/2022,2022-05-12
Central Goldfields (S),VIC169,13186,140,2201,1061.7,33,7,Central Goldfields,11/05/2022,2022-05-12
Colac-Otway (S),VIC224,21564,175,4139,811.5,33,6,Colac-Otway,11/05/2022,2022-05-12
Corangamite (S),VIC231,16020,147,2661,917.6,29,6,Corangamite,11/05/2022,2022-05-12
Darebin (C),VIC205,164184,1810,43206,1102.4,377,7,Darebin,11/05/2022,2022-05-12
East Gippsland (S),VIC243,47316,568,7598,1200.4,88,7,East Gippsland,11/05/2022,2022-05-12
Frankston (C),VIC227,142643,1627,36070,1140.6,298,7,Frankston,11/05/2022,2022-05-12
Gannawarra (S),VIC214,10472,75,1407,716.2,20,6,Gannawarra,11/05/2022,2022-05-12
Glen Eira (C),VIC177,156511,1687,42812,1077.9,332,7,Glen Eira,11/05/2022,2022-05-12
Glenelg (S),VIC223,19674,148,3225,752.3,33,6,Glenelg,11/05/2022,2022-05-12
Golden Plains (S),VIC230,23722,289,5072,1218.3,65,7,Golden Plains,11/05/2022,2022-05-12
Greater Bendigo (C),VIC193,118093,1641,27246,1389.6,328,7,Greater Bendigo,11/05/2022,2022-05-12
Greater Dandenong (C),VIC247,168201,1213,42196,721.2,272,6,Greater Dandenong,11/05/2022,2022-05-12
Greater Geelong (C),VIC215,258934,2979,63826,1150.5,613,7,Greater Geelong,11/05/2022,2022-05-12
Greater Shepparton (C),VIC93,66498,822,15742,1236.1,153,7,Greater Shepparton,11/05/2022,2022-05-12
Hepburn (S),VIC94,15975,212,2700,1327.1,51,7,Hepburn,11/05/2022,2022-05-12
Hindmarsh (S),VIC152,5588,138,925,2469.6,18,7,Hindmarsh,11/05/2022,2022-05-12
Hobsons Bay (C),VIC235,97751,999,24190,1022,196,7,Hobsons Bay,11/05/2022,2022-05-12
Horsham (RC),VIC153,19921,217,4047,1089.3,42,7,Horsham,11/05/2022,2022-05-12
Hume (C),VIC198,233471,1908,73148,817.2,351,6,Hume,11/05/2022,2022-05-12
Indigo (S),VIC191,16701,270,3068,1616.7,36,7,Indigo,11/05/2022,2022-05-12
Interstate,,,185,4749,0,46,0,,11/05/2022,2022-05-12
Kingston (C),VIC226,165782,1995,42417,1203.4,400,7,Kingston,11/05/2022,2022-05-12
Knox (C),VIC209,164538,1887,38776,1146.8,399,7,Knox,11/05/2022,2022-05-12
