LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,115,2464,897.5,13,6,Alpine,06/05/2022,2022-05-07
Ararat (RC),VIC220,11845,109,1969,920.2,10,6,Ararat,06/05/2022,2022-05-07
Ballarat (C),VIC241,109505,1274,25246,1163.4,223,7,Ballarat,06/05/2022,2022-05-07
Banyule (C),VIC188,131631,1378,32260,1046.9,221,7,Banyule,06/05/2022,2022-05-07
Bass Coast (S),VIC173,36320,419,7327,1153.6,60,7,Bass Coast,06/05/2022,2022-05-07
Baw Baw (S),VIC194,53396,472,11838,884,85,6,Baw Baw,06/05/2022,2022-05-07
Bayside (C),VIC182,106862,984,26126,920.8,152,6,Bayside,06/05/2022,2022-05-07
Benalla (RC),VIC199,14037,111,2439,790.8,20,6,Benalla,06/05/2022,2022-05-07
Boroondara (C),VIC201,183199,1654,40460,902.8,245,6,Boroondara,06/05/2022,2022-05-07
Brimbank (C),VIC189,209523,1360,55248,649.1,220,6,Brimbank,06/05/2022,2022-05-07
Buloke (S),VIC183,6124,21,695,342.9,1,5,Buloke,06/05/2022,2022-05-07
Campaspe (S),VIC239,37622,251,7239,667.2,37,6,Campaspe,06/05/2022,2022-05-07
Cardinia (S),VIC212,112159,977,29871,871.1,126,6,Cardinia,06/05/2022,2022-05-07
Casey (C),VIC213,353872,3165,98162,894.4,459,6,Casey,06/05/2022,2022-05-07
Central Goldfields (S),VIC169,13186,121,2081,917.6,13,6,Central Goldfields,06/05/2022,2022-05-07
Colac-Otway (S),VIC224,21564,182,4000,844,30,6,Colac-Otway,06/05/2022,2022-05-07
Corangamite (S),VIC231,16020,88,2524,549.3,10,6,Corangamite,06/05/2022,2022-05-07
Darebin (C),VIC205,164184,1569,41736,955.6,265,6,Darebin,06/05/2022,2022-05-07
East Gippsland (S),VIC243,47316,502,7121,1061,80,7,East Gippsland,06/05/2022,2022-05-07
Frankston (C),VIC227,142643,1459,34725,1022.8,235,7,Frankston,06/05/2022,2022-05-07
