LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,47,4170,366.8,10,5,Alpine,2022-08-24,2022-08-25
Ararat (RC),VIC220,11845,54,3656,455.9,11,5,Ararat,2022-08-24,2022-08-25
Ballarat (C),VIC241,109505,514,45689,469.4,76,5,Ballarat,2022-08-24,2022-08-25
Banyule (C),VIC188,131631,374,52255,284.1,63,5,Banyule,2022-08-24,2022-08-25
Bass Coast (S),VIC173,36320,97,12950,267.1,16,5,Bass Coast,2022-08-24,2022-08-25
Baw Baw (S),VIC194,53396,134,20034,251,28,5,Baw Baw,2022-08-24,2022-08-25
Bayside (C),VIC182,106862,267,39954,249.9,45,5,Bayside,2022-08-24,2022-08-25
Benalla (RC),VIC199,14037,88,4249,626.9,11,6,Benalla,2022-08-24,2022-08-25
Boroondara (C),VIC201,183199,438,65447,239.1,69,5,Boroondara,2022-08-24,2022-08-25
Brimbank (C),VIC189,209523,394,74401,188,60,4,Brimbank,2022-08-24,2022-08-25
Buloke (S),VIC183,6124,17,1403,277.6,3,5,Buloke,2022-08-24,2022-08-25
Campaspe (S),VIC239,37622,152,11975,404,40,5,Campaspe,2022-08-24,2022-08-25
Cardinia (S),VIC212,112159,372,46301,331.7,51,5,Cardinia,2022-08-24,2022-08-25
Casey (C),VIC213,353872,1021,145338,288.5,186,5,Casey,2022-08-24,2022-08-25
Central Goldfields (S),VIC169,13186,44,3769,333.7,6,5,Central Goldfields,2022-08-24,2022-08-25
Colac-Otway (S),VIC224,21564,71,6563,329.3,16,5,Colac-Otway,2022-08-24,2022-08-25
Corangamite (S),VIC231,16020,27,4270,168.5,4,4,Corangamite,2022-08-24,2022-08-25
Darebin (C),VIC205,164184,419,65355,255.2,97,5,Darebin,2022-08-24,2022-08-25
East Gippsland (S),VIC243,47316,114,13131,240.9,20,5,East Gippsland,2022-08-24,2022-08-25
Frankston (C),VIC227,142643,486,54913,340.7,93,5,Frankston,2022-08-24,2022-08-25
Gannawarra (S),VIC214,10472,21,2622,200.5,6,5,Gannawarra,2022-08-24,2022-08-25
Glen Eira (C),VIC177,156511,383,62475,244.7,82,5,Glen Eira,2022-08-24,2022-08-25
Glenelg (S),VIC223,19674,44,5625,223.6,9,5,Glenelg,2022-08-24,2022-08-25
Golden Plains (S),VIC230,23722,112,8705,472.1,16,5,Golden Plains,2022-08-24,2022-08-25
Greater Bendigo (C),VIC193,118093,357,46706,302.3,55,5,Greater Bendigo,2022-08-24,2022-08-25
Greater Dandenong (C),VIC247,168201,400,57383,237.8,76,5,Greater Dandenong,2022-08-24,2022-08-25
Greater Geelong (C),VIC215,258934,861,106248,332.5,153,5,Greater Geelong,2022-08-24,2022-08-25
Greater Shepparton (C),VIC93,66498,163,24653,245.1,21,5,Greater Shepparton,2022-08-24,2022-08-25
Hepburn (S),VIC94,15975,65,4708,406.9,5,5,Hepburn,2022-08-24,2022-08-25
Hindmarsh (S),VIC152,5588,10,1598,179,2,4,Hindmarsh,2022-08-24,2022-08-25
Hobsons Bay (C),VIC235,97751,240,36907,245.5,29,5,Hobsons Bay,2022-08-24,2022-08-25
Horsham (RC),VIC153,19921,68,7100,341.3,14,5,Horsham,2022-08-24,2022-08-25
Hume (C),VIC198,233471,565,97196,242,88,5,Hume,2022-08-24,2022-08-25
Indigo (S),VIC191,16701,60,5400,359.3,12,5,Indigo,2022-08-24,2022-08-25
Interstate,,,31,6035,0,7,0,,2022-08-24,2022-08-25
Kingston (C),VIC226,165782,474,63805,285.9,77,5,Kingston,2022-08-24,2022-08-25
Knox (C),VIC209,164538,498,63260,302.7,85,5,Knox,2022-08-24,2022-08-25
Latrobe (C),VIC219,75561,288,27927,381.1,36,5,Latrobe,2022-08-24,2022-08-25
Loddon (S),VIC185,7504,24,1830,319.8,7,5,Loddon,2022-08-24,2022-08-25
Macedon Ranges (S),VIC228,50231,150,18051,298.6,25,5,Macedon Ranges,2022-08-24,2022-08-25
Manningham (C),VIC195,127573,293,47282,229.7,50,5,Manningham,2022-08-24,2022-08-25
Mansfield (S),VIC244,9176,18,3213,196.2,3,4,Mansfield,2022-08-24,2022-08-25
Maribyrnong (C),VIC234,93448,226,38560,241.8,34,5,Maribyrnong,2022-08-24,2022-08-25
Maroondah (C),VIC207,118558,331,46677,279.2,55,5,Maroondah,2022-08-24,2022-08-25
Melbourne (C),VIC132,178955,448,70875,250.3,92,5,Melbourne,2022-08-24,2022-08-25
Melton (C),VIC237,164895,613,77526,371.8,115,5,Melton,2022-08-24,2022-08-25
Mildura (RC),VIC222,55777,168,20457,301.2,30,5,Mildura,2022-08-24,2022-08-25
