LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,131,2519,1022.3,32,7,Alpine,08/05/2022,2022-05-09
Ararat (RC),VIC220,11845,115,2007,970.9,18,6,Ararat,08/05/2022,2022-05-09
Ballarat (C),VIC241,109505,1364,25650,1245.6,226,7,Ballarat,08/05/2022,2022-05-09
Banyule (C),VIC188,131631,1423,32675,1081.1,238,7,Banyule,08/05/2022,2022-05-09
Bass Coast (S),VIC173,36320,427,7442,1175.7,53,7,Bass Coast,08/05/2022,2022-05-09
Baw Baw (S),VIC194,53396,483,11985,904.6,82,6,Baw Baw,08/05/2022,2022-05-09
Bayside (C),VIC182,106862,985,26409,921.7,176,6,Bayside,08/05/2022,2022-05-09
Benalla (RC),VIC199,14037,95,2462,676.8,12,6,Benalla,08/05/2022,2022-05-09
Boroondara (C),VIC201,183199,1748,40955,954.2,275,6,Boroondara,08/05/2022,2022-05-09
Brimbank (C),VIC189,209523,1380,55625,658.6,208,6,Brimbank,08/05/2022,2022-05-09
Buloke (S),VIC183,6124,26,705,424.6,1,5,Buloke,08/05/2022,2022-05-09
Campaspe (S),VIC239,37622,269,7322,715,45,6,Campaspe,08/05/2022,2022-05-09
Cardinia (S),VIC212,112159,988,30153,880.9,146,6,Cardinia,08/05/2022,2022-05-09
Casey (C),VIC213,353872,3279,99123,926.6,522,6,Casey,08/05/2022,2022-05-09
Central Goldfields (S),VIC169,13186,129,2117,978.3,14,6,Central Goldfields,08/05/2022,2022-05-09
Colac-Otway (S),VIC224,21564,180,4047,834.7,31,6,Colac-Otway,08/05/2022,2022-05-09
Corangamite (S),VIC231,16020,96,2560,599.3,28,6,Corangamite,08/05/2022,2022-05-09
Darebin (C),VIC205,164184,1648,42210,1003.8,273,7,Darebin,08/05/2022,2022-05-09
East Gippsland (S),VIC243,47316,504,7263,1065.2,81,7,East Gippsland,08/05/2022,2022-05-09
Frankston (C),VIC227,142643,1476,35155,1034.8,232,7,Frankston,08/05/2022,2022-05-09
Gannawarra (S),VIC214,10472,54,1355,515.7,9,6,Gannawarra,08/05/2022,2022-05-09
Glen Eira (C),VIC177,156511,1529,41871,976.9,237,6,Glen Eira,08/05/2022,2022-05-09
Glenelg (S),VIC223,19674,146,3138,742.1,19,6,Glenelg,08/05/2022,2022-05-09
Golden Plains (S),VIC230,23722,241,4907,1015.9,50,7,Golden Plains,08/05/2022,2022-05-09
Greater Bendigo (C),VIC193,118093,1532,26314,1297.3,230,7,Greater Bendigo,08/05/2022,2022-05-09
Greater Dandenong (C),VIC247,168201,1116,41485,663.5,165,6,Greater Dandenong,08/05/2022,2022-05-09
Greater Geelong (C),VIC215,258934,2677,62118,1033.9,473,7,Greater Geelong,08/05/2022,2022-05-09
Greater Shepparton (C),VIC93,66498,764,15296,1148.9,118,7,Greater Shepparton,08/05/2022,2022-05-09
Hepburn (S),VIC94,15975,160,2565,1001.6,26,7,Hepburn,08/05/2022,2022-05-09
Hindmarsh (S),VIC152,5588,124,859,2219,22,7,Hindmarsh,08/05/2022,2022-05-09
Hobsons Bay (C),VIC235,97751,936,23637,957.5,134,6,Hobsons Bay,08/05/2022,2022-05-09
Horsham (RC),VIC153,19921,198,3930,993.9,38,6,Horsham,08/05/2022,2022-05-09
Hume (C),VIC198,233471,1805,72119,773.1,282,6,Hume,08/05/2022,2022-05-09
Indigo (S),VIC191,16701,251,2913,1502.9,41,7,Indigo,08/05/2022,2022-05-09
Interstate,,,196,4642,0,21,0,,08/05/2022,2022-05-09
Kingston (C),VIC226,165782,1747,41228,1053.8,273,7,Kingston,08/05/2022,2022-05-09
Knox (C),VIC209,164538,1678,37693,1019.8,273,7,Knox,08/05/2022,2022-05-09
Latrobe (C),VIC219,75561,643,17011,851,98,6,Latrobe,08/05/2022,2022-05-09
Loddon (S),VIC185,7504,61,964,812.9,12,6,Loddon,08/05/2022,2022-05-09
Macedon Ranges (S),VIC228,50231,496,10755,987.4,93,6,Macedon Ranges,08/05/2022,2022-05-09
Manningham (C),VIC195,127573,1193,28974,935.2,176,6,Manningham,08/05/2022,2022-05-09
Mansfield (S),VIC244,9176,110,2046,1198.8,22,7,Mansfield,08/05/2022,2022-05-09
Maribyrnong (C),VIC234,93448,903,25659,966.3,164,6,Maribyrnong,08/05/2022,2022-05-09
Maroondah (C),VIC207,118558,1243,27003,1048.4,194,7,Maroondah,08/05/2022,2022-05-09
Melbourne (C),VIC132,178955,1552,48254,867.3,202,6,Melbourne,08/05/2022,2022-05-09
Melton (C),VIC237,164895,1537,54386,932.1,245,6,Melton,08/05/2022,2022-05-09
Mildura (RC),VIC222,55777,457,13157,819.3,70,6,Mildura,08/05/2022,2022-05-09
Mitchell (S),VIC211,46082,501,11388,1087.2,87,7,Mitchell,08/05/2022,2022-05-09
Moira (S),VIC190,29925,274,5986,915.6,42,6,Moira,08/05/2022,2022-05-09
Monash (C),VIC210,202847,1947,44767,959.8,309,6,Monash,08/05/2022,2022-05-09
Moonee Valley (C),VIC121,130294,1134,34941,870.3,164,6,Moonee Valley,08/05/2022,2022-05-09
Moorabool (S),VIC236,35049,309,8590,881.6,51,6,Moorabool,08/05/2022,2022-05-09
Moreland (C),VIC131,185767,1779,52074,957.7,249,6,Moreland,08/05/2022,2022-05-09
Mornington Peninsula (S),VIC204,167636,1536,39500,916.3,245,6,Mornington Peninsula,08/05/2022,2022-05-09
Mount Alexander (S),VIC105,19754,299,3411,1513.6,50,7,Mount Alexander,08/05/2022,2022-05-09
Moyne (S),VIC229,16953,145,2884,855.3,45,6,Moyne,08/05/2022,2022-05-09
Murrindindi (S),VIC250,14570,125,2408,857.9,14,6,Murrindindi,08/05/2022,2022-05-09
Nillumbik (S),VIC216,65094,727,15600,1116.8,119,7,Nillumbik,08/05/2022,2022-05-09
Northern Grampians (S),VIC166,11402,117,2089,1026.1,13,7,Northern Grampians,08/05/2022,2022-05-09
Overseas,,,3,83,0,0,0,,08/05/2022,2022-05-09
Overseas Traveller,,,0,621,0,0,0,,08/05/2022,2022-05-09
Port Phillip (C),VIC208,115601,930,30433,804.5,133,6,Port Phillip,08/05/2022,2022-05-09
Pyrenees (S),VIC217,7472,69,1152,923.4,16,6,Pyrenees,08/05/2022,2022-05-09
Queenscliffe (B),VIC238,2940,27,669,918.4,4,6,Queenscliffe,08/05/2022,2022-05-09
South Gippsland (S),VIC178,29914,278,5225,929.3,50,6,South Gippsland,08/05/2022,2022-05-09
Southern Grampians (S),VIC233,16100,135,2776,838.5,20,6,Southern Grampians,08/05/2022,2022-05-09
Stonnington (C),VIC203,117768,973,29183,826.2,136,6,Stonnington,08/05/2022,2022-05-09
Strathbogie (S),VIC110,10781,87,1760,807,14,6,Strathbogie,08/05/2022,2022-05-09
Surf Coast (S),VIC225,33456,328,9190,980.4,52,6,Surf Coast,08/05/2022,2022-05-09
Swan Hill (RC),VIC180,20649,141,4434,682.8,22,6,Swan Hill,08/05/2022,2022-05-09
Towong (S),VIC187,6040,47,814,778.1,11,6,Towong,08/05/2022,2022-05-09
Unincorporated Vic,,,6,113,0,0,0,,08/05/2022,2022-05-09
Unknown,,,250,7345,0,23,0,,08/05/2022,2022-05-09
Wangaratta (RC),VIC186,29187,233,5843,798.3,52,6,Wangaratta,08/05/2022,2022-05-09
Warrnambool (C),VIC179,35181,379,7525,1077.3,91,7,Warrnambool,08/05/2022,2022-05-09
Wellington (S),VIC218,44380,467,8186,1052.3,62,7,Wellington,08/05/2022,2022-05-09
West Wimmera (S),VIC232,3841,42,418,1093.5,2,7,West Wimmera,08/05/2022,2022-05-09
Whitehorse (C),VIC196,178739,1965,37095,1099.4,331,7,Whitehorse,08/05/2022,2022-05-09
Whittlesea (C),VIC197,230238,1998,66030,867.8,337,6,Whittlesea,08/05/2022,2022-05-09
Wodonga (C),VIC192,42083,589,9526,1399.6,113,7,Wodonga,08/05/2022,2022-05-09
