LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,89,2320,694.6,13,6,Alpine,28/04/2022,2022-04-29
Ararat (RC),VIC220,11845,118,1837,996.2,23,6,Ararat,28/04/2022,2022-04-29
Ballarat (C),VIC241,109505,1051,23671,959.8,224,6,Ballarat,28/04/2022,2022-04-29
Banyule (C),VIC188,131631,1246,30532,946.6,225,6,Banyule,28/04/2022,2022-04-29
Bass Coast (S),VIC173,36320,290,6816,798.5,65,6,Bass Coast,28/04/2022,2022-04-29
Baw Baw (S),VIC194,53396,421,11243,788.4,74,6,Baw Baw,28/04/2022,2022-04-29
Bayside (C),VIC182,106862,834,24885,780.4,153,6,Bayside,28/04/2022,2022-04-29
Benalla (RC),VIC199,14037,118,2291,840.6,21,6,Benalla,28/04/2022,2022-04-29
Boroondara (C),VIC201,183199,1597,38387,871.7,323,6,Boroondara,28/04/2022,2022-04-29
Brimbank (C),VIC189,209523,1520,53551,725.5,305,6,Brimbank,28/04/2022,2022-04-29
Buloke (S),VIC183,6124,21,665,342.9,3,5,Buloke,28/04/2022,2022-04-29
Campaspe (S),VIC239,37622,209,6926,555.5,59,6,Campaspe,28/04/2022,2022-04-29
Cardinia (S),VIC212,112159,921,28594,821.2,198,6,Cardinia,28/04/2022,2022-04-29
Casey (C),VIC213,353872,2736,94206,773.2,557,6,Casey,28/04/2022,2022-04-29
Central Goldfields (S),VIC169,13186,93,1919,705.3,20,6,Central Goldfields,28/04/2022,2022-04-29
Colac-Otway (S),VIC224,21564,127,3782,588.9,19,6,Colac-Otway,28/04/2022,2022-04-29
Corangamite (S),VIC231,16020,79,2407,493.1,16,5,Corangamite,28/04/2022,2022-04-29
Darebin (C),VIC205,164184,1477,39739,899.6,277,6,Darebin,28/04/2022,2022-04-29
East Gippsland (S),VIC243,47316,377,6524,796.8,75,6,East Gippsland,28/04/2022,2022-04-29
Frankston (C),VIC227,142643,1168,32902,818.8,244,6,Frankston,28/04/2022,2022-04-29
Gannawarra (S),VIC214,10472,54,1263,515.7,15,6,Gannawarra,28/04/2022,2022-04-29
Glen Eira (C),VIC177,156511,1396,39543,892,290,6,Glen Eira,28/04/2022,2022-04-29
Glenelg (S),VIC223,19674,120,2937,609.9,23,6,Glenelg,28/04/2022,2022-04-29
Golden Plains (S),VIC230,23722,197,4581,830.5,38,6,Golden Plains,28/04/2022,2022-04-29
Greater Bendigo (C),VIC193,118093,1214,24072,1028,212,7,Greater Bendigo,28/04/2022,2022-04-29
Greater Dandenong (C),VIC247,168201,1117,39708,664.1,255,6,Greater Dandenong,28/04/2022,2022-04-29
Greater Geelong (C),VIC215,258934,2317,58111,894.8,473,6,Greater Geelong,28/04/2022,2022-04-29
Greater Shepparton (C),VIC93,66498,473,14176,711.3,98,6,Greater Shepparton,28/04/2022,2022-04-29
Hepburn (S),VIC94,15975,108,2327,676.1,23,6,Hepburn,28/04/2022,2022-04-29
Hindmarsh (S),VIC152,5588,58,713,1037.9,14,7,Hindmarsh,28/04/2022,2022-04-29
Hobsons Bay (C),VIC235,97751,763,22233,780.6,166,6,Hobsons Bay,28/04/2022,2022-04-29
Horsham (RC),VIC153,19921,245,3634,1229.9,37,7,Horsham,28/04/2022,2022-04-29
Hume (C),VIC198,233471,1471,69397,630.1,323,6,Hume,28/04/2022,2022-04-29
Indigo (S),VIC191,16701,148,2564,886.2,39,6,Indigo,28/04/2022,2022-04-29
Interstate,,,28,4392,0,13,0,,28/04/2022,2022-04-29
Kingston (C),VIC226,165782,1484,38565,895.2,318,6,Kingston,28/04/2022,2022-04-29
Knox (C),VIC209,164538,1376,35169,836.3,287,6,Knox,28/04/2022,2022-04-29
Latrobe (C),VIC219,75561,553,16006,731.9,100,6,Latrobe,28/04/2022,2022-04-29
Loddon (S),VIC185,7504,28,879,373.1,8,5,Loddon,28/04/2022,2022-04-29
Macedon Ranges (S),VIC228,50231,393,10039,782.4,81,6,Macedon Ranges,28/04/2022,2022-04-29
Manningham (C),VIC195,127573,1086,27135,851.3,268,6,Manningham,28/04/2022,2022-04-29
Mansfield (S),VIC244,9176,80,1901,871.8,20,6,Mansfield,28/04/2022,2022-04-29
Maribyrnong (C),VIC234,93448,815,24291,872.1,146,6,Maribyrnong,28/04/2022,2022-04-29
