LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Stonnington (C),VIC203,117768,945,27869,802.4,138,6,Stonnington,29/04/2022,2022-04-30
Strathbogie (S),VIC110,10781,55,1649,510.2,6,6,Strathbogie,29/04/2022,2022-04-30
Surf Coast (S),VIC225,33456,260,8741,777.1,57,6,Surf Coast,29/04/2022,2022-04-30
Swan Hill (RC),VIC180,20649,117,4234,566.6,25,6,Swan Hill,29/04/2022,2022-04-30
Towong (S),VIC187,6040,36,747,596,6,6,Towong,29/04/2022,2022-04-30
Unincorporated Vic,,,3,107,0,0,0,,29/04/2022,2022-04-30
Unknown,,,147,6887,0,16,0,,29/04/2022,2022-04-30
Wangaratta (RC),VIC186,29187,251,5547,860,19,6,Wangaratta,29/04/2022,2022-04-30
Warrnambool (C),VIC179,35181,251,7041,713.5,43,6,Warrnambool,29/04/2022,2022-04-30
Wellington (S),VIC218,44380,412,7534,928.3,48,6,Wellington,29/04/2022,2022-04-30
West Wimmera (S),VIC232,3841,39,369,1015.4,6,7,West Wimmera,29/04/2022,2022-04-30
Whitehorse (C),VIC196,178739,1552,34394,868.3,264,6,Whitehorse,29/04/2022,2022-04-30
Whittlesea (C),VIC197,230238,1755,63315,762.3,275,6,Whittlesea,29/04/2022,2022-04-30
Wodonga (C),VIC192,42083,470,8775,1116.8,74,7,Wodonga,29/04/2022,2022-04-30
Wyndham (C),VIC221,270487,2160,73773,798.6,337,6,Wyndham,29/04/2022,2022-04-30
Yarra (C),VIC202,101495,876,26907,863.1,144,6,Yarra,29/04/2022,2022-04-30
Yarra Ranges (S),VIC206,159462,1356,34014,850.4,221,6,Yarra Ranges,29/04/2022,2022-04-30
Yarriambiack (S),VIC200,6639,36,808,542.3,3,6,Yarriambiack,29/04/2022,2022-04-30
