LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mitchell (S),VIC211,46082,342,10991,742.2,74,6,Mitchell,03/05/2022,2022-05-04
Moira (S),VIC190,29925,215,5772,718.5,50,6,Moira,03/05/2022,2022-05-04
Monash (C),VIC210,202847,1806,43231,890.3,339,6,Monash,03/05/2022,2022-05-04
Moonee Valley (C),VIC121,130294,1121,34022,860.4,180,6,Moonee Valley,03/05/2022,2022-05-04
Moorabool (S),VIC236,35049,262,8344,747.5,51,6,Moorabool,03/05/2022,2022-05-04
Moreland (C),VIC131,185767,1709,50733,920,330,6,Moreland,03/05/2022,2022-05-04
Mornington Peninsula (S),VIC204,167636,1464,38266,873.3,235,6,Mornington Peninsula,03/05/2022,2022-05-04
Mount Alexander (S),VIC105,19754,197,3183,997.3,46,6,Mount Alexander,03/05/2022,2022-05-04
Moyne (S),VIC229,16953,89,2763,525,17,6,Moyne,03/05/2022,2022-05-04
Murrindindi (S),VIC250,14570,122,2314,837.3,33,6,Murrindindi,03/05/2022,2022-05-04
Nillumbik (S),VIC216,65094,620,15046,952.5,134,6,Nillumbik,03/05/2022,2022-05-04
Northern Grampians (S),VIC166,11402,95,2007,833.2,29,6,Northern Grampians,03/05/2022,2022-05-04
Overseas,,,5,84,0,2,0,,03/05/2022,2022-05-04
Overseas Traveller,,,0,621,0,0,0,,03/05/2022,2022-05-04
Port Phillip (C),VIC208,115601,900,29705,778.5,162,6,Port Phillip,03/05/2022,2022-05-04
Pyrenees (S),VIC217,7472,38,1088,508.6,5,6,Pyrenees,03/05/2022,2022-05-04
Queenscliffe (B),VIC238,2940,31,650,1054.4,7,7,Queenscliffe,03/05/2022,2022-05-04
South Gippsland (S),VIC178,29914,230,5009,768.9,40,6,South Gippsland,03/05/2022,2022-05-04
Southern Grampians (S),VIC233,16100,127,2662,788.8,18,6,Southern Grampians,03/05/2022,2022-05-04
Stonnington (C),VIC203,117768,936,28439,794.8,177,6,Stonnington,03/05/2022,2022-05-04
Strathbogie (S),VIC110,10781,54,1682,500.9,6,6,Strathbogie,03/05/2022,2022-05-04
Surf Coast (S),VIC225,33456,281,8915,839.9,59,6,Surf Coast,03/05/2022,2022-05-04
Swan Hill (RC),VIC180,20649,122,4311,590.8,19,6,Swan Hill,03/05/2022,2022-05-04
Towong (S),VIC187,6040,39,776,645.7,14,6,Towong,03/05/2022,2022-05-04
Unincorporated Vic,,,2,109,0,1,0,,03/05/2022,2022-05-04
Unknown,,,139,7055,0,17,0,,03/05/2022,2022-05-04
Wangaratta (RC),VIC186,29187,183,5656,627,32,6,Wangaratta,03/05/2022,2022-05-04
Warrnambool (C),VIC179,35181,247,7201,702.1,48,6,Warrnambool,03/05/2022,2022-05-04
Wellington (S),VIC218,44380,422,7831,950.9,84,6,Wellington,03/05/2022,2022-05-04
West Wimmera (S),VIC232,3841,41,391,1067.4,5,7,West Wimmera,03/05/2022,2022-05-04
Whitehorse (C),VIC196,178739,1691,35498,946.1,300,6,Whitehorse,03/05/2022,2022-05-04
Whittlesea (C),VIC197,230238,1807,64484,784.8,331,6,Whittlesea,03/05/2022,2022-05-04
Wodonga (C),VIC192,42083,464,9066,1102.6,90,7,Wodonga,03/05/2022,2022-05-04
Wyndham (C),VIC221,270487,2307,75267,852.9,458,6,Wyndham,03/05/2022,2022-05-04
Yarra (C),VIC202,101495,924,27484,910.4,192,6,Yarra,03/05/2022,2022-05-04
Yarra Ranges (S),VIC206,159462,1341,34833,841,269,6,Yarra Ranges,03/05/2022,2022-05-04
Yarriambiack (S),VIC200,6639,39,833,587.4,6,6,Yarriambiack,03/05/2022,2022-05-04
