LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,124,2712,967.7,32,6,Alpine,16/05/2022,2022-05-17
Ararat (RC),VIC220,11845,177,2237,1494.3,19,7,Ararat,16/05/2022,2022-05-17
Ballarat (C),VIC241,109505,2056,28245,1877.5,348,7,Ballarat,16/05/2022,2022-05-17
Banyule (C),VIC188,131631,1754,34987,1332.5,296,7,Banyule,16/05/2022,2022-05-17
Bass Coast (S),VIC173,36320,554,8078,1525.3,102,7,Bass Coast,16/05/2022,2022-05-17
Baw Baw (S),VIC194,53396,811,12983,1518.8,148,7,Baw Baw,16/05/2022,2022-05-17
Bayside (C),VIC182,106862,1295,28182,1211.8,237,7,Bayside,16/05/2022,2022-05-17
Benalla (RC),VIC199,14037,116,2600,826.4,20,6,Benalla,16/05/2022,2022-05-17
Boroondara (C),VIC201,183199,2180,43910,1190,389,7,Boroondara,16/05/2022,2022-05-17
Brimbank (C),VIC189,209523,1613,57730,769.8,296,6,Brimbank,16/05/2022,2022-05-17
Buloke (S),VIC183,6124,89,821,1453.3,16,7,Buloke,16/05/2022,2022-05-17
Campaspe (S),VIC239,37622,325,7762,863.9,64,6,Campaspe,16/05/2022,2022-05-17
Cardinia (S),VIC212,112159,1288,31812,1148.4,229,7,Cardinia,16/05/2022,2022-05-17
Casey (C),VIC213,353872,3914,104219,1106,700,7,Casey,16/05/2022,2022-05-17
Central Goldfields (S),VIC169,13186,156,2318,1183.1,35,7,Central Goldfields,16/05/2022,2022-05-17
Colac-Otway (S),VIC224,21564,142,4240,658.5,27,6,Colac-Otway,16/05/2022,2022-05-17
Corangamite (S),VIC231,16020,127,2758,792.8,22,6,Corangamite,16/05/2022,2022-05-17
Darebin (C),VIC205,164184,1955,44723,1190.7,299,7,Darebin,16/05/2022,2022-05-17
East Gippsland (S),VIC243,47316,562,8040,1187.8,115,7,East Gippsland,16/05/2022,2022-05-17
Frankston (C),VIC227,142643,1728,37417,1211.4,303,7,Frankston,16/05/2022,2022-05-17
Gannawarra (S),VIC214,10472,111,1494,1060,22,7,Gannawarra,16/05/2022,2022-05-17
Glen Eira (C),VIC177,156511,1788,44147,1142.4,322,7,Glen Eira,16/05/2022,2022-05-17
Glenelg (S),VIC223,19674,152,3338,772.6,22,6,Glenelg,16/05/2022,2022-05-17
Golden Plains (S),VIC230,23722,354,5340,1492.3,60,7,Golden Plains,16/05/2022,2022-05-17
Greater Bendigo (C),VIC193,118093,1778,28552,1505.6,294,7,Greater Bendigo,16/05/2022,2022-05-17
Greater Dandenong (C),VIC247,168201,1455,43439,865,266,6,Greater Dandenong,16/05/2022,2022-05-17
Greater Geelong (C),VIC215,258934,3573,66636,1379.9,631,7,Greater Geelong,16/05/2022,2022-05-17
Greater Shepparton (C),VIC93,66498,892,16455,1341.4,154,7,Greater Shepparton,16/05/2022,2022-05-17
Hepburn (S),VIC94,15975,225,2839,1408.5,30,7,Hepburn,16/05/2022,2022-05-17
Hindmarsh (S),VIC152,5588,109,1005,1950.6,27,7,Hindmarsh,16/05/2022,2022-05-17
Hobsons Bay (C),VIC235,97751,1137,25099,1163.2,198,7,Hobsons Bay,16/05/2022,2022-05-17
Horsham (RC),VIC153,19921,211,4198,1059.2,45,7,Horsham,16/05/2022,2022-05-17
Hume (C),VIC198,233471,2058,74740,881.5,378,6,Hume,16/05/2022,2022-05-17
Indigo (S),VIC191,16701,262,3278,1568.8,49,7,Indigo,16/05/2022,2022-05-17
Interstate,,,136,4824,0,25,0,,16/05/2022,2022-05-17
Kingston (C),VIC226,165782,2118,44015,1277.6,379,7,Kingston,16/05/2022,2022-05-17
Knox (C),VIC209,164538,2245,40586,1364.4,397,7,Knox,16/05/2022,2022-05-17
Latrobe (C),VIC219,75561,942,18209,1246.7,178,7,Latrobe,16/05/2022,2022-05-17
Loddon (S),VIC185,7504,97,1089,1292.6,17,7,Loddon,16/05/2022,2022-05-17
Macedon Ranges (S),VIC228,50231,748,11719,1489.1,94,7,Macedon Ranges,16/05/2022,2022-05-17
Manningham (C),VIC195,127573,1351,30824,1059,255,7,Manningham,16/05/2022,2022-05-17
