postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,465,15651,1224.4,87,7,05/05/2022,2022-05-06
3001,0,0,0,0,0,0,05/05/2022,2022-05-06
3002,4957,55,1311,1109.5,6,7,05/05/2022,2022-05-06
3003,5516,104,2816,1885.4,27,7,05/05/2022,2022-05-06
3004,9311,112,3422,1202.9,27,7,05/05/2022,2022-05-06
3005,523,0,0,0,0,0,05/05/2022,2022-05-06
3006,18811,214,7083,1137.6,37,7,05/05/2022,2022-05-06
3008,10438,150,3992,1437.1,15,7,05/05/2022,2022-05-06
3010,1595,0,3,0,0,0,05/05/2022,2022-05-06
3011,21464,259,6789,1206.7,41,7,05/05/2022,2022-05-06
3012,26295,270,8055,1026.8,52,7,05/05/2022,2022-05-06
3013,14967,173,4508,1155.9,33,7,05/05/2022,2022-05-06
3015,17472,221,5211,1264.9,46,7,05/05/2022,2022-05-06
3016,15558,158,3969,1015.6,32,7,05/05/2022,2022-05-06
3018,12685,131,2858,1032.7,20,7,05/05/2022,2022-05-06
3019,9199,65,2879,706.6,11,6,05/05/2022,2022-05-06
3020,44784,308,12232,687.7,40,6,05/05/2022,2022-05-06
3021,54190,297,14403,548.1,51,6,05/05/2022,2022-05-06
3022,3102,24,943,773.7,4,6,05/05/2022,2022-05-06
3023,63974,463,20114,723.7,83,6,05/05/2022,2022-05-06
3024,23852,314,9315,1316.5,50,7,05/05/2022,2022-05-06
3025,12155,103,3817,847.4,22,6,05/05/2022,2022-05-06
3026,72,64,2795,88888.9,17,7,05/05/2022,2022-05-06
3027,6650,76,2587,1142.9,11,7,05/05/2022,2022-05-06
3028,29198,238,6971,815.1,50,6,05/05/2022,2022-05-06
3029,93946,905,35064,963.3,157,6,05/05/2022,2022-05-06
3030,100311,1085,29685,1081.6,158,7,05/05/2022,2022-05-06
3031,18533,204,5277,1100.7,36,7,05/05/2022,2022-05-06
3032,29449,282,8709,957.6,42,6,05/05/2022,2022-05-06
3033,14512,129,4071,888.9,22,6,05/05/2022,2022-05-06
3034,11633,67,3384,575.9,12,6,05/05/2022,2022-05-06
3036,5921,34,1641,574.2,1,6,05/05/2022,2022-05-06
3037,51156,439,15642,858.2,65,6,05/05/2022,2022-05-06
3038,27258,238,7483,873.1,38,6,05/05/2022,2022-05-06
3039,14252,171,4576,1199.8,28,7,05/05/2022,2022-05-06
3040,25939,256,7742,986.9,49,6,05/05/2022,2022-05-06
3041,12412,127,3757,1023.2,14,7,05/05/2022,2022-05-06
3042,15762,160,4719,1015.1,28,7,05/05/2022,2022-05-06
3043,17715,173,5243,976.6,26,6,05/05/2022,2022-05-06
3044,27116,342,8425,1261.2,53,7,05/05/2022,2022-05-06
3045,100,5,107,5000,0,7,05/05/2022,2022-05-06
3046,34061,260,11047,763.3,51,6,05/05/2022,2022-05-06
3047,20901,99,6455,473.7,23,5,05/05/2022,2022-05-06
3048,18025,98,5275,543.7,19,6,05/05/2022,2022-05-06
3049,9266,93,3096,1003.7,14,7,05/05/2022,2022-05-06
3050,119,0,0,0,0,0,05/05/2022,2022-05-06
3051,14939,153,4413,1024.2,18,7,05/05/2022,2022-05-06
3052,5697,82,2309,1439.4,12,7,05/05/2022,2022-05-06
3053,18538,172,5411,927.8,40,6,05/05/2022,2022-05-06
3054,8426,122,2443,1447.9,15,7,05/05/2022,2022-05-06
3055,14160,156,4204,1101.7,37,7,05/05/2022,2022-05-06
3056,24475,281,8006,1148.1,51,7,05/05/2022,2022-05-06
3057,11502,147,4227,1278,29,7,05/05/2022,2022-05-06
3058,33783,407,10616,1204.7,67,7,05/05/2022,2022-05-06
3059,15466,150,6647,969.9,24,6,05/05/2022,2022-05-06
3060,14040,86,4152,612.5,9,6,05/05/2022,2022-05-06
3061,5059,38,1564,751.1,10,6,05/05/2022,2022-05-06
3062,0,0,4,0,0,0,05/05/2022,2022-05-06
3063,574,8,141,1393.7,1,7,05/05/2022,2022-05-06
3064,75458,748,34556,991.3,144,6,05/05/2022,2022-05-06
