LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,123,2487,959.9,23,6,Alpine,07/05/2022,2022-05-08
Ararat (RC),VIC220,11845,115,1989,970.9,19,6,Ararat,07/05/2022,2022-05-08
Ballarat (C),VIC241,109505,1316,25425,1201.8,185,7,Ballarat,07/05/2022,2022-05-08
Banyule (C),VIC188,131631,1361,32447,1034,190,7,Banyule,07/05/2022,2022-05-08
Bass Coast (S),VIC173,36320,429,7389,1181.2,62,7,Bass Coast,07/05/2022,2022-05-08
Baw Baw (S),VIC194,53396,475,11900,889.6,65,6,Baw Baw,07/05/2022,2022-05-08
Bayside (C),VIC182,106862,961,26239,899.3,112,6,Bayside,07/05/2022,2022-05-08
Benalla (RC),VIC199,14037,106,2450,755.1,13,6,Benalla,07/05/2022,2022-05-08
Boroondara (C),VIC201,183199,1666,40676,909.4,218,6,Boroondara,07/05/2022,2022-05-08
Brimbank (C),VIC189,209523,1345,55417,641.9,175,6,Brimbank,07/05/2022,2022-05-08
Buloke (S),VIC183,6124,27,704,440.9,9,5,Buloke,07/05/2022,2022-05-08
Campaspe (S),VIC239,37622,260,7277,691.1,37,6,Campaspe,07/05/2022,2022-05-08
Cardinia (S),VIC212,112159,988,30010,880.9,139,6,Cardinia,07/05/2022,2022-05-08
Casey (C),VIC213,353872,3214,98609,908.2,460,6,Casey,07/05/2022,2022-05-08
Central Goldfields (S),VIC169,13186,132,2104,1001.1,23,7,Central Goldfields,07/05/2022,2022-05-08
Colac-Otway (S),VIC224,21564,168,4016,779.1,16,6,Colac-Otway,07/05/2022,2022-05-08
Corangamite (S),VIC231,16020,84,2532,524.3,11,6,Corangamite,07/05/2022,2022-05-08
Darebin (C),VIC205,164184,1588,41945,967.2,210,6,Darebin,07/05/2022,2022-05-08
East Gippsland (S),VIC243,47316,510,7183,1077.9,65,7,East Gippsland,07/05/2022,2022-05-08
Frankston (C),VIC227,142643,1481,34927,1038.3,202,7,Frankston,07/05/2022,2022-05-08
Gannawarra (S),VIC214,10472,50,1345,477.5,7,5,Gannawarra,07/05/2022,2022-05-08
Glen Eira (C),VIC177,156511,1489,41631,951.4,213,6,Glen Eira,07/05/2022,2022-05-08
Glenelg (S),VIC223,19674,141,3119,716.7,23,6,Glenelg,07/05/2022,2022-05-08
Golden Plains (S),VIC230,23722,209,4858,881,26,6,Golden Plains,07/05/2022,2022-05-08
Greater Bendigo (C),VIC193,118093,1506,26085,1275.3,185,7,Greater Bendigo,07/05/2022,2022-05-08
Greater Dandenong (C),VIC247,168201,1156,41321,687.3,168,6,Greater Dandenong,07/05/2022,2022-05-08
Greater Geelong (C),VIC215,258934,2599,61647,1003.7,358,7,Greater Geelong,07/05/2022,2022-05-08
Greater Shepparton (C),VIC93,66498,740,15178,1112.8,112,7,Greater Shepparton,07/05/2022,2022-05-08
Hepburn (S),VIC94,15975,162,2542,1014.1,24,7,Hepburn,07/05/2022,2022-05-08
Hindmarsh (S),VIC152,5588,110,837,1968.5,21,7,Hindmarsh,07/05/2022,2022-05-08
Hobsons Bay (C),VIC235,97751,949,23508,970.8,143,6,Hobsons Bay,07/05/2022,2022-05-08
Horsham (RC),VIC153,19921,198,3892,993.9,24,6,Horsham,07/05/2022,2022-05-08
Hume (C),VIC198,233471,1739,71834,744.8,267,6,Hume,07/05/2022,2022-05-08
Indigo (S),VIC191,16701,237,2872,1419.1,32,7,Indigo,07/05/2022,2022-05-08
Interstate,,,202,4621,0,38,0,,07/05/2022,2022-05-08
Kingston (C),VIC226,165782,1720,40964,1037.5,245,7,Kingston,07/05/2022,2022-05-08
Knox (C),VIC209,164538,1621,37416,985.2,269,6,Knox,07/05/2022,2022-05-08
Latrobe (C),VIC219,75561,639,16914,845.7,96,6,Latrobe,07/05/2022,2022-05-08
Loddon (S),VIC185,7504,57,952,759.6,10,6,Loddon,07/05/2022,2022-05-08
Macedon Ranges (S),VIC228,50231,466,10664,927.7,63,6,Macedon Ranges,07/05/2022,2022-05-08
Manningham (C),VIC195,127573,1169,28798,916.3,165,6,Manningham,07/05/2022,2022-05-08
Mansfield (S),VIC244,9176,97,2024,1057.1,17,7,Mansfield,07/05/2022,2022-05-08
Maribyrnong (C),VIC234,93448,842,25496,901,110,6,Maribyrnong,07/05/2022,2022-05-08
Maroondah (C),VIC207,118558,1237,26815,1043.4,165,7,Maroondah,07/05/2022,2022-05-08
Melbourne (C),VIC132,178955,1573,48060,879,177,6,Melbourne,07/05/2022,2022-05-08
Melton (C),VIC237,164895,1516,54148,919.4,200,6,Melton,07/05/2022,2022-05-08
Mildura (RC),VIC222,55777,460,13088,824.7,61,6,Mildura,07/05/2022,2022-05-08
Mitchell (S),VIC211,46082,473,11301,1026.4,75,7,Mitchell,07/05/2022,2022-05-08
Moira (S),VIC190,29925,260,5943,868.8,42,6,Moira,07/05/2022,2022-05-08
Monash (C),VIC210,202847,1935,44471,953.9,292,6,Monash,07/05/2022,2022-05-08
Moonee Valley (C),VIC121,130294,1126,34780,864.2,171,6,Moonee Valley,07/05/2022,2022-05-08
Moorabool (S),VIC236,35049,301,8539,858.8,33,6,Moorabool,07/05/2022,2022-05-08
Moreland (C),VIC131,185767,1766,51828,950.7,247,6,Moreland,07/05/2022,2022-05-08
Mornington Peninsula (S),VIC204,167636,1518,39260,905.5,250,6,Mornington Peninsula,07/05/2022,2022-05-08
Mount Alexander (S),VIC105,19754,270,3360,1366.8,35,7,Mount Alexander,07/05/2022,2022-05-08
Moyne (S),VIC229,16953,114,2839,672.4,14,6,Moyne,07/05/2022,2022-05-08
Murrindindi (S),VIC250,14570,133,2393,912.8,13,6,Murrindindi,07/05/2022,2022-05-08
Nillumbik (S),VIC216,65094,687,15483,1055.4,102,7,Nillumbik,07/05/2022,2022-05-08
Northern Grampians (S),VIC166,11402,113,2076,991.1,17,6,Northern Grampians,07/05/2022,2022-05-08
Overseas,,,2,81,0,0,0,,07/05/2022,2022-05-08
Overseas Traveller,,,0,621,0,0,0,,07/05/2022,2022-05-08
Port Phillip (C),VIC208,115601,933,30297,807.1,137,6,Port Phillip,07/05/2022,2022-05-08
Pyrenees (S),VIC217,7472,60,1136,803,7,6,Pyrenees,07/05/2022,2022-05-08
Queenscliffe (B),VIC238,2940,24,664,816.3,6,6,Queenscliffe,07/05/2022,2022-05-08
South Gippsland (S),VIC178,29914,254,5175,849.1,41,6,South Gippsland,07/05/2022,2022-05-08
Southern Grampians (S),VIC233,16100,133,2756,826.1,22,6,Southern Grampians,07/05/2022,2022-05-08
