LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,153,2802,1194,32,7,Alpine,19/05/2022,2022-05-20
Ararat (RC),VIC220,11845,164,2314,1384.6,25,7,Ararat,19/05/2022,2022-05-20
Ballarat (C),VIC241,109505,2148,29446,1961.6,361,7,Ballarat,19/05/2022,2022-05-20
Banyule (C),VIC188,131631,1645,35850,1249.7,272,7,Banyule,19/05/2022,2022-05-20
Bass Coast (S),VIC173,36320,562,8366,1547.4,97,7,Bass Coast,19/05/2022,2022-05-20
Baw Baw (S),VIC194,53396,773,13369,1447.7,123,7,Baw Baw,19/05/2022,2022-05-20
Bayside (C),VIC182,106862,1234,28806,1154.8,182,7,Bayside,19/05/2022,2022-05-20
Benalla (RC),VIC199,14037,128,2671,911.9,24,6,Benalla,19/05/2022,2022-05-20
Boroondara (C),VIC201,183199,2055,44862,1121.7,344,7,Boroondara,19/05/2022,2022-05-20
Brimbank (C),VIC189,209523,1612,58651,769.4,256,6,Brimbank,19/05/2022,2022-05-20
Buloke (S),VIC183,6124,81,866,1322.7,9,7,Buloke,19/05/2022,2022-05-20
Campaspe (S),VIC239,37622,341,7952,906.4,49,6,Campaspe,19/05/2022,2022-05-20
Cardinia (S),VIC212,112159,1336,32526,1191.2,231,7,Cardinia,19/05/2022,2022-05-20
Casey (C),VIC213,353872,3888,106205,1098.7,654,7,Casey,19/05/2022,2022-05-20
Central Goldfields (S),VIC169,13186,162,2404,1228.6,30,7,Central Goldfields,19/05/2022,2022-05-20
Colac-Otway (S),VIC224,21564,157,4335,728.1,34,6,Colac-Otway,19/05/2022,2022-05-20
Corangamite (S),VIC231,16020,137,2837,855.2,34,6,Corangamite,19/05/2022,2022-05-20
Darebin (C),VIC205,164184,1931,45787,1176.1,303,7,Darebin,19/05/2022,2022-05-20
East Gippsland (S),VIC243,47316,583,8357,1232.1,88,7,East Gippsland,19/05/2022,2022-05-20
Frankston (C),VIC227,142643,1710,38305,1198.8,300,7,Frankston,19/05/2022,2022-05-20
Gannawarra (S),VIC214,10472,106,1543,1012.2,23,7,Gannawarra,19/05/2022,2022-05-20
Glen Eira (C),VIC177,156511,1662,44987,1061.9,239,7,Glen Eira,19/05/2022,2022-05-20
Glenelg (S),VIC223,19674,140,3403,711.6,26,6,Glenelg,19/05/2022,2022-05-20
Golden Plains (S),VIC230,23722,344,5516,1450.1,59,7,Golden Plains,19/05/2022,2022-05-20
Greater Bendigo (C),VIC193,118093,1635,29331,1384.5,266,7,Greater Bendigo,19/05/2022,2022-05-20
Greater Dandenong (C),VIC247,168201,1464,44164,870.4,265,6,Greater Dandenong,19/05/2022,2022-05-20
Greater Geelong (C),VIC215,258934,3576,68479,1381,595,7,Greater Geelong,19/05/2022,2022-05-20
Greater Shepparton (C),VIC93,66498,849,16870,1276.7,96,7,Greater Shepparton,19/05/2022,2022-05-20
