LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Interstate,,,25,6017,0,6,0,,2022-08-22,2022-08-23
Kingston (C),VIC226,165782,494,63654,298,105,5,Kingston,2022-08-22,2022-08-23
Knox (C),VIC209,164538,585,63088,355.5,83,5,Knox,2022-08-22,2022-08-23
Latrobe (C),VIC219,75561,350,27847,463.2,63,5,Latrobe,2022-08-22,2022-08-23
Loddon (S),VIC185,7504,18,1822,239.9,2,5,Loddon,2022-08-22,2022-08-23
Macedon Ranges (S),VIC228,50231,180,18008,358.3,23,5,Macedon Ranges,2022-08-22,2022-08-23
Manningham (C),VIC195,127573,324,47178,254,52,5,Manningham,2022-08-22,2022-08-23
Mansfield (S),VIC244,9176,17,3203,185.3,0,4,Mansfield,2022-08-22,2022-08-23
Maribyrnong (C),VIC234,93448,259,38498,277.2,52,5,Maribyrnong,2022-08-22,2022-08-23
Maroondah (C),VIC207,118558,410,46584,345.8,73,5,Maroondah,2022-08-22,2022-08-23
Melbourne (C),VIC132,178955,450,70696,251.5,103,5,Melbourne,2022-08-22,2022-08-23
Melton (C),VIC237,164895,616,77321,373.6,115,5,Melton,2022-08-22,2022-08-23
Mildura (RC),VIC222,55777,188,20403,337.1,26,5,Mildura,2022-08-22,2022-08-23
Mitchell (S),VIC211,46082,177,18462,384.1,30,5,Mitchell,2022-08-22,2022-08-23
Moira (S),VIC190,29925,90,9336,300.8,25,5,Moira,2022-08-22,2022-08-23
Monash (C),VIC210,202847,612,73745,301.7,94,5,Monash,2022-08-22,2022-08-23
Moonee Valley (C),VIC121,130294,313,51487,240.2,48,5,Moonee Valley,2022-08-22,2022-08-23
Moorabool (S),VIC236,35049,131,13568,373.8,27,5,Moorabool,2022-08-22,2022-08-23
Moreland (C),VIC131,185767,532,77143,286.4,95,5,Moreland,2022-08-22,2022-08-23
Mornington Peninsula (S),VIC204,167636,493,60509,294.1,96,5,Mornington Peninsula,2022-08-22,2022-08-23
Mount Alexander (S),VIC105,19754,46,6492,232.9,6,5,Mount Alexander,2022-08-22,2022-08-23
Moyne (S),VIC229,16953,64,5200,377.5,5,5,Moyne,2022-08-22,2022-08-23
Murrindindi (S),VIC250,14570,39,4094,267.7,5,5,Murrindindi,2022-08-22,2022-08-23
Nillumbik (S),VIC216,65094,238,25475,365.6,34,5,Nillumbik,2022-08-22,2022-08-23
Northern Grampians (S),VIC166,11402,63,3769,552.5,11,6,Northern Grampians,2022-08-22,2022-08-23
Overseas,,,5,189,0,0,0,,2022-08-22,2022-08-23
Overseas Traveller,,,0,621,0,0,0,,2022-08-22,2022-08-23
Port Phillip (C),VIC208,115601,279,44107,241.3,45,5,Port Phillip,2022-08-22,2022-08-23
Pyrenees (S),VIC217,7472,23,2201,307.8,1,5,Pyrenees,2022-08-22,2022-08-23
Queenscliffe (B),VIC238,2940,13,1098,442.2,1,5,Queenscliffe,2022-08-22,2022-08-23
South Gippsland (S),VIC178,29914,85,9263,284.1,9,5,South Gippsland,2022-08-22,2022-08-23
Southern Grampians (S),VIC233,16100,49,5174,304.3,11,5,Southern Grampians,2022-08-22,2022-08-23
Stonnington (C),VIC203,117768,251,42245,213.1,59,5,Stonnington,2022-08-22,2022-08-23
Strathbogie (S),VIC110,10781,28,2932,259.7,7,5,Strathbogie,2022-08-22,2022-08-23
Surf Coast (S),VIC225,33456,132,14434,394.5,26,5,Surf Coast,2022-08-22,2022-08-23
Swan Hill (RC),VIC180,20649,48,6529,232.5,8,5,Swan Hill,2022-08-22,2022-08-23
Towong (S),VIC187,6040,13,1536,215.2,1,5,Towong,2022-08-22,2022-08-23
Unincorporated Vic,,,5,436,0,0,0,,2022-08-22,2022-08-23
Unknown,,,79,5742,0,7,0,,2022-08-22,2022-08-23
Wangaratta (RC),VIC186,29187,110,10023,376.9,20,5,Wangaratta,2022-08-22,2022-08-23
Warrnambool (C),VIC179,35181,176,12674,500.3,32,6,Warrnambool,2022-08-22,2022-08-23
Wellington (S),VIC218,44380,148,14417,333.5,26,5,Wellington,2022-08-22,2022-08-23
West Wimmera (S),VIC232,3841,12,875,312.4,2,5,West Wimmera,2022-08-22,2022-08-23
Whitehorse (C),VIC196,178739,480,64739,268.5,74,5,Whitehorse,2022-08-22,2022-08-23
Whittlesea (C),VIC197,230238,609,94842,264.5,118,5,Whittlesea,2022-08-22,2022-08-23
Wodonga (C),VIC192,42083,172,16568,408.7,36,5,Wodonga,2022-08-22,2022-08-23
Wyndham (C),VIC221,270487,987,116161,364.9,184,5,Wyndham,2022-08-22,2022-08-23
Yarra (C),VIC202,101495,281,41354,276.9,42,5,Yarra,2022-08-22,2022-08-23
Yarra Ranges (S),VIC206,159462,425,59130,266.5,69,5,Yarra Ranges,2022-08-22,2022-08-23
Yarriambiack (S),VIC200,6639,19,1759,286.2,2,5,Yarriambiack,2022-08-22,2022-08-23
