LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hindmarsh (S),VIC152,5588,103,961,1843.2,9,7,Hindmarsh,14/05/2022,2022-05-15
Hobsons Bay (C),VIC235,97751,1101,24719,1126.3,161,7,Hobsons Bay,14/05/2022,2022-05-15
Horsham (RC),VIC153,19921,229,4144,1149.5,31,7,Horsham,14/05/2022,2022-05-15
Hume (C),VIC198,233471,2039,74079,873.3,285,6,Hume,14/05/2022,2022-05-15
Indigo (S),VIC191,16701,260,3183,1556.8,23,7,Indigo,14/05/2022,2022-05-15
Interstate,,,211,4849,0,39,0,,14/05/2022,2022-05-15
Kingston (C),VIC226,165782,2187,43379,1319.2,258,7,Kingston,14/05/2022,2022-05-15
Knox (C),VIC209,164538,2189,39839,1330.4,336,7,Knox,14/05/2022,2022-05-15
Latrobe (C),VIC219,75561,910,17902,1204.3,112,7,Latrobe,14/05/2022,2022-05-15
Loddon (S),VIC185,7504,99,1062,1319.3,14,7,Loddon,14/05/2022,2022-05-15
Macedon Ranges (S),VIC228,50231,781,11512,1554.8,108,7,Macedon Ranges,14/05/2022,2022-05-15
Manningham (C),VIC195,127573,1347,30297,1055.9,174,7,Manningham,14/05/2022,2022-05-15
Mansfield (S),VIC244,9176,106,2152,1155.2,10,7,Mansfield,14/05/2022,2022-05-15
Maribyrnong (C),VIC234,93448,1295,26931,1385.8,159,7,Maribyrnong,14/05/2022,2022-05-15
Maroondah (C),VIC207,118558,1527,28473,1288,235,7,Maroondah,14/05/2022,2022-05-15
Melbourne (C),VIC132,178955,1558,49761,870.6,213,6,Melbourne,14/05/2022,2022-05-15
Melton (C),VIC237,164895,1806,56157,1095.2,224,7,Melton,14/05/2022,2022-05-15
Mildura (RC),VIC222,55777,517,13671,926.9,58,6,Mildura,14/05/2022,2022-05-15
Mitchell (S),VIC211,46082,658,12023,1427.9,78,7,Mitchell,14/05/2022,2022-05-15
Moira (S),VIC190,29925,393,6370,1313.3,54,7,Moira,14/05/2022,2022-05-15
Monash (C),VIC210,202847,2261,46987,1114.6,297,7,Monash,14/05/2022,2022-05-15
Moonee Valley (C),VIC121,130294,1492,36409,1145.1,166,7,Moonee Valley,14/05/2022,2022-05-15
Moorabool (S),VIC236,35049,363,8944,1035.7,52,7,Moorabool,14/05/2022,2022-05-15
Moreland (C),VIC131,185767,2069,54078,1113.8,281,7,Moreland,14/05/2022,2022-05-15
Mornington Peninsula (S),VIC204,167636,1907,41373,1137.6,265,7,Mornington Peninsula,14/05/2022,2022-05-15
Mount Alexander (S),VIC105,19754,362,3766,1832.5,39,7,Mount Alexander,14/05/2022,2022-05-15
Moyne (S),VIC229,16953,259,3135,1527.8,25,7,Moyne,14/05/2022,2022-05-15
Murrindindi (S),VIC250,14570,125,2534,857.9,23,6,Murrindindi,14/05/2022,2022-05-15
Nillumbik (S),VIC216,65094,916,16512,1407.2,122,7,Nillumbik,14/05/2022,2022-05-15
Northern Grampians (S),VIC166,11402,115,2206,1008.6,15,7,Northern Grampians,14/05/2022,2022-05-15
Overseas,,,7,89,0,0,0,,14/05/2022,2022-05-15
Overseas Traveller,,,0,621,0,0,0,,14/05/2022,2022-05-15
Port Phillip (C),VIC208,115601,1037,31473,897.1,131,6,Port Phillip,14/05/2022,2022-05-15
Pyrenees (S),VIC217,7472,82,1229,1097.4,19,7,Pyrenees,14/05/2022,2022-05-15
Queenscliffe (B),VIC238,2940,38,709,1292.5,5,7,Queenscliffe,14/05/2022,2022-05-15
South Gippsland (S),VIC178,29914,302,5529,1009.6,40,7,South Gippsland,14/05/2022,2022-05-15
Southern Grampians (S),VIC233,16100,206,2983,1279.5,20,7,Southern Grampians,14/05/2022,2022-05-15
Stonnington (C),VIC203,117768,1118,30271,949.3,131,6,Stonnington,14/05/2022,2022-05-15
Strathbogie (S),VIC110,10781,126,1883,1168.7,14,7,Strathbogie,14/05/2022,2022-05-15
Surf Coast (S),VIC225,33456,445,9641,1330.1,68,7,Surf Coast,14/05/2022,2022-05-15
Swan Hill (RC),VIC180,20649,168,4613,813.6,30,6,Swan Hill,14/05/2022,2022-05-15
Towong (S),VIC187,6040,64,875,1059.6,13,7,Towong,14/05/2022,2022-05-15
Unincorporated Vic,,,4,118,0,0,0,,14/05/2022,2022-05-15
Unknown,,,242,7649,0,24,0,,14/05/2022,2022-05-15
Wangaratta (RC),VIC186,29187,376,6214,1288.2,50,7,Wangaratta,14/05/2022,2022-05-15
Warrnambool (C),VIC179,35181,806,8305,2291,89,7,Warrnambool,14/05/2022,2022-05-15
Wellington (S),VIC218,44380,458,8637,1032,69,7,Wellington,14/05/2022,2022-05-15
West Wimmera (S),VIC232,3841,34,450,885.2,4,6,West Wimmera,14/05/2022,2022-05-15
Whitehorse (C),VIC196,178739,2181,39182,1220.2,294,7,Whitehorse,14/05/2022,2022-05-15
Whittlesea (C),VIC197,230238,2455,68447,1066.3,291,7,Whittlesea,14/05/2022,2022-05-15
Wodonga (C),VIC192,42083,739,10249,1756.1,85,7,Wodonga,14/05/2022,2022-05-15
Wyndham (C),VIC221,270487,3261,80341,1205.6,454,7,Wyndham,14/05/2022,2022-05-15
Yarra (C),VIC202,101495,1092,29277,1075.9,150,7,Yarra,14/05/2022,2022-05-15
Yarra Ranges (S),VIC206,159462,1885,37903,1182.1,261,7,Yarra Ranges,14/05/2022,2022-05-15
Yarriambiack (S),VIC200,6639,43,906,647.7,6,6,Yarriambiack,14/05/2022,2022-05-15
