LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,144,3902,1123.8,13,7,Alpine,27/07/2022,2022-07-28
Ararat (RC),VIC220,11845,155,3242,1308.6,23,7,Ararat,27/07/2022,2022-07-28
Ballarat (C),VIC241,109505,1366,42316,1247.4,214,7,Ballarat,27/07/2022,2022-07-28
Banyule (C),VIC188,131631,1562,49013,1186.7,295,7,Banyule,27/07/2022,2022-07-28
Bass Coast (S),VIC173,36320,250,12075,688.3,53,6,Bass Coast,27/07/2022,2022-07-28
Baw Baw (S),VIC194,53396,558,18636,1045,110,7,Baw Baw,27/07/2022,2022-07-28
Bayside (C),VIC182,106862,966,37733,904,166,6,Bayside,27/07/2022,2022-07-28
Benalla (RC),VIC199,14037,154,3814,1097.1,34,7,Benalla,27/07/2022,2022-07-28
Boroondara (C),VIC201,183199,1696,61570,925.8,327,6,Boroondara,27/07/2022,2022-07-28
Brimbank (C),VIC189,209523,1532,70909,731.2,269,6,Brimbank,27/07/2022,2022-07-28
Buloke (S),VIC183,6124,56,1288,914.4,11,6,Buloke,27/07/2022,2022-07-28
Campaspe (S),VIC239,37622,387,11120,1028.7,70,7,Campaspe,27/07/2022,2022-07-28
Cardinia (S),VIC212,112159,1322,43232,1178.7,200,7,Cardinia,27/07/2022,2022-07-28
Casey (C),VIC213,353872,3778,136532,1067.6,694,7,Casey,27/07/2022,2022-07-28
Central Goldfields (S),VIC169,13186,140,3567,1061.7,20,7,Central Goldfields,27/07/2022,2022-07-28
Colac-Otway (S),VIC224,21564,179,6102,830.1,28,6,Colac-Otway,27/07/2022,2022-07-28
Corangamite (S),VIC231,16020,134,3979,836.5,24,6,Corangamite,27/07/2022,2022-07-28
Darebin (C),VIC205,164184,1774,61595,1080.5,302,7,Darebin,27/07/2022,2022-07-28
East Gippsland (S),VIC243,47316,317,12174,670,44,6,East Gippsland,27/07/2022,2022-07-28
Frankston (C),VIC227,142643,1429,51296,1001.8,252,7,Frankston,27/07/2022,2022-07-28
Gannawarra (S),VIC214,10472,95,2430,907.2,14,6,Gannawarra,27/07/2022,2022-07-28
Glen Eira (C),VIC177,156511,1503,59032,960.3,282,6,Glen Eira,27/07/2022,2022-07-28
Glenelg (S),VIC223,19674,191,5265,970.8,24,6,Glenelg,27/07/2022,2022-07-28
Golden Plains (S),VIC230,23722,209,8026,881,52,6,Golden Plains,27/07/2022,2022-07-28
Greater Bendigo (C),VIC193,118093,1574,43535,1332.8,263,7,Greater Bendigo,27/07/2022,2022-07-28
Greater Dandenong (C),VIC247,168201,1214,54302,721.8,203,6,Greater Dandenong,27/07/2022,2022-07-28
