LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,129,3918,1006.7,16,7,Alpine,28/07/2022,2022-07-29
Ararat (RC),VIC220,11845,140,3257,1181.9,16,7,Ararat,28/07/2022,2022-07-29
Ballarat (C),VIC241,109505,1351,42522,1233.7,207,7,Ballarat,28/07/2022,2022-07-29
Banyule (C),VIC188,131631,1535,49225,1166.1,219,7,Banyule,28/07/2022,2022-07-29
Bass Coast (S),VIC173,36320,249,12123,685.6,47,6,Bass Coast,28/07/2022,2022-07-29
Baw Baw (S),VIC194,53396,558,18710,1045,79,7,Baw Baw,28/07/2022,2022-07-29
Bayside (C),VIC182,106862,936,37877,875.9,143,6,Bayside,28/07/2022,2022-07-29
Benalla (RC),VIC199,14037,162,3834,1154.1,20,7,Benalla,28/07/2022,2022-07-29
Boroondara (C),VIC201,183199,1663,61828,907.8,262,6,Boroondara,28/07/2022,2022-07-29
Brimbank (C),VIC189,209523,1515,71155,723.1,251,6,Brimbank,28/07/2022,2022-07-29
Buloke (S),VIC183,6124,59,1299,963.4,13,6,Buloke,28/07/2022,2022-07-29
Campaspe (S),VIC239,37622,393,11179,1044.6,60,7,Campaspe,28/07/2022,2022-07-29
Cardinia (S),VIC212,112159,1284,43415,1144.8,186,7,Cardinia,28/07/2022,2022-07-29
Casey (C),VIC213,353872,3711,137071,1048.7,562,7,Casey,28/07/2022,2022-07-29
Central Goldfields (S),VIC169,13186,125,3580,948,14,6,Central Goldfields,28/07/2022,2022-07-29
Colac-Otway (S),VIC224,21564,171,6121,793,21,6,Colac-Otway,28/07/2022,2022-07-29
Corangamite (S),VIC231,16020,122,3990,761.5,11,6,Corangamite,28/07/2022,2022-07-29
Darebin (C),VIC205,164184,1776,61871,1081.7,285,7,Darebin,28/07/2022,2022-07-29
East Gippsland (S),VIC243,47316,276,12204,583.3,32,6,East Gippsland,28/07/2022,2022-07-29
Frankston (C),VIC227,142643,1436,51530,1006.7,233,7,Frankston,28/07/2022,2022-07-29
Gannawarra (S),VIC214,10472,86,2439,821.2,9,6,Gannawarra,28/07/2022,2022-07-29
Glen Eira (C),VIC177,156511,1536,59297,981.4,264,6,Glen Eira,28/07/2022,2022-07-29
Glenelg (S),VIC223,19674,165,5279,838.7,15,6,Glenelg,28/07/2022,2022-07-29
Golden Plains (S),VIC230,23722,229,8071,965.3,45,6,Golden Plains,28/07/2022,2022-07-29
Greater Bendigo (C),VIC193,118093,1535,43758,1299.8,227,7,Greater Bendigo,28/07/2022,2022-07-29
Greater Dandenong (C),VIC247,168201,1202,54496,714.6,195,6,Greater Dandenong,28/07/2022,2022-07-29
Greater Geelong (C),VIC215,258934,2842,99124,1097.6,498,7,Greater Geelong,28/07/2022,2022-07-29
Greater Shepparton (C),VIC93,66498,784,23075,1179,131,7,Greater Shepparton,28/07/2022,2022-07-29
Hepburn (S),VIC94,15975,146,4375,913.9,32,6,Hepburn,28/07/2022,2022-07-29
Hindmarsh (S),VIC152,5588,54,1526,966.4,7,6,Hindmarsh,28/07/2022,2022-07-29
Hobsons Bay (C),VIC235,97751,980,34781,1002.5,160,7,Hobsons Bay,28/07/2022,2022-07-29
Horsham (RC),VIC153,19921,285,6658,1430.7,40,7,Horsham,28/07/2022,2022-07-29
Hume (C),VIC198,233471,2111,92487,904.2,337,6,Hume,28/07/2022,2022-07-29
Indigo (S),VIC191,16701,146,5037,874.2,23,6,Indigo,28/07/2022,2022-07-29
Interstate,,,133,5891,0,21,0,,28/07/2022,2022-07-29
Kingston (C),VIC226,165782,1598,60290,963.9,293,6,Kingston,28/07/2022,2022-07-29
Knox (C),VIC209,164538,1846,59220,1121.9,272,7,Knox,28/07/2022,2022-07-29
Latrobe (C),VIC219,75561,831,25884,1099.8,137,7,Latrobe,28/07/2022,2022-07-29
Loddon (S),VIC185,7504,74,1701,986.1,13,6,Loddon,28/07/2022,2022-07-29
Macedon Ranges (S),VIC228,50231,614,16726,1222.4,102,7,Macedon Ranges,28/07/2022,2022-07-29
Manningham (C),VIC195,127573,1423,44617,1115.4,199,7,Manningham,28/07/2022,2022-07-29
Mansfield (S),VIC244,9176,84,3043,915.4,19,6,Mansfield,28/07/2022,2022-07-29
Maribyrnong (C),VIC234,93448,955,36602,1022,147,7,Maribyrnong,28/07/2022,2022-07-29
Maroondah (C),VIC207,118558,1324,43933,1116.8,201,7,Maroondah,28/07/2022,2022-07-29
Melbourne (C),VIC132,178955,1715,66942,958.3,279,6,Melbourne,28/07/2022,2022-07-29
Melton (C),VIC237,164895,2028,72860,1229.9,312,7,Melton,28/07/2022,2022-07-29
Mildura (RC),VIC222,55777,857,19011,1536.5,123,7,Mildura,28/07/2022,2022-07-29
Mitchell (S),VIC211,46082,632,17141,1371.5,97,7,Mitchell,28/07/2022,2022-07-29
Moira (S),VIC190,29925,238,8827,795.3,32,6,Moira,28/07/2022,2022-07-29
Monash (C),VIC210,202847,2274,69443,1121,343,7,Monash,28/07/2022,2022-07-29
Moonee Valley (C),VIC121,130294,1203,49002,923.3,191,6,Moonee Valley,28/07/2022,2022-07-29
Moorabool (S),VIC236,35049,367,12707,1047.1,61,7,Moorabool,28/07/2022,2022-07-29
Moreland (C),VIC131,185767,1951,73294,1050.2,281,7,Moreland,28/07/2022,2022-07-29
Mornington Peninsula (S),VIC204,167636,1528,57306,911.5,230,6,Mornington Peninsula,28/07/2022,2022-07-29
Mount Alexander (S),VIC105,19754,189,6052,956.8,30,6,Mount Alexander,28/07/2022,2022-07-29
Moyne (S),VIC229,16953,165,4901,973.3,22,6,Moyne,28/07/2022,2022-07-29
Murrindindi (S),VIC250,14570,135,3855,926.6,27,6,Murrindindi,28/07/2022,2022-07-29
Nillumbik (S),VIC216,65094,930,24244,1428.7,277,7,Nillumbik,28/07/2022,2022-07-29
Northern Grampians (S),VIC166,11402,140,3410,1227.9,18,7,Northern Grampians,28/07/2022,2022-07-29
Overseas,,,15,181,0,0,0,,28/07/2022,2022-07-29
Overseas Traveller,,,0,621,0,0,0,,28/07/2022,2022-07-29
Port Phillip (C),VIC208,115601,988,42149,854.7,171,6,Port Phillip,28/07/2022,2022-07-29
Pyrenees (S),VIC217,7472,94,2026,1258,16,7,Pyrenees,28/07/2022,2022-07-29
Queenscliffe (B),VIC238,2940,26,1032,884.4,6,6,Queenscliffe,28/07/2022,2022-07-29
South Gippsland (S),VIC178,29914,340,8644,1136.6,46,7,South Gippsland,28/07/2022,2022-07-29
Southern Grampians (S),VIC233,16100,222,4832,1378.9,25,7,Southern Grampians,28/07/2022,2022-07-29
Stonnington (C),VIC203,117768,985,40276,836.4,161,6,Stonnington,28/07/2022,2022-07-29
Strathbogie (S),VIC110,10781,80,2752,742,6,6,Strathbogie,28/07/2022,2022-07-29
Surf Coast (S),VIC225,33456,281,13647,839.9,51,6,Surf Coast,28/07/2022,2022-07-29
Swan Hill (RC),VIC180,20649,173,6156,837.8,30,6,Swan Hill,28/07/2022,2022-07-29
Towong (S),VIC187,6040,30,1433,496.7,5,5,Towong,28/07/2022,2022-07-29
Unincorporated Vic,,,15,394,0,7,0,,28/07/2022,2022-07-29
Unknown,,,256,9287,0,44,0,,28/07/2022,2022-07-29
Wangaratta (RC),VIC186,29187,316,9324,1082.7,47,7,Wangaratta,28/07/2022,2022-07-29
Warrnambool (C),VIC179,35181,332,11871,943.7,51,6,Warrnambool,28/07/2022,2022-07-29
Wellington (S),VIC218,44380,440,13577,991.4,70,6,Wellington,28/07/2022,2022-07-29
West Wimmera (S),VIC232,3841,39,800,1015.4,10,7,West Wimmera,28/07/2022,2022-07-29
Whitehorse (C),VIC196,178739,1994,60769,1115.6,293,7,Whitehorse,28/07/2022,2022-07-29
Whittlesea (C),VIC197,230238,2429,90108,1055,385,7,Whittlesea,28/07/2022,2022-07-29
Wodonga (C),VIC192,42083,460,15463,1093.1,87,7,Wodonga,28/07/2022,2022-07-29
Wyndham (C),VIC221,270487,3356,108733,1240.7,542,7,Wyndham,28/07/2022,2022-07-29
Yarra (C),VIC202,101495,892,39428,878.9,155,6,Yarra,28/07/2022,2022-07-29
Yarra Ranges (S),VIC206,159462,1665,55862,1044.1,283,7,Yarra Ranges,28/07/2022,2022-07-29
Yarriambiack (S),VIC200,6639,109,1632,1641.8,20,7,Yarriambiack,28/07/2022,2022-07-29
