LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,146,3695,1139.4,28,7,Alpine,19/07/2022,2022-07-20
Ararat (RC),VIC220,11845,106,3027,894.9,24,6,Ararat,19/07/2022,2022-07-20
Ballarat (C),VIC241,109505,1520,40417,1388.1,319,7,Ballarat,19/07/2022,2022-07-20
Banyule (C),VIC188,131631,1427,46939,1084.1,288,7,Banyule,19/07/2022,2022-07-20
Bass Coast (S),VIC173,36320,367,11701,1010.5,60,7,Bass Coast,19/07/2022,2022-07-20
Baw Baw (S),VIC194,53396,548,17859,1026.3,106,7,Baw Baw,19/07/2022,2022-07-20
Bayside (C),VIC182,106862,971,36465,908.6,192,6,Bayside,19/07/2022,2022-07-20
Benalla (RC),VIC199,14037,114,3601,812.1,25,6,Benalla,19/07/2022,2022-07-20
Boroondara (C),VIC201,183199,1919,59207,1047.5,345,7,Boroondara,19/07/2022,2022-07-20
Brimbank (C),VIC189,209523,1487,68740,709.7,281,6,Brimbank,19/07/2022,2022-07-20
Buloke (S),VIC183,6124,40,1220,653.2,7,6,Buloke,19/07/2022,2022-07-20
Campaspe (S),VIC239,37622,298,10582,792.1,59,6,Campaspe,19/07/2022,2022-07-20
Cardinia (S),VIC212,112159,1217,41477,1085.1,218,7,Cardinia,19/07/2022,2022-07-20
Casey (C),VIC213,353872,3368,131365,951.8,613,6,Casey,19/07/2022,2022-07-20
Central Goldfields (S),VIC169,13186,115,3382,872.1,18,6,Central Goldfields,19/07/2022,2022-07-20
Colac-Otway (S),VIC224,21564,210,5855,973.8,43,6,Colac-Otway,19/07/2022,2022-07-20
Corangamite (S),VIC231,16020,109,3806,680.4,28,6,Corangamite,19/07/2022,2022-07-20
Darebin (C),VIC205,164184,1616,59233,984.3,302,6,Darebin,19/07/2022,2022-07-20
East Gippsland (S),VIC243,47316,336,11722,710.1,78,6,East Gippsland,19/07/2022,2022-07-20
Frankston (C),VIC227,142643,1483,49371,1039.7,261,7,Frankston,19/07/2022,2022-07-20
Gannawarra (S),VIC214,10472,107,2291,1021.8,24,7,Gannawarra,19/07/2022,2022-07-20
Glen Eira (C),VIC177,156511,1590,57005,1015.9,288,7,Glen Eira,19/07/2022,2022-07-20
Glenelg (S),VIC223,19674,178,5009,904.7,37,6,Glenelg,19/07/2022,2022-07-20
Golden Plains (S),VIC230,23722,260,7755,1096,41,7,Golden Plains,19/07/2022,2022-07-20
Greater Bendigo (C),VIC193,118093,1581,41373,1338.8,303,7,Greater Bendigo,19/07/2022,2022-07-20
Greater Dandenong (C),VIC247,168201,1274,52614,757.4,246,6,Greater Dandenong,19/07/2022,2022-07-20
Greater Geelong (C),VIC215,258934,2831,94697,1093.3,546,7,Greater Geelong,19/07/2022,2022-07-20
Greater Shepparton (C),VIC93,66498,731,21912,1099.3,149,7,Greater Shepparton,19/07/2022,2022-07-20
Hepburn (S),VIC94,15975,154,4146,964,30,6,Hepburn,19/07/2022,2022-07-20
Hindmarsh (S),VIC152,5588,65,1449,1163.2,7,7,Hindmarsh,19/07/2022,2022-07-20
Hobsons Bay (C),VIC235,97751,1088,33310,1113,248,7,Hobsons Bay,19/07/2022,2022-07-20
Horsham (RC),VIC153,19921,255,6263,1280.1,50,7,Horsham,19/07/2022,2022-07-20
Hume (C),VIC198,233471,1880,89204,805.2,364,6,Hume,19/07/2022,2022-07-20
Indigo (S),VIC191,16701,183,4815,1095.7,36,7,Indigo,19/07/2022,2022-07-20
Interstate,,,94,5734,0,29,0,,19/07/2022,2022-07-20
Kingston (C),VIC226,165782,1551,57855,935.6,307,6,Kingston,19/07/2022,2022-07-20
Knox (C),VIC209,164538,1906,56312,1158.4,369,7,Knox,19/07/2022,2022-07-20
Latrobe (C),VIC219,75561,651,24719,861.6,130,6,Latrobe,19/07/2022,2022-07-20
Loddon (S),VIC185,7504,73,1584,972.8,16,6,Loddon,19/07/2022,2022-07-20
Macedon Ranges (S),VIC228,50231,481,15836,957.6,80,6,Macedon Ranges,19/07/2022,2022-07-20
Manningham (C),VIC195,127573,1395,42467,1093.5,282,7,Manningham,19/07/2022,2022-07-20
Mansfield (S),VIC244,9176,73,2914,795.6,15,6,Mansfield,19/07/2022,2022-07-20
Maribyrnong (C),VIC234,93448,981,35151,1049.8,181,7,Maribyrnong,19/07/2022,2022-07-20
Maroondah (C),VIC207,118558,1496,41825,1261.8,293,7,Maroondah,19/07/2022,2022-07-20
Melbourne (C),VIC132,178955,1707,64190,953.9,303,6,Melbourne,19/07/2022,2022-07-20
Melton (C),VIC237,164895,1647,69864,998.8,326,6,Melton,19/07/2022,2022-07-20
Mildura (RC),VIC222,55777,645,17809,1156.4,127,7,Mildura,19/07/2022,2022-07-20
Mitchell (S),VIC211,46082,523,16203,1134.9,114,7,Mitchell,19/07/2022,2022-07-20
Moira (S),VIC190,29925,240,8404,802,47,6,Moira,19/07/2022,2022-07-20
Monash (C),VIC210,202847,2476,65941,1220.6,459,7,Monash,19/07/2022,2022-07-20
Moonee Valley (C),VIC121,130294,1261,47169,967.8,236,6,Moonee Valley,19/07/2022,2022-07-20
Moorabool (S),VIC236,35049,347,12170,990,79,6,Moorabool,19/07/2022,2022-07-20
Moreland (C),VIC131,185767,1897,70340,1021.2,405,7,Moreland,19/07/2022,2022-07-20
Mornington Peninsula (S),VIC204,167636,1548,55003,923.4,281,6,Mornington Peninsula,19/07/2022,2022-07-20
Mount Alexander (S),VIC105,19754,234,5735,1184.6,42,7,Mount Alexander,19/07/2022,2022-07-20
Moyne (S),VIC229,16953,163,4649,961.5,43,6,Moyne,19/07/2022,2022-07-20
Murrindindi (S),VIC250,14570,144,3657,988.3,27,6,Murrindindi,19/07/2022,2022-07-20
Nillumbik (S),VIC216,65094,693,22960,1064.6,141,7,Nillumbik,19/07/2022,2022-07-20
Northern Grampians (S),VIC166,11402,174,3202,1526,25,7,Northern Grampians,19/07/2022,2022-07-20
Overseas,,,16,167,0,5,0,,19/07/2022,2022-07-20
Overseas Traveller,,,0,621,0,0,0,,19/07/2022,2022-07-20
Port Phillip (C),VIC208,115601,927,40650,801.9,183,6,Port Phillip,19/07/2022,2022-07-20
Pyrenees (S),VIC217,7472,100,1890,1338.3,32,7,Pyrenees,19/07/2022,2022-07-20
Queenscliffe (B),VIC238,2940,38,978,1292.5,4,7,Queenscliffe,19/07/2022,2022-07-20
South Gippsland (S),VIC178,29914,335,8094,1119.9,57,7,South Gippsland,19/07/2022,2022-07-20
Southern Grampians (S),VIC233,16100,189,4505,1173.9,42,7,Southern Grampians,19/07/2022,2022-07-20
Stonnington (C),VIC203,117768,938,38740,796.5,181,6,Stonnington,19/07/2022,2022-07-20
Strathbogie (S),VIC110,10781,67,2621,621.5,22,6,Strathbogie,19/07/2022,2022-07-20
Surf Coast (S),VIC225,33456,319,13166,953.5,62,6,Surf Coast,19/07/2022,2022-07-20
Swan Hill (RC),VIC180,20649,158,5870,765.2,27,6,Swan Hill,19/07/2022,2022-07-20
Towong (S),VIC187,6040,69,1376,1142.4,16,7,Towong,19/07/2022,2022-07-20
Unincorporated Vic,,,31,359,0,5,0,,19/07/2022,2022-07-20
Unknown,,,221,8891,0,30,0,,19/07/2022,2022-07-20
Wangaratta (RC),VIC186,29187,284,8868,973,56,6,Wangaratta,19/07/2022,2022-07-20
Warrnambool (C),VIC179,35181,360,11349,1023.3,68,7,Warrnambool,19/07/2022,2022-07-20
Wellington (S),VIC218,44380,346,12915,779.6,80,6,Wellington,19/07/2022,2022-07-20
West Wimmera (S),VIC232,3841,28,748,729,6,6,West Wimmera,19/07/2022,2022-07-20
Whitehorse (C),VIC196,178739,2210,57614,1236.4,434,7,Whitehorse,19/07/2022,2022-07-20
Whittlesea (C),VIC197,230238,2284,86351,992,435,6,Whittlesea,19/07/2022,2022-07-20
Wodonga (C),VIC192,42083,539,14731,1280.8,113,7,Wodonga,19/07/2022,2022-07-20
Wyndham (C),VIC221,270487,2791,103629,1031.8,571,7,Wyndham,19/07/2022,2022-07-20
Yarra (C),VIC202,101495,886,38128,872.9,156,6,Yarra,19/07/2022,2022-07-20
Yarra Ranges (S),VIC206,159462,1726,53335,1082.4,362,7,Yarra Ranges,19/07/2022,2022-07-20
Yarriambiack (S),VIC200,6639,62,1472,933.9,16,6,Yarriambiack,19/07/2022,2022-07-20
