LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,142,3649,1108.2,30,7,Alpine,17/07/2022,2022-07-18
Ararat (RC),VIC220,11845,85,2979,717.6,15,6,Ararat,17/07/2022,2022-07-18
Ballarat (C),VIC241,109505,1458,39879,1331.4,216,7,Ballarat,17/07/2022,2022-07-18
Banyule (C),VIC188,131631,1381,46401,1049.1,207,7,Banyule,17/07/2022,2022-07-18
Bass Coast (S),VIC173,36320,371,11572,1021.5,59,7,Bass Coast,17/07/2022,2022-07-18
Baw Baw (S),VIC194,53396,516,17639,966.4,81,6,Baw Baw,17/07/2022,2022-07-18
Bayside (C),VIC182,106862,906,36076,847.8,138,6,Bayside,17/07/2022,2022-07-18
Benalla (RC),VIC199,14037,90,3551,641.2,19,6,Benalla,17/07/2022,2022-07-18
Boroondara (C),VIC201,183199,1884,58492,1028.4,292,7,Boroondara,17/07/2022,2022-07-18
Brimbank (C),VIC189,209523,1395,68173,665.8,219,6,Brimbank,17/07/2022,2022-07-18
Buloke (S),VIC183,6124,46,1205,751.1,8,6,Buloke,17/07/2022,2022-07-18
Campaspe (S),VIC239,37622,272,10456,723,59,6,Campaspe,17/07/2022,2022-07-18
Cardinia (S),VIC212,112159,1189,41035,1060.1,189,7,Cardinia,17/07/2022,2022-07-18
Casey (C),VIC213,353872,3308,130075,934.8,521,6,Casey,17/07/2022,2022-07-18
Central Goldfields (S),VIC169,13186,99,3326,750.8,16,6,Central Goldfields,17/07/2022,2022-07-18
Colac-Otway (S),VIC224,21564,193,5762,895,26,6,Colac-Otway,17/07/2022,2022-07-18
Corangamite (S),VIC231,16020,104,3763,649.2,16,6,Corangamite,17/07/2022,2022-07-18
Darebin (C),VIC205,164184,1588,58677,967.2,260,6,Darebin,17/07/2022,2022-07-18
East Gippsland (S),VIC243,47316,300,11577,634,44,6,East Gippsland,17/07/2022,2022-07-18
Frankston (C),VIC227,142643,1440,48805,1009.5,234,7,Frankston,17/07/2022,2022-07-18
Gannawarra (S),VIC214,10472,124,2257,1184.1,14,7,Gannawarra,17/07/2022,2022-07-18
Glen Eira (C),VIC177,156511,1541,56406,984.6,235,6,Glen Eira,17/07/2022,2022-07-18
Glenelg (S),VIC223,19674,148,4922,752.3,35,6,Glenelg,17/07/2022,2022-07-18
Golden Plains (S),VIC230,23722,257,7675,1083.4,44,7,Golden Plains,17/07/2022,2022-07-18
Greater Bendigo (C),VIC193,118093,1457,40784,1233.8,245,7,Greater Bendigo,17/07/2022,2022-07-18
Greater Dandenong (C),VIC247,168201,1231,52145,731.9,180,6,Greater Dandenong,17/07/2022,2022-07-18
Greater Geelong (C),VIC215,258934,2805,93664,1083.3,395,7,Greater Geelong,17/07/2022,2022-07-18
Greater Shepparton (C),VIC93,66498,685,21636,1030.1,114,7,Greater Shepparton,17/07/2022,2022-07-18
Hepburn (S),VIC94,15975,133,4081,832.6,20,6,Hepburn,17/07/2022,2022-07-18
Hindmarsh (S),VIC152,5588,65,1427,1163.2,13,7,Hindmarsh,17/07/2022,2022-07-18
Hobsons Bay (C),VIC235,97751,1031,32892,1054.7,170,7,Hobsons Bay,17/07/2022,2022-07-18
Horsham (RC),VIC153,19921,237,6159,1189.7,35,7,Horsham,17/07/2022,2022-07-18
Hume (C),VIC198,233471,1744,88481,747,302,6,Hume,17/07/2022,2022-07-18
Indigo (S),VIC191,16701,178,4743,1065.8,25,7,Indigo,17/07/2022,2022-07-18
Interstate,,,120,5733,0,16,0,,17/07/2022,2022-07-18
Kingston (C),VIC226,165782,1498,57246,903.6,225,6,Kingston,17/07/2022,2022-07-18
Knox (C),VIC209,164538,1850,55610,1124.4,303,7,Knox,17/07/2022,2022-07-18
Latrobe (C),VIC219,75561,656,24492,868.2,109,6,Latrobe,17/07/2022,2022-07-18
Loddon (S),VIC185,7504,57,1557,759.6,8,6,Loddon,17/07/2022,2022-07-18
Macedon Ranges (S),VIC228,50231,458,15652,911.8,89,6,Macedon Ranges,17/07/2022,2022-07-18
Manningham (C),VIC195,127573,1341,41942,1051.2,202,7,Manningham,17/07/2022,2022-07-18
Mansfield (S),VIC244,9176,71,2888,773.8,8,6,Mansfield,17/07/2022,2022-07-18
Maribyrnong (C),VIC234,93448,961,34787,1028.4,160,7,Maribyrnong,17/07/2022,2022-07-18
Maroondah (C),VIC207,118558,1461,41272,1232.3,199,7,Maroondah,17/07/2022,2022-07-18
Melbourne (C),VIC132,178955,1695,63545,947.2,259,6,Melbourne,17/07/2022,2022-07-18
Melton (C),VIC237,164895,1552,69249,941.2,283,6,Melton,17/07/2022,2022-07-18
Mildura (RC),VIC222,55777,583,17537,1045.2,116,7,Mildura,17/07/2022,2022-07-18
Mitchell (S),VIC211,46082,486,15990,1054.6,78,7,Mitchell,17/07/2022,2022-07-18
Moira (S),VIC190,29925,243,8311,812,45,6,Moira,17/07/2022,2022-07-18
Monash (C),VIC210,202847,2328,65003,1147.7,354,7,Monash,17/07/2022,2022-07-18
Moonee Valley (C),VIC121,130294,1173,46685,900.3,210,6,Moonee Valley,17/07/2022,2022-07-18
Moorabool (S),VIC236,35049,310,12027,884.5,63,6,Moorabool,17/07/2022,2022-07-18
Moreland (C),VIC131,185767,1865,69637,1003.9,281,7,Moreland,17/07/2022,2022-07-18
Mornington Peninsula (S),VIC204,167636,1590,54455,948.5,248,6,Mornington Peninsula,17/07/2022,2022-07-18
Mount Alexander (S),VIC105,19754,253,5654,1280.8,37,7,Mount Alexander,17/07/2022,2022-07-18
Moyne (S),VIC229,16953,137,4574,808.1,24,6,Moyne,17/07/2022,2022-07-18
