LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,134,3601,1045.7,26,7,Alpine,15/07/2022,2022-07-16
Ararat (RC),VIC220,11845,75,2947,633.2,9,6,Ararat,15/07/2022,2022-07-16
Ballarat (C),VIC241,109505,1300,39415,1187.2,239,7,Ballarat,15/07/2022,2022-07-16
Banyule (C),VIC188,131631,1309,45978,994.4,197,6,Banyule,15/07/2022,2022-07-16
Bass Coast (S),VIC173,36320,368,11451,1013.2,53,7,Bass Coast,15/07/2022,2022-07-16
Baw Baw (S),VIC194,53396,488,17468,913.9,80,6,Baw Baw,15/07/2022,2022-07-16
Bayside (C),VIC182,106862,899,35807,841.3,148,6,Bayside,15/07/2022,2022-07-16
Benalla (RC),VIC199,14037,88,3522,626.9,15,6,Benalla,15/07/2022,2022-07-16
Boroondara (C),VIC201,183199,1837,57933,1002.7,300,7,Boroondara,15/07/2022,2022-07-16
Brimbank (C),VIC189,209523,1337,67747,638.1,258,6,Brimbank,15/07/2022,2022-07-16
Buloke (S),VIC183,6124,42,1192,685.8,4,6,Buloke,15/07/2022,2022-07-16
Campaspe (S),VIC239,37622,294,10367,781.5,32,6,Campaspe,15/07/2022,2022-07-16
Cardinia (S),VIC212,112159,1133,40654,1010.2,181,7,Cardinia,15/07/2022,2022-07-16
Casey (C),VIC213,353872,3237,129068,914.7,512,6,Casey,15/07/2022,2022-07-16
Central Goldfields (S),VIC169,13186,107,3302,811.5,10,6,Central Goldfields,15/07/2022,2022-07-16
Colac-Otway (S),VIC224,21564,194,5701,899.6,21,6,Colac-Otway,15/07/2022,2022-07-16
Corangamite (S),VIC231,16020,103,3738,642.9,17,6,Corangamite,15/07/2022,2022-07-16
Darebin (C),VIC205,164184,1505,58178,916.7,232,6,Darebin,15/07/2022,2022-07-16
East Gippsland (S),VIC243,47316,306,11494,646.7,55,6,East Gippsland,15/07/2022,2022-07-16
Frankston (C),VIC227,142643,1362,48376,954.8,263,6,Frankston,15/07/2022,2022-07-16
Gannawarra (S),VIC214,10472,129,2225,1231.9,21,7,Gannawarra,15/07/2022,2022-07-16
Glen Eira (C),VIC177,156511,1541,55968,984.6,233,6,Glen Eira,15/07/2022,2022-07-16
Glenelg (S),VIC223,19674,131,4872,665.9,32,6,Glenelg,15/07/2022,2022-07-16
Golden Plains (S),VIC230,23722,227,7582,956.9,32,6,Golden Plains,15/07/2022,2022-07-16
Greater Bendigo (C),VIC193,118093,1378,40323,1166.9,247,7,Greater Bendigo,15/07/2022,2022-07-16
Greater Dandenong (C),VIC247,168201,1196,51783,711.1,198,6,Greater Dandenong,15/07/2022,2022-07-16
Greater Geelong (C),VIC215,258934,2750,92872,1062,470,7,Greater Geelong,15/07/2022,2022-07-16
Greater Shepparton (C),VIC93,66498,680,21432,1022.6,128,7,Greater Shepparton,15/07/2022,2022-07-16
Hepburn (S),VIC94,15975,114,4037,713.6,20,6,Hepburn,15/07/2022,2022-07-16
Hindmarsh (S),VIC152,5588,52,1403,930.6,12,6,Hindmarsh,15/07/2022,2022-07-16
Hobsons Bay (C),VIC235,97751,959,32563,981.1,167,6,Hobsons Bay,15/07/2022,2022-07-16
Horsham (RC),VIC153,19921,230,6088,1154.6,31,7,Horsham,15/07/2022,2022-07-16
Hume (C),VIC198,233471,1624,87892,695.6,272,6,Hume,15/07/2022,2022-07-16
Indigo (S),VIC191,16701,168,4695,1005.9,22,7,Indigo,15/07/2022,2022-07-16
Interstate,,,134,5706,0,30,0,,15/07/2022,2022-07-16
Kingston (C),VIC226,165782,1476,56788,890.3,216,6,Kingston,15/07/2022,2022-07-16
Knox (C),VIC209,164538,1843,55025,1120.1,265,7,Knox,15/07/2022,2022-07-16
Latrobe (C),VIC219,75561,672,24293,889.3,77,6,Latrobe,15/07/2022,2022-07-16
Loddon (S),VIC185,7504,48,1540,639.7,11,6,Loddon,15/07/2022,2022-07-16
Macedon Ranges (S),VIC228,50231,414,15498,824.2,62,6,Macedon Ranges,15/07/2022,2022-07-16
Manningham (C),VIC195,127573,1310,41538,1026.9,228,7,Manningham,15/07/2022,2022-07-16
Mansfield (S),VIC244,9176,72,2860,784.7,10,6,Mansfield,15/07/2022,2022-07-16
Maribyrnong (C),VIC234,93448,907,34477,970.6,136,6,Maribyrnong,15/07/2022,2022-07-16
Maroondah (C),VIC207,118558,1477,40849,1245.8,248,7,Maroondah,15/07/2022,2022-07-16
Melbourne (C),VIC132,178955,1671,63076,933.8,268,6,Melbourne,15/07/2022,2022-07-16
Melton (C),VIC237,164895,1405,68725,852.1,269,6,Melton,15/07/2022,2022-07-16
Mildura (RC),VIC222,55777,515,17334,923.3,71,6,Mildura,15/07/2022,2022-07-16
Mitchell (S),VIC211,46082,452,15835,980.9,78,6,Mitchell,15/07/2022,2022-07-16
Moira (S),VIC190,29925,229,8235,765.2,30,6,Moira,15/07/2022,2022-07-16
Monash (C),VIC210,202847,2294,64307,1130.9,382,7,Monash,15/07/2022,2022-07-16
Moonee Valley (C),VIC121,130294,1106,46287,848.8,167,6,Moonee Valley,15/07/2022,2022-07-16
Moorabool (S),VIC236,35049,312,11928,890.2,51,6,Moorabool,15/07/2022,2022-07-16
Moreland (C),VIC131,185767,1780,69081,958.2,272,6,Moreland,15/07/2022,2022-07-16
Mornington Peninsula (S),VIC204,167636,1558,53977,929.4,239,6,Mornington Peninsula,15/07/2022,2022-07-16
Mount Alexander (S),VIC105,19754,280,5577,1417.4,28,7,Mount Alexander,15/07/2022,2022-07-16
Moyne (S),VIC229,16953,139,4526,819.9,24,6,Moyne,15/07/2022,2022-07-16
Murrindindi (S),VIC250,14570,119,3561,816.7,13,6,Murrindindi,15/07/2022,2022-07-16
Nillumbik (S),VIC216,65094,622,22511,955.5,107,6,Nillumbik,15/07/2022,2022-07-16
Northern Grampians (S),VIC166,11402,189,3106,1657.6,19,7,Northern Grampians,15/07/2022,2022-07-16
Overseas,,,16,160,0,3,0,,15/07/2022,2022-07-16
Overseas Traveller,,,0,621,0,0,0,,15/07/2022,2022-07-16
Port Phillip (C),VIC208,115601,895,40025,774.2,129,6,Port Phillip,15/07/2022,2022-07-16
Pyrenees (S),VIC217,7472,70,1816,936.8,12,6,Pyrenees,15/07/2022,2022-07-16
Queenscliffe (B),VIC238,2940,40,954,1360.5,12,7,Queenscliffe,15/07/2022,2022-07-16
South Gippsland (S),VIC178,29914,342,7876,1143.3,54,7,South Gippsland,15/07/2022,2022-07-16
Southern Grampians (S),VIC233,16100,127,4360,788.8,18,6,Southern Grampians,15/07/2022,2022-07-16
Stonnington (C),VIC203,117768,910,38103,772.7,159,6,Stonnington,15/07/2022,2022-07-16
Strathbogie (S),VIC110,10781,58,2562,538,9,6,Strathbogie,15/07/2022,2022-07-16
Surf Coast (S),VIC225,33456,297,12935,887.7,37,6,Surf Coast,15/07/2022,2022-07-16
Swan Hill (RC),VIC180,20649,141,5764,682.8,23,6,Swan Hill,15/07/2022,2022-07-16
Towong (S),VIC187,6040,50,1331,827.8,11,6,Towong,15/07/2022,2022-07-16
Unincorporated Vic,,,38,335,0,10,0,,15/07/2022,2022-07-16
Unknown,,,244,8780,0,40,0,,15/07/2022,2022-07-16
Wangaratta (RC),VIC186,29187,232,8671,794.9,42,6,Wangaratta,15/07/2022,2022-07-16
Warrnambool (C),VIC179,35181,316,11125,898.2,59,6,Warrnambool,15/07/2022,2022-07-16
Wellington (S),VIC218,44380,364,12680,820.2,50,6,Wellington,15/07/2022,2022-07-16
West Wimmera (S),VIC232,3841,34,731,885.2,2,6,West Wimmera,15/07/2022,2022-07-16
Whitehorse (C),VIC196,178739,2083,56130,1165.4,323,7,Whitehorse,15/07/2022,2022-07-16
Whittlesea (C),VIC197,230238,2024,84832,879.1,345,6,Whittlesea,15/07/2022,2022-07-16
Wodonga (C),VIC192,42083,439,14367,1043.2,71,7,Wodonga,15/07/2022,2022-07-16
Wyndham (C),VIC221,270487,2468,101674,912.4,341,6,Wyndham,15/07/2022,2022-07-16
Yarra (C),VIC202,101495,882,37537,869,134,6,Yarra,15/07/2022,2022-07-16
Yarra Ranges (S),VIC206,159462,1659,52155,1040.4,254,7,Yarra Ranges,15/07/2022,2022-07-16
Yarriambiack (S),VIC200,6639,48,1430,723,6,6,Yarriambiack,15/07/2022,2022-07-16
