postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,570,20956,1500.8,108,7,21/07/2022,2022-07-22
3001,0,0,0,0,0,0,21/07/2022,2022-07-22
3002,4957,71,1934,1432.3,7,7,21/07/2022,2022-07-22
3003,5516,106,3860,1921.7,18,7,21/07/2022,2022-07-22
3004,9311,111,4671,1192.1,20,7,21/07/2022,2022-07-22
3005,523,0,0,0,0,0,21/07/2022,2022-07-22
3006,18811,276,9647,1467.2,44,7,21/07/2022,2022-07-22
3008,10438,170,5492,1628.7,22,7,21/07/2022,2022-07-22
3010,1595,0,4,0,0,0,21/07/2022,2022-07-22
3011,21464,264,9672,1230,26,7,21/07/2022,2022-07-22
3012,26295,304,11369,1156.1,58,7,21/07/2022,2022-07-22
3013,14967,216,6590,1443.2,31,7,21/07/2022,2022-07-22
3015,17472,268,7530,1533.9,47,7,21/07/2022,2022-07-22
3016,15558,191,5955,1227.7,26,7,21/07/2022,2022-07-22
3018,12685,156,4480,1229.8,22,7,21/07/2022,2022-07-22
3019,9199,103,3650,1119.7,14,7,21/07/2022,2022-07-22
3020,44784,390,15818,870.8,69,6,21/07/2022,2022-07-22
3021,54190,340,17366,627.4,62,6,21/07/2022,2022-07-22
3022,3102,24,1200,773.7,7,6,21/07/2022,2022-07-22
3023,63974,595,25583,930.1,91,6,21/07/2022,2022-07-22
3024,23852,393,12981,1647.7,70,7,21/07/2022,2022-07-22
3025,12155,139,5116,1143.6,12,7,21/07/2022,2022-07-22
3026,72,76,3558,105555.6,12,7,21/07/2022,2022-07-22
3027,6650,110,3481,1654.1,8,7,21/07/2022,2022-07-22
3028,29198,351,9999,1202.1,45,7,21/07/2022,2022-07-22
3029,93946,1236,46381,1315.6,241,7,21/07/2022,2022-07-22
3030,100311,1445,42835,1440.5,260,7,21/07/2022,2022-07-22
3031,18533,189,7510,1019.8,29,7,21/07/2022,2022-07-22
3032,29449,338,12163,1147.7,55,7,21/07/2022,2022-07-22
3033,14512,189,5545,1302.4,38,7,21/07/2022,2022-07-22
3034,11633,153,4684,1315.2,19,7,21/07/2022,2022-07-22
3036,5921,43,2089,726.2,5,6,21/07/2022,2022-07-22
3037,51156,482,20233,942.2,84,6,21/07/2022,2022-07-22
3038,27258,279,9775,1023.6,38,7,21/07/2022,2022-07-22
3039,14252,188,6547,1319.1,31,7,21/07/2022,2022-07-22
3040,25939,256,10542,986.9,42,6,21/07/2022,2022-07-22
3041,12412,139,5172,1119.9,30,7,21/07/2022,2022-07-22
3042,15762,175,6400,1110.3,25,7,21/07/2022,2022-07-22
3043,17715,156,6827,880.6,25,6,21/07/2022,2022-07-22
3044,27116,368,11850,1357.1,62,7,21/07/2022,2022-07-22
3045,100,4,124,4000,0,7,21/07/2022,2022-07-22
3046,34061,390,14404,1145,63,7,21/07/2022,2022-07-22
3047,20901,125,7582,598.1,29,6,21/07/2022,2022-07-22
3048,18025,55,6127,305.1,11,5,21/07/2022,2022-07-22
3049,9266,86,3963,928.1,14,6,21/07/2022,2022-07-22
3050,119,1,1,840.3,0,6,21/07/2022,2022-07-22
3051,14939,199,6243,1332.1,36,7,21/07/2022,2022-07-22
3052,5697,75,3073,1316.5,17,7,21/07/2022,2022-07-22
3053,18538,211,7328,1138.2,38,7,21/07/2022,2022-07-22
3054,8426,84,3476,996.9,8,6,21/07/2022,2022-07-22
3055,14160,160,6096,1129.9,29,7,21/07/2022,2022-07-22
3056,24475,276,11185,1127.7,56,7,21/07/2022,2022-07-22
3057,11502,155,6111,1347.6,25,7,21/07/2022,2022-07-22
3058,33783,451,15163,1335,64,7,21/07/2022,2022-07-22
3059,15466,208,8400,1344.9,37,7,21/07/2022,2022-07-22
3060,14040,123,5083,876.1,29,6,21/07/2022,2022-07-22
3061,5059,30,1833,593,7,6,21/07/2022,2022-07-22
3062,0,0,5,0,0,0,21/07/2022,2022-07-22
3063,574,5,196,871.1,1,6,21/07/2022,2022-07-22
3064,75458,1005,43159,1331.9,186,7,21/07/2022,2022-07-22
3065,10447,87,4559,832.8,17,6,21/07/2022,2022-07-22
3066,8512,73,4050,857.6,13,6,21/07/2022,2022-07-22
3067,8199,108,3869,1317.2,19,7,21/07/2022,2022-07-22
3068,18665,235,8508,1259,36,7,21/07/2022,2022-07-22
3070,24567,334,11175,1359.5,64,7,21/07/2022,2022-07-22
3071,18569,221,8290,1190.2,43,7,21/07/2022,2022-07-22
3072,32848,352,13795,1071.6,62,7,21/07/2022,2022-07-22
3073,50479,504,18998,998.4,94,6,21/07/2022,2022-07-22
3074,20522,163,6958,794.3,30,6,21/07/2022,2022-07-22
3075,22594,194,8313,858.6,38,6,21/07/2022,2022-07-22
3076,32395,324,13080,1000.2,58,7,21/07/2022,2022-07-22
3078,11638,159,5100,1366.2,26,7,21/07/2022,2022-07-22
3079,15990,222,6458,1388.4,35,7,21/07/2022,2022-07-22
3081,13424,172,5359,1281.3,26,7,21/07/2022,2022-07-22
3082,29713,340,10722,1144.3,69,7,21/07/2022,2022-07-22
3083,31526,348,11610,1103.9,71,7,21/07/2022,2022-07-22
3084,25514,353,9942,1383.6,48,7,21/07/2022,2022-07-22
3085,13882,184,5382,1325.5,41,7,21/07/2022,2022-07-22
3086,908,0,7,0,0,0,21/07/2022,2022-07-22
3087,9033,108,3353,1195.6,25,7,21/07/2022,2022-07-22
3088,26890,323,10493,1201.2,55,7,21/07/2022,2022-07-22
3089,11739,129,4887,1098.9,27,7,21/07/2022,2022-07-22
