LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,112,3552,874,21,6,Alpine,13/07/2022,2022-07-14
Ararat (RC),VIC220,11845,78,2924,658.5,13,6,Ararat,13/07/2022,2022-07-14
Ballarat (C),VIC241,109505,1140,38949,1041,230,7,Ballarat,13/07/2022,2022-07-14
Banyule (C),VIC188,131631,1244,45552,945.1,245,6,Banyule,13/07/2022,2022-07-14
Bass Coast (S),VIC173,36320,350,11331,963.7,55,6,Bass Coast,13/07/2022,2022-07-14
Baw Baw (S),VIC194,53396,440,17300,824,83,6,Baw Baw,13/07/2022,2022-07-14
Bayside (C),VIC182,106862,855,35486,800.1,161,6,Bayside,13/07/2022,2022-07-14
Benalla (RC),VIC199,14037,87,3491,619.8,16,6,Benalla,13/07/2022,2022-07-14
Boroondara (C),VIC201,183199,1681,57284,917.6,329,6,Boroondara,13/07/2022,2022-07-14
Brimbank (C),VIC189,209523,1221,67275,582.8,258,6,Brimbank,13/07/2022,2022-07-14
Buloke (S),VIC183,6124,53,1178,865.4,6,6,Buloke,13/07/2022,2022-07-14
Campaspe (S),VIC239,37622,316,10297,839.9,41,6,Campaspe,13/07/2022,2022-07-14
Cardinia (S),VIC212,112159,1059,40280,944.2,212,6,Cardinia,13/07/2022,2022-07-14
Casey (C),VIC213,353872,3142,128017,887.9,554,6,Casey,13/07/2022,2022-07-14
Central Goldfields (S),VIC169,13186,120,3273,910.1,20,6,Central Goldfields,13/07/2022,2022-07-14
Colac-Otway (S),VIC224,21564,182,5642,844,31,6,Colac-Otway,13/07/2022,2022-07-14
Corangamite (S),VIC231,16020,101,3699,630.5,22,6,Corangamite,13/07/2022,2022-07-14
Darebin (C),VIC205,164184,1481,57664,902,248,6,Darebin,13/07/2022,2022-07-14
East Gippsland (S),VIC243,47316,315,11385,665.7,60,6,East Gippsland,13/07/2022,2022-07-14
Frankston (C),VIC227,142643,1278,47893,895.9,242,6,Frankston,13/07/2022,2022-07-14
Gannawarra (S),VIC214,10472,122,2187,1165,22,7,Gannawarra,13/07/2022,2022-07-14
Glen Eira (C),VIC177,156511,1489,55482,951.4,305,6,Glen Eira,13/07/2022,2022-07-14
Glenelg (S),VIC223,19674,113,4823,574.4,26,6,Glenelg,13/07/2022,2022-07-14
Golden Plains (S),VIC230,23722,217,7515,914.8,46,6,Golden Plains,13/07/2022,2022-07-14
Greater Bendigo (C),VIC193,118093,1345,39844,1138.9,258,7,Greater Bendigo,13/07/2022,2022-07-14
Greater Dandenong (C),VIC247,168201,1117,51368,664.1,205,6,Greater Dandenong,13/07/2022,2022-07-14
Greater Geelong (C),VIC215,258934,2589,91917,999.9,485,6,Greater Geelong,13/07/2022,2022-07-14
Greater Shepparton (C),VIC93,66498,646,21196,971.5,110,6,Greater Shepparton,13/07/2022,2022-07-14
Hepburn (S),VIC94,15975,125,3994,782.5,19,6,Hepburn,13/07/2022,2022-07-14
Hindmarsh (S),VIC152,5588,43,1385,769.5,7,6,Hindmarsh,13/07/2022,2022-07-14
Hobsons Bay (C),VIC235,97751,907,32251,927.9,177,6,Hobsons Bay,13/07/2022,2022-07-14
Horsham (RC),VIC153,19921,225,6015,1129.5,41,7,Horsham,13/07/2022,2022-07-14
Hume (C),VIC198,233471,1512,87337,647.6,272,6,Hume,13/07/2022,2022-07-14
Indigo (S),VIC191,16701,147,4638,880.2,33,6,Indigo,13/07/2022,2022-07-14
Interstate,,,141,5678,0,41,0,,13/07/2022,2022-07-14
Kingston (C),VIC226,165782,1461,56336,881.3,269,6,Kingston,13/07/2022,2022-07-14
Knox (C),VIC209,164538,1825,54460,1109.2,346,7,Knox,13/07/2022,2022-07-14
Latrobe (C),VIC219,75561,682,24087,902.6,120,6,Latrobe,13/07/2022,2022-07-14
Loddon (S),VIC185,7504,41,1520,546.4,10,6,Loddon,13/07/2022,2022-07-14
Macedon Ranges (S),VIC228,50231,408,15368,812.2,74,6,Macedon Ranges,13/07/2022,2022-07-14
Manningham (C),VIC195,127573,1285,41072,1007.3,195,7,Manningham,13/07/2022,2022-07-14
Mansfield (S),VIC244,9176,73,2838,795.6,15,6,Mansfield,13/07/2022,2022-07-14
Maribyrnong (C),VIC234,93448,877,34186,938.5,150,6,Maribyrnong,13/07/2022,2022-07-14
Maroondah (C),VIC207,118558,1416,40357,1194.4,254,7,Maroondah,13/07/2022,2022-07-14
Melbourne (C),VIC132,178955,1594,62522,890.7,326,6,Melbourne,13/07/2022,2022-07-14
Melton (C),VIC237,164895,1300,68245,788.4,284,6,Melton,13/07/2022,2022-07-14
Mildura (RC),VIC222,55777,497,17179,891,104,6,Mildura,13/07/2022,2022-07-14
Mitchell (S),VIC211,46082,434,15678,941.8,74,6,Mitchell,13/07/2022,2022-07-14
Moira (S),VIC190,29925,206,8161,688.4,29,6,Moira,13/07/2022,2022-07-14
Monash (C),VIC210,202847,2151,63507,1060.4,456,7,Monash,13/07/2022,2022-07-14
Moonee Valley (C),VIC121,130294,1109,45951,851.2,196,6,Moonee Valley,13/07/2022,2022-07-14
Moorabool (S),VIC236,35049,288,11821,821.7,51,6,Moorabool,13/07/2022,2022-07-14
Moreland (C),VIC131,185767,1721,68521,926.4,365,6,Moreland,13/07/2022,2022-07-14
Mornington Peninsula (S),VIC204,167636,1534,53464,915.1,280,6,Mornington Peninsula,13/07/2022,2022-07-14
Mount Alexander (S),VIC105,19754,285,5508,1442.7,50,7,Mount Alexander,13/07/2022,2022-07-14
Moyne (S),VIC229,16953,133,4484,784.5,26,6,Moyne,13/07/2022,2022-07-14
Murrindindi (S),VIC250,14570,113,3519,775.6,24,6,Murrindindi,13/07/2022,2022-07-14
Nillumbik (S),VIC216,65094,591,22294,907.9,102,6,Nillumbik,13/07/2022,2022-07-14
Northern Grampians (S),VIC166,11402,182,3045,1596.2,43,7,Northern Grampians,13/07/2022,2022-07-14
Overseas,,,15,155,0,3,0,,13/07/2022,2022-07-14
Overseas Traveller,,,0,621,0,0,0,,13/07/2022,2022-07-14
Port Phillip (C),VIC208,115601,893,39734,772.5,177,6,Port Phillip,13/07/2022,2022-07-14
Pyrenees (S),VIC217,7472,58,1790,776.2,10,6,Pyrenees,13/07/2022,2022-07-14
Queenscliffe (B),VIC238,2940,37,939,1258.5,6,7,Queenscliffe,13/07/2022,2022-07-14
South Gippsland (S),VIC178,29914,317,7765,1059.7,57,7,South Gippsland,13/07/2022,2022-07-14
Southern Grampians (S),VIC233,16100,119,4320,739.1,25,6,Southern Grampians,13/07/2022,2022-07-14
