LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Strathbogie (S),VIC110,10781,60,2816,556.5,10,6,Strathbogie,02/08/2022,2022-08-03
Surf Coast (S),VIC225,33456,263,13875,786.1,59,6,Surf Coast,02/08/2022,2022-08-03
Swan Hill (RC),VIC180,20649,137,6288,663.5,17,6,Swan Hill,02/08/2022,2022-08-03
Towong (S),VIC187,6040,28,1459,463.6,7,5,Towong,02/08/2022,2022-08-03
Unincorporated Vic,,,15,410,0,2,0,,02/08/2022,2022-08-03
Unknown,,,152,5469,0,16,0,,02/08/2022,2022-08-03
Wangaratta (RC),VIC186,29187,251,9530,860,43,6,Wangaratta,02/08/2022,2022-08-03
Warrnambool (C),VIC179,35181,304,12134,864.1,59,6,Warrnambool,02/08/2022,2022-08-03
Wellington (S),VIC218,44380,322,13820,725.6,54,6,Wellington,02/08/2022,2022-08-03
West Wimmera (S),VIC232,3841,28,823,729,4,6,West Wimmera,02/08/2022,2022-08-03
Whitehorse (C),VIC196,178739,1520,62058,850.4,229,6,Whitehorse,02/08/2022,2022-08-03
Whittlesea (C),VIC197,230238,1975,91759,857.8,316,6,Whittlesea,02/08/2022,2022-08-03
Wodonga (C),VIC192,42083,373,15785,886.3,69,6,Wodonga,02/08/2022,2022-08-03
Wyndham (C),VIC221,270487,2836,111129,1048.5,483,7,Wyndham,02/08/2022,2022-08-03
Yarra (C),VIC202,101495,765,40151,753.7,125,6,Yarra,02/08/2022,2022-08-03
Yarra Ranges (S),VIC206,159462,1349,56941,846,223,6,Yarra Ranges,02/08/2022,2022-08-03
Yarriambiack (S),VIC200,6639,67,1680,1009.2,10,7,Yarriambiack,02/08/2022,2022-08-03
