LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,134,3619,1045.7,18,7,Alpine,16/07/2022,2022-07-17
Ararat (RC),VIC220,11845,80,2964,675.4,17,6,Ararat,16/07/2022,2022-07-17
Ballarat (C),VIC241,109505,1398,39665,1276.7,251,7,Ballarat,16/07/2022,2022-07-17
Banyule (C),VIC188,131631,1365,46194,1037,216,7,Banyule,16/07/2022,2022-07-17
Bass Coast (S),VIC173,36320,373,11514,1027,62,7,Bass Coast,16/07/2022,2022-07-17
Baw Baw (S),VIC194,53396,517,17558,968.2,90,6,Baw Baw,16/07/2022,2022-07-17
Bayside (C),VIC182,106862,914,35941,855.3,134,6,Bayside,16/07/2022,2022-07-17
Benalla (RC),VIC199,14037,85,3533,605.5,11,6,Benalla,16/07/2022,2022-07-17
Boroondara (C),VIC201,183199,1870,58202,1020.7,268,7,Boroondara,16/07/2022,2022-07-17
Brimbank (C),VIC189,209523,1344,67954,641.5,206,6,Brimbank,16/07/2022,2022-07-17
Buloke (S),VIC183,6124,44,1197,718.5,5,6,Buloke,16/07/2022,2022-07-17
Campaspe (S),VIC239,37622,270,10397,717.7,30,6,Campaspe,16/07/2022,2022-07-17
Cardinia (S),VIC212,112159,1191,40846,1061.9,191,7,Cardinia,16/07/2022,2022-07-17
Casey (C),VIC213,353872,3266,129556,922.9,491,6,Casey,16/07/2022,2022-07-17
Central Goldfields (S),VIC169,13186,101,3309,766,7,6,Central Goldfields,16/07/2022,2022-07-17
Colac-Otway (S),VIC224,21564,207,5736,959.9,34,6,Colac-Otway,16/07/2022,2022-07-17
Corangamite (S),VIC231,16020,104,3747,649.2,10,6,Corangamite,16/07/2022,2022-07-17
Darebin (C),VIC205,164184,1543,58416,939.8,240,6,Darebin,16/07/2022,2022-07-17
East Gippsland (S),VIC243,47316,299,11533,631.9,40,6,East Gippsland,16/07/2022,2022-07-17
Frankston (C),VIC227,142643,1381,48572,968.2,200,6,Frankston,16/07/2022,2022-07-17
Gannawarra (S),VIC214,10472,126,2243,1203.2,18,7,Gannawarra,16/07/2022,2022-07-17
Glen Eira (C),VIC177,156511,1542,56172,985.2,207,6,Glen Eira,16/07/2022,2022-07-17
Glenelg (S),VIC223,19674,135,4887,686.2,15,6,Glenelg,16/07/2022,2022-07-17
Golden Plains (S),VIC230,23722,244,7632,1028.6,50,7,Golden Plains,16/07/2022,2022-07-17
Greater Bendigo (C),VIC193,118093,1409,40539,1193.1,217,7,Greater Bendigo,16/07/2022,2022-07-17
Greater Dandenong (C),VIC247,168201,1231,51962,731.9,186,6,Greater Dandenong,16/07/2022,2022-07-17
Greater Geelong (C),VIC215,258934,2827,93270,1091.8,397,7,Greater Geelong,16/07/2022,2022-07-17
Greater Shepparton (C),VIC93,66498,665,21522,1000,88,7,Greater Shepparton,16/07/2022,2022-07-17
Hepburn (S),VIC94,15975,129,4061,807.5,24,6,Hepburn,16/07/2022,2022-07-17
Hindmarsh (S),VIC152,5588,58,1413,1037.9,10,7,Hindmarsh,16/07/2022,2022-07-17
Hobsons Bay (C),VIC235,97751,984,32723,1006.6,159,7,Hobsons Bay,16/07/2022,2022-07-17
Horsham (RC),VIC153,19921,229,6125,1149.5,37,7,Horsham,16/07/2022,2022-07-17
Hume (C),VIC198,233471,1693,88173,725.1,284,6,Hume,16/07/2022,2022-07-17
Indigo (S),VIC191,16701,172,4718,1029.9,24,7,Indigo,16/07/2022,2022-07-17
Interstate,,,134,5729,0,40,0,,16/07/2022,2022-07-17
Kingston (C),VIC226,165782,1480,57019,892.7,229,6,Kingston,16/07/2022,2022-07-17
Knox (C),VIC209,164538,1852,55306,1125.6,283,7,Knox,16/07/2022,2022-07-17
Latrobe (C),VIC219,75561,664,24383,878.8,92,6,Latrobe,16/07/2022,2022-07-17
Loddon (S),VIC185,7504,55,1549,732.9,9,6,Loddon,16/07/2022,2022-07-17
Macedon Ranges (S),VIC228,50231,439,15561,874,63,6,Macedon Ranges,16/07/2022,2022-07-17
Manningham (C),VIC195,127573,1320,41740,1034.7,204,7,Manningham,16/07/2022,2022-07-17
Mansfield (S),VIC244,9176,76,2879,828.2,19,6,Mansfield,16/07/2022,2022-07-17
Maribyrnong (C),VIC234,93448,916,34626,980.2,143,6,Maribyrnong,16/07/2022,2022-07-17
Maroondah (C),VIC207,118558,1481,41074,1249.2,223,7,Maroondah,16/07/2022,2022-07-17
Melbourne (C),VIC132,178955,1656,63287,925.4,211,6,Melbourne,16/07/2022,2022-07-17
Melton (C),VIC237,164895,1479,68965,896.9,237,6,Melton,16/07/2022,2022-07-17
Mildura (RC),VIC222,55777,545,17421,977.1,87,6,Mildura,16/07/2022,2022-07-17
Mitchell (S),VIC211,46082,483,15914,1048.1,78,7,Mitchell,16/07/2022,2022-07-17
Moira (S),VIC190,29925,233,8266,778.6,31,6,Moira,16/07/2022,2022-07-17
Monash (C),VIC210,202847,2317,64648,1142.2,340,7,Monash,16/07/2022,2022-07-17
Moonee Valley (C),VIC121,130294,1147,46486,880.3,197,6,Moonee Valley,16/07/2022,2022-07-17
Moorabool (S),VIC236,35049,299,11963,853.1,37,6,Moorabool,16/07/2022,2022-07-17
Moreland (C),VIC131,185767,1819,69357,979.2,274,6,Moreland,16/07/2022,2022-07-17
Mornington Peninsula (S),VIC204,167636,1598,54208,953.3,230,6,Mornington Peninsula,16/07/2022,2022-07-17
Mount Alexander (S),VIC105,19754,272,5617,1376.9,40,7,Mount Alexander,16/07/2022,2022-07-17
Moyne (S),VIC229,16953,141,4550,831.7,24,6,Moyne,16/07/2022,2022-07-17
Murrindindi (S),VIC250,14570,126,3583,864.8,22,6,Murrindindi,16/07/2022,2022-07-17
Nillumbik (S),VIC216,65094,621,22588,954,77,6,Nillumbik,16/07/2022,2022-07-17
Northern Grampians (S),VIC166,11402,195,3131,1710.2,24,7,Northern Grampians,16/07/2022,2022-07-17
Overseas,,,15,160,0,1,0,,16/07/2022,2022-07-17
Overseas Traveller,,,0,621,0,0,0,,16/07/2022,2022-07-17
Port Phillip (C),VIC208,115601,905,40150,782.9,122,6,Port Phillip,16/07/2022,2022-07-17
Pyrenees (S),VIC217,7472,69,1824,923.4,8,6,Pyrenees,16/07/2022,2022-07-17
Queenscliffe (B),VIC238,2940,42,962,1428.6,8,7,Queenscliffe,16/07/2022,2022-07-17
South Gippsland (S),VIC178,29914,364,7941,1216.8,65,7,South Gippsland,16/07/2022,2022-07-17
Southern Grampians (S),VIC233,16100,151,4394,937.9,33,6,Southern Grampians,16/07/2022,2022-07-17
Stonnington (C),VIC203,117768,921,38252,782,151,6,Stonnington,16/07/2022,2022-07-17
Strathbogie (S),VIC110,10781,61,2574,565.8,12,6,Strathbogie,16/07/2022,2022-07-17
Surf Coast (S),VIC225,33456,317,12996,947.5,62,6,Surf Coast,16/07/2022,2022-07-17
Swan Hill (RC),VIC180,20649,141,5786,682.8,21,6,Swan Hill,16/07/2022,2022-07-17
Towong (S),VIC187,6040,51,1338,844.4,6,6,Towong,16/07/2022,2022-07-17
Unincorporated Vic,,,32,339,0,3,0,,16/07/2022,2022-07-17
Unknown,,,260,8820,0,29,0,,16/07/2022,2022-07-17
Wangaratta (RC),VIC186,29187,233,8708,798.3,37,6,Wangaratta,16/07/2022,2022-07-17
Warrnambool (C),VIC179,35181,330,11170,938,45,6,Warrnambool,16/07/2022,2022-07-17
Wellington (S),VIC218,44380,369,12735,831.5,55,6,Wellington,16/07/2022,2022-07-17
West Wimmera (S),VIC232,3841,31,732,807.1,1,6,West Wimmera,16/07/2022,2022-07-17
Whitehorse (C),VIC196,178739,2094,56441,1171.5,314,7,Whitehorse,16/07/2022,2022-07-17
Whittlesea (C),VIC197,230238,2093,85157,909.1,328,6,Whittlesea,16/07/2022,2022-07-17
Wodonga (C),VIC192,42083,472,14447,1121.6,79,7,Wodonga,16/07/2022,2022-07-17
Wyndham (C),VIC221,270487,2490,102084,920.6,413,6,Wyndham,16/07/2022,2022-07-17
