LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,99,2185,772.6,20,6,Alpine,19/04/2022,2022-04-20
Ararat (RC),VIC220,11845,78,1665,658.5,19,6,Ararat,19/04/2022,2022-04-20
Ballarat (C),VIC241,109505,1154,22081,1053.8,196,7,Ballarat,19/04/2022,2022-04-20
Banyule (C),VIC188,131631,1245,28756,945.8,227,6,Banyule,19/04/2022,2022-04-20
Bass Coast (S),VIC173,36320,297,6384,817.7,64,6,Bass Coast,19/04/2022,2022-04-20
Baw Baw (S),VIC194,53396,455,10632,852.1,102,6,Baw Baw,19/04/2022,2022-04-20
Bayside (C),VIC182,106862,840,23623,786.1,157,6,Bayside,19/04/2022,2022-04-20
Benalla (RC),VIC199,14037,97,2117,691,20,6,Benalla,19/04/2022,2022-04-20
Boroondara (C),VIC201,183199,1496,36059,816.6,269,6,Boroondara,19/04/2022,2022-04-20
Brimbank (C),VIC189,209523,1474,51305,703.5,317,6,Brimbank,19/04/2022,2022-04-20
Buloke (S),VIC183,6124,29,630,473.5,5,5,Buloke,19/04/2022,2022-04-20
Campaspe (S),VIC239,37622,197,6591,523.6,32,6,Campaspe,19/04/2022,2022-04-20
Cardinia (S),VIC212,112159,989,27217,881.8,197,6,Cardinia,19/04/2022,2022-04-20
Casey (C),VIC213,353872,2661,90181,752,522,6,Casey,19/04/2022,2022-04-20
Central Goldfields (S),VIC169,13186,130,1781,985.9,23,6,Central Goldfields,19/04/2022,2022-04-20
Colac-Otway (S),VIC224,21564,130,3579,602.9,24,6,Colac-Otway,19/04/2022,2022-04-20
Corangamite (S),VIC231,16020,103,2275,642.9,19,6,Corangamite,19/04/2022,2022-04-20
Darebin (C),VIC205,164184,1473,37503,897.2,299,6,Darebin,19/04/2022,2022-04-20
East Gippsland (S),VIC243,47316,345,5948,729.1,70,6,East Gippsland,19/04/2022,2022-04-20
Frankston (C),VIC227,142643,1112,31161,779.6,223,6,Frankston,19/04/2022,2022-04-20
Gannawarra (S),VIC214,10472,39,1176,372.4,7,5,Gannawarra,19/04/2022,2022-04-20
Glen Eira (C),VIC177,156511,1386,37522,885.6,258,6,Glen Eira,19/04/2022,2022-04-20
Glenelg (S),VIC223,19674,175,2743,889.5,39,6,Glenelg,19/04/2022,2022-04-20
Golden Plains (S),VIC230,23722,174,4286,733.5,41,6,Golden Plains,19/04/2022,2022-04-20
Greater Bendigo (C),VIC193,118093,1103,22322,934,169,6,Greater Bendigo,19/04/2022,2022-04-20
Greater Dandenong (C),VIC247,168201,993,38041,590.4,230,6,Greater Dandenong,19/04/2022,2022-04-20
Greater Geelong (C),VIC215,258934,2176,54604,840.4,479,6,Greater Geelong,19/04/2022,2022-04-20
Greater Shepparton (C),VIC93,66498,371,13509,557.9,66,6,Greater Shepparton,19/04/2022,2022-04-20
Hepburn (S),VIC94,15975,121,2141,757.4,18,6,Hepburn,19/04/2022,2022-04-20
Hindmarsh (S),VIC152,5588,35,634,626.3,10,6,Hindmarsh,19/04/2022,2022-04-20
Hobsons Bay (C),VIC235,97751,784,21093,802,171,6,Hobsons Bay,19/04/2022,2022-04-20
Horsham (RC),VIC153,19921,258,3275,1295.1,74,7,Horsham,19/04/2022,2022-04-20
Hume (C),VIC198,233471,1467,67253,628.3,230,6,Hume,19/04/2022,2022-04-20
Indigo (S),VIC191,16701,118,2351,706.5,21,6,Indigo,19/04/2022,2022-04-20
Interstate,,,31,4358,0,15,0,,19/04/2022,2022-04-20
Kingston (C),VIC226,165782,1336,36407,805.9,287,6,Kingston,19/04/2022,2022-04-20
Knox (C),VIC209,164538,1409,33130,856.3,304,6,Knox,19/04/2022,2022-04-20
Latrobe (C),VIC219,75561,732,15095,968.8,134,6,Latrobe,19/04/2022,2022-04-20
Loddon (S),VIC185,7504,35,837,466.4,8,5,Loddon,19/04/2022,2022-04-20
Macedon Ranges (S),VIC228,50231,384,9432,764.5,73,6,Macedon Ranges,19/04/2022,2022-04-20
Manningham (C),VIC195,127573,987,25554,773.7,183,6,Manningham,19/04/2022,2022-04-20
Mansfield (S),VIC244,9176,73,1783,795.6,16,6,Mansfield,19/04/2022,2022-04-20
Maribyrnong (C),VIC234,93448,822,23078,879.6,196,6,Maribyrnong,19/04/2022,2022-04-20
Maroondah (C),VIC207,118558,1028,23605,867.1,211,6,Maroondah,19/04/2022,2022-04-20
Melbourne (C),VIC132,178955,1542,43261,861.7,320,6,Melbourne,19/04/2022,2022-04-20
Melton (C),VIC237,164895,1341,49955,813.2,241,6,Melton,19/04/2022,2022-04-20
Mildura (RC),VIC222,55777,382,11742,684.9,67,6,Mildura,19/04/2022,2022-04-20
Mitchell (S),VIC211,46082,359,10234,779,64,6,Mitchell,19/04/2022,2022-04-20
Moira (S),VIC190,29925,162,5333,541.4,38,6,Moira,19/04/2022,2022-04-20
Monash (C),VIC210,202847,1568,39105,773,328,6,Monash,19/04/2022,2022-04-20
Moonee Valley (C),VIC121,130294,1125,31618,863.4,209,6,Moonee Valley,19/04/2022,2022-04-20
Moorabool (S),VIC236,35049,289,7768,824.6,69,6,Moorabool,19/04/2022,2022-04-20
Moreland (C),VIC131,185767,1716,46872,923.7,339,6,Moreland,19/04/2022,2022-04-20
Mornington Peninsula (S),VIC204,167636,1302,35121,776.7,250,6,Mornington Peninsula,19/04/2022,2022-04-20
Mount Alexander (S),VIC105,19754,145,2793,734,28,6,Mount Alexander,19/04/2022,2022-04-20
Moyne (S),VIC229,16953,140,2529,825.8,38,6,Moyne,19/04/2022,2022-04-20
Murrindindi (S),VIC250,14570,79,2065,542.2,25,6,Murrindindi,19/04/2022,2022-04-20
Nillumbik (S),VIC216,65094,603,13736,926.4,106,6,Nillumbik,19/04/2022,2022-04-20
Northern Grampians (S),VIC166,11402,82,1783,719.2,19,6,Northern Grampians,19/04/2022,2022-04-20
Overseas,,,0,78,0,0,0,,19/04/2022,2022-04-20
Overseas Traveller,,,0,621,0,0,0,,19/04/2022,2022-04-20
Port Phillip (C),VIC208,115601,928,27561,802.8,188,6,Port Phillip,19/04/2022,2022-04-20
Pyrenees (S),VIC217,7472,43,999,575.5,12,6,Pyrenees,19/04/2022,2022-04-20
Queenscliffe (B),VIC238,2940,29,587,986.4,7,6,Queenscliffe,19/04/2022,2022-04-20
South Gippsland (S),VIC178,29914,204,4490,682,38,6,South Gippsland,19/04/2022,2022-04-20
Southern Grampians (S),VIC233,16100,127,2361,788.8,19,6,Southern Grampians,19/04/2022,2022-04-20
Stonnington (C),VIC203,117768,866,26265,735.3,152,6,Stonnington,19/04/2022,2022-04-20
Strathbogie (S),VIC110,10781,69,1552,640,15,6,Strathbogie,19/04/2022,2022-04-20
Surf Coast (S),VIC225,33456,306,8214,914.6,68,6,Surf Coast,19/04/2022,2022-04-20
Swan Hill (RC),VIC180,20649,127,4039,615,24,6,Swan Hill,19/04/2022,2022-04-20
Towong (S),VIC187,6040,39,681,645.7,11,6,Towong,19/04/2022,2022-04-20
Unincorporated Vic,,,3,101,0,1,0,,19/04/2022,2022-04-20
Unknown,,,139,6554,0,21,0,,19/04/2022,2022-04-20
Wangaratta (RC),VIC186,29187,279,5116,955.9,61,6,Wangaratta,19/04/2022,2022-04-20
Warrnambool (C),VIC179,35181,326,6544,926.6,85,6,Warrnambool,19/04/2022,2022-04-20
Wellington (S),VIC218,44380,462,6850,1041,103,7,Wellington,19/04/2022,2022-04-20
West Wimmera (S),VIC232,3841,21,306,546.7,6,6,West Wimmera,19/04/2022,2022-04-20
Whitehorse (C),VIC196,178739,1569,31846,877.8,306,6,Whitehorse,19/04/2022,2022-04-20
Whittlesea (C),VIC197,230238,1791,60441,777.9,359,6,Whittlesea,19/04/2022,2022-04-20
Wodonga (C),VIC192,42083,464,8027,1102.6,97,7,Wodonga,19/04/2022,2022-04-20
Wyndham (C),VIC221,270487,2037,70365,753.1,434,6,Wyndham,19/04/2022,2022-04-20
Yarra (C),VIC202,101495,945,25382,931.1,180,6,Yarra,19/04/2022,2022-04-20
Yarra Ranges (S),VIC206,159462,1431,31788,897.4,250,6,Yarra Ranges,19/04/2022,2022-04-20
Yarriambiack (S),VIC200,6639,37,745,557.3,5,6,Yarriambiack,19/04/2022,2022-04-20
