LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Moreland (C),VIC131,185767,1443,74834,776.8,240,6,Moreland,03/08/2022,2022-08-04
Mornington Peninsula (S),VIC204,167636,1151,58476,686.6,171,6,Mornington Peninsula,03/08/2022,2022-08-04
Mount Alexander (S),VIC105,19754,162,6226,820.1,25,6,Mount Alexander,03/08/2022,2022-08-04
Moyne (S),VIC229,16953,102,4998,601.7,19,6,Moyne,03/08/2022,2022-08-04
Murrindindi (S),VIC250,14570,103,3956,706.9,13,6,Murrindindi,03/08/2022,2022-08-04
Nillumbik (S),VIC216,65094,533,24606,818.8,100,6,Nillumbik,03/08/2022,2022-08-04
Northern Grampians (S),VIC166,11402,113,3519,991.1,26,6,Northern Grampians,03/08/2022,2022-08-04
Overseas,,,6,183,0,1,0,,03/08/2022,2022-08-04
Overseas Traveller,,,0,621,0,0,0,,03/08/2022,2022-08-04
Port Phillip (C),VIC208,115601,742,42979,641.9,128,6,Port Phillip,03/08/2022,2022-08-04
Pyrenees (S),VIC217,7472,75,2092,1003.7,14,7,Pyrenees,03/08/2022,2022-08-04
Queenscliffe (B),VIC238,2940,27,1057,918.4,6,6,Queenscliffe,03/08/2022,2022-08-04
South Gippsland (S),VIC178,29914,255,8901,852.4,34,6,South Gippsland,03/08/2022,2022-08-04
Southern Grampians (S),VIC233,16100,121,4948,751.6,17,6,Southern Grampians,03/08/2022,2022-08-04
Stonnington (C),VIC203,117768,720,41056,611.4,147,6,Stonnington,03/08/2022,2022-08-04
Strathbogie (S),VIC110,10781,57,2822,528.7,6,6,Strathbogie,03/08/2022,2022-08-04
Surf Coast (S),VIC225,33456,255,13917,762.2,45,6,Surf Coast,03/08/2022,2022-08-04
Swan Hill (RC),VIC180,20649,123,6295,595.7,10,6,Swan Hill,03/08/2022,2022-08-04
Towong (S),VIC187,6040,31,1465,513.2,6,6,Towong,03/08/2022,2022-08-04
Unincorporated Vic,,,17,413,0,3,0,,03/08/2022,2022-08-04
Unknown,,,152,5498,0,11,0,,03/08/2022,2022-08-04
Wangaratta (RC),VIC186,29187,244,9584,836,54,6,Wangaratta,03/08/2022,2022-08-04
Warrnambool (C),VIC179,35181,298,12183,847,49,6,Warrnambool,03/08/2022,2022-08-04
Wellington (S),VIC218,44380,317,13885,714.3,65,6,Wellington,03/08/2022,2022-08-04
West Wimmera (S),VIC232,3841,27,827,702.9,4,6,West Wimmera,03/08/2022,2022-08-04
Whitehorse (C),VIC196,178739,1477,62315,826.3,269,6,Whitehorse,03/08/2022,2022-08-04
Whittlesea (C),VIC197,230238,1864,92073,809.6,314,6,Whittlesea,03/08/2022,2022-08-04
Wodonga (C),VIC192,42083,364,15853,865,68,6,Wodonga,03/08/2022,2022-08-04
Wyndham (C),VIC221,270487,2763,111586,1021.5,463,7,Wyndham,03/08/2022,2022-08-04
Yarra (C),VIC202,101495,709,40263,698.6,118,6,Yarra,03/08/2022,2022-08-04
Yarra Ranges (S),VIC206,159462,1294,57173,811.5,232,6,Yarra Ranges,03/08/2022,2022-08-04
Yarriambiack (S),VIC200,6639,72,1695,1084.5,15,7,Yarriambiack,03/08/2022,2022-08-04
