LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,103,3964,803.8,12,6,Alpine,31/07/2022,2022-08-01
Ararat (RC),VIC220,11845,114,3310,962.4,7,6,Ararat,31/07/2022,2022-08-01
Ballarat (C),VIC241,109505,1199,43020,1094.9,152,7,Ballarat,31/07/2022,2022-08-01
Banyule (C),VIC188,131631,1350,49812,1025.6,160,7,Banyule,31/07/2022,2022-08-01
Bass Coast (S),VIC173,36320,266,12255,732.4,48,6,Bass Coast,31/07/2022,2022-08-01
Baw Baw (S),VIC194,53396,577,18996,1080.6,79,7,Baw Baw,31/07/2022,2022-08-01
Bayside (C),VIC182,106862,902,38334,844.1,130,6,Bayside,31/07/2022,2022-08-01
Benalla (RC),VIC199,14037,143,3884,1018.7,16,7,Benalla,31/07/2022,2022-08-01
Boroondara (C),VIC201,183199,1531,62551,835.7,200,6,Boroondara,31/07/2022,2022-08-01
Brimbank (C),VIC189,209523,1317,71864,628.6,139,6,Brimbank,31/07/2022,2022-08-01
Buloke (S),VIC183,6124,42,1310,685.8,4,6,Buloke,31/07/2022,2022-08-01
Campaspe (S),VIC239,37622,335,11302,890.4,24,6,Campaspe,31/07/2022,2022-08-01
Cardinia (S),VIC212,112159,1156,43903,1030.7,156,7,Cardinia,31/07/2022,2022-08-01
Casey (C),VIC213,353872,3446,138605,973.8,469,6,Casey,31/07/2022,2022-08-01
Central Goldfields (S),VIC169,13186,95,3605,720.5,7,6,Central Goldfields,31/07/2022,2022-08-01
Colac-Otway (S),VIC224,21564,153,6193,709.5,10,6,Colac-Otway,31/07/2022,2022-08-01
Corangamite (S),VIC231,16020,100,4027,624.2,4,6,Corangamite,31/07/2022,2022-08-01
Darebin (C),VIC205,164184,1584,62559,964.8,191,6,Darebin,31/07/2022,2022-08-01
East Gippsland (S),VIC243,47316,256,12336,541,39,6,East Gippsland,31/07/2022,2022-08-01
Frankston (C),VIC227,142643,1309,52078,917.7,163,6,Frankston,31/07/2022,2022-08-01
Gannawarra (S),VIC214,10472,74,2480,706.6,8,6,Gannawarra,31/07/2022,2022-08-01
Glen Eira (C),VIC177,156511,1369,59865,874.7,171,6,Glen Eira,31/07/2022,2022-08-01
Glenelg (S),VIC223,19674,118,5321,599.8,11,6,Glenelg,31/07/2022,2022-08-01
Golden Plains (S),VIC230,23722,227,8165,956.9,38,6,Golden Plains,31/07/2022,2022-08-01
Greater Bendigo (C),VIC193,118093,1375,44310,1164.3,174,7,Greater Bendigo,31/07/2022,2022-08-01
Greater Dandenong (C),VIC247,168201,1008,54918,599.3,132,6,Greater Dandenong,31/07/2022,2022-08-01
Greater Geelong (C),VIC215,258934,2646,100297,1021.9,338,7,Greater Geelong,31/07/2022,2022-08-01
Greater Shepparton (C),VIC93,66498,667,23373,1003,86,7,Greater Shepparton,31/07/2022,2022-08-01
Hepburn (S),VIC94,15975,131,4429,820,16,6,Hepburn,31/07/2022,2022-08-01
