LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Horsham (RC),VIC153,19921,77,6974,386.5,11,5,Horsham,2022-08-14,2022-08-15
Hume (C),VIC198,233471,890,96130,381.2,137,5,Hume,2022-08-14,2022-08-15
Indigo (S),VIC191,16701,73,5286,437.1,8,5,Indigo,2022-08-14,2022-08-15
Interstate,,,55,6007,0,10,0,,2022-08-14,2022-08-15
Kingston (C),VIC226,165782,707,62954,426.5,103,5,Kingston,2022-08-14,2022-08-15
Knox (C),VIC209,164538,800,62243,486.2,116,5,Knox,2022-08-14,2022-08-15
Latrobe (C),VIC219,75561,421,27361,557.2,51,6,Latrobe,2022-08-14,2022-08-15
Loddon (S),VIC185,7504,23,1798,306.5,2,5,Loddon,2022-08-14,2022-08-15
Macedon Ranges (S),VIC228,50231,263,17767,523.6,28,6,Macedon Ranges,2022-08-14,2022-08-15
Manningham (C),VIC195,127573,486,46700,381,67,5,Manningham,2022-08-14,2022-08-15
Mansfield (S),VIC244,9176,36,3170,392.3,4,5,Mansfield,2022-08-14,2022-08-15
Maribyrnong (C),VIC234,93448,351,38142,375.6,29,5,Maribyrnong,2022-08-14,2022-08-15
Maroondah (C),VIC207,118558,536,45998,452.1,71,5,Maroondah,2022-08-14,2022-08-15
Melbourne (C),VIC132,178955,662,70008,369.9,75,5,Melbourne,2022-08-14,2022-08-15
Melton (C),VIC237,164895,882,76436,534.9,106,6,Melton,2022-08-14,2022-08-15
Mildura (RC),VIC222,55777,293,20136,525.3,43,6,Mildura,2022-08-14,2022-08-15
Mitchell (S),VIC211,46082,274,18208,594.6,45,6,Mitchell,2022-08-14,2022-08-15
Moira (S),VIC190,29925,107,9209,357.6,12,5,Moira,2022-08-14,2022-08-15
Monash (C),VIC210,202847,863,72898,425.4,111,5,Monash,2022-08-14,2022-08-15
Moonee Valley (C),VIC121,130294,451,51051,346.1,61,5,Moonee Valley,2022-08-14,2022-08-15
Moorabool (S),VIC236,35049,207,13380,590.6,28,6,Moorabool,2022-08-14,2022-08-15
Moreland (C),VIC131,185767,777,76369,418.3,95,5,Moreland,2022-08-14,2022-08-15
Mornington Peninsula (S),VIC204,167636,666,59805,397.3,91,5,Mornington Peninsula,2022-08-14,2022-08-15
Mount Alexander (S),VIC105,19754,102,6430,516.4,16,6,Mount Alexander,2022-08-14,2022-08-15
Moyne (S),VIC229,16953,52,5112,306.7,3,5,Moyne,2022-08-14,2022-08-15
Murrindindi (S),VIC250,14570,49,4045,336.3,7,5,Murrindindi,2022-08-14,2022-08-15
Nillumbik (S),VIC216,65094,272,25153,417.9,45,5,Nillumbik,2022-08-14,2022-08-15
Northern Grampians (S),VIC166,11402,85,3669,745.5,14,6,Northern Grampians,2022-08-14,2022-08-15
Overseas,,,5,183,0,0,0,,2022-08-14,2022-08-15
Overseas Traveller,,,0,621,0,0,0,,2022-08-14,2022-08-15
Port Phillip (C),VIC208,115601,344,43716,297.6,44,5,Port Phillip,2022-08-14,2022-08-15
Pyrenees (S),VIC217,7472,35,2164,468.4,1,5,Pyrenees,2022-08-14,2022-08-15
Queenscliffe (B),VIC238,2940,9,1076,306.1,2,5,Queenscliffe,2022-08-14,2022-08-15
South Gippsland (S),VIC178,29914,127,9150,424.6,18,5,South Gippsland,2022-08-14,2022-08-15
Southern Grampians (S),VIC233,16100,74,5103,459.6,11,5,Southern Grampians,2022-08-14,2022-08-15
Stonnington (C),VIC203,117768,363,41890,308.2,49,5,Stonnington,2022-08-14,2022-08-15
Strathbogie (S),VIC110,10781,35,2898,324.6,2,5,Strathbogie,2022-08-14,2022-08-15
Surf Coast (S),VIC225,33456,178,14254,532,22,6,Surf Coast,2022-08-14,2022-08-15
Swan Hill (RC),VIC180,20649,80,6457,387.4,9,5,Swan Hill,2022-08-14,2022-08-15
Towong (S),VIC187,6040,26,1515,430.5,4,5,Towong,2022-08-14,2022-08-15
Unincorporated Vic,,,7,429,0,3,0,,2022-08-14,2022-08-15
Unknown,,,107,5655,0,8,0,,2022-08-14,2022-08-15
Wangaratta (RC),VIC186,29187,145,9860,496.8,23,5,Wangaratta,2022-08-14,2022-08-15
Warrnambool (C),VIC179,35181,117,12448,332.6,22,5,Warrnambool,2022-08-14,2022-08-15
Wellington (S),VIC218,44380,150,14206,338,15,5,Wellington,2022-08-14,2022-08-15
West Wimmera (S),VIC232,3841,9,858,234.3,2,5,West Wimmera,2022-08-14,2022-08-15
Whitehorse (C),VIC196,178739,794,64003,444.2,83,5,Whitehorse,2022-08-14,2022-08-15
Whittlesea (C),VIC197,230238,926,93973,402.2,121,5,Whittlesea,2022-08-14,2022-08-15
Wodonga (C),VIC192,42083,244,16319,579.8,22,6,Wodonga,2022-08-14,2022-08-15
Wyndham (C),VIC221,270487,1549,114669,572.7,181,6,Wyndham,2022-08-14,2022-08-15
Yarra (C),VIC202,101495,321,40956,316.3,41,5,Yarra,2022-08-14,2022-08-15
Yarra Ranges (S),VIC206,159462,662,58529,415.1,81,5,Yarra Ranges,2022-08-14,2022-08-15
Yarriambiack (S),VIC200,6639,14,1728,210.9,1,5,Yarriambiack,2022-08-14,2022-08-15
