postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,558,20847,1469.2,140,7,20/07/2022,2022-07-21
3001,0,0,0,0,0,0,20/07/2022,2022-07-21
3002,4957,69,1927,1392,5,7,20/07/2022,2022-07-21
3003,5516,102,3842,1849.2,24,7,20/07/2022,2022-07-21
3004,9311,111,4651,1192.1,35,7,20/07/2022,2022-07-21
3005,523,0,0,0,0,0,20/07/2022,2022-07-21
3006,18811,272,9606,1446,66,7,20/07/2022,2022-07-21
3008,10438,187,5471,1791.5,45,7,20/07/2022,2022-07-21
3010,1595,0,4,0,0,0,20/07/2022,2022-07-21
3011,21464,292,9646,1360.4,51,7,20/07/2022,2022-07-21
3012,26295,300,11311,1140.9,66,7,20/07/2022,2022-07-21
3013,14967,218,6559,1456.5,47,7,20/07/2022,2022-07-21
3015,17472,259,7483,1482.4,51,7,20/07/2022,2022-07-21
3016,15558,199,5931,1279.1,36,7,20/07/2022,2022-07-21
3018,12685,150,4458,1182.5,36,7,20/07/2022,2022-07-21
3019,9199,110,3635,1195.8,16,7,20/07/2022,2022-07-21
3020,44784,402,15750,897.6,90,6,20/07/2022,2022-07-21
3021,54190,328,17304,605.3,78,6,20/07/2022,2022-07-21
3022,3102,22,1193,709.2,5,6,20/07/2022,2022-07-21
3023,63974,594,25495,928.5,122,6,20/07/2022,2022-07-21
3024,23852,368,12911,1542.8,71,7,20/07/2022,2022-07-21
3025,12155,153,5107,1258.7,22,7,20/07/2022,2022-07-21
3026,72,79,3546,109722.2,18,7,20/07/2022,2022-07-21
3027,6650,118,3473,1774.4,22,7,20/07/2022,2022-07-21
3028,29198,349,9953,1195.3,60,7,20/07/2022,2022-07-21
3029,93946,1164,46140,1239,282,7,20/07/2022,2022-07-21
3030,100311,1382,42572,1377.7,302,7,20/07/2022,2022-07-21
3031,18533,199,7481,1073.8,39,7,20/07/2022,2022-07-21
3032,29449,330,12111,1120.6,77,7,20/07/2022,2022-07-21
3033,14512,175,5505,1205.9,28,7,20/07/2022,2022-07-21
3034,11633,144,4665,1237.9,32,7,20/07/2022,2022-07-21
3036,5921,45,2084,760,12,6,20/07/2022,2022-07-21
3037,51156,479,20149,936.4,104,6,20/07/2022,2022-07-21
3038,27258,272,9738,997.9,63,6,20/07/2022,2022-07-21
3039,14252,186,6517,1305.1,35,7,20/07/2022,2022-07-21
3040,25939,247,10499,952.2,47,6,20/07/2022,2022-07-21
3041,12412,120,5142,966.8,27,6,20/07/2022,2022-07-21
3042,15762,171,6378,1084.9,32,7,20/07/2022,2022-07-21
3043,17715,154,6802,869.3,32,6,20/07/2022,2022-07-21
3044,27116,362,11789,1335,59,7,20/07/2022,2022-07-21
3045,100,6,124,6000,3,7,20/07/2022,2022-07-21
3046,34061,380,14341,1115.6,83,7,20/07/2022,2022-07-21
3047,20901,122,7554,583.7,31,6,20/07/2022,2022-07-21
3048,18025,51,6115,282.9,19,5,20/07/2022,2022-07-21
3049,9266,85,3950,917.3,17,6,20/07/2022,2022-07-21
3050,119,1,1,840.3,0,6,20/07/2022,2022-07-21
3051,14939,184,6208,1231.7,40,7,20/07/2022,2022-07-21
3052,5697,73,3056,1281.4,16,7,20/07/2022,2022-07-21
3053,18538,213,7288,1149,54,7,20/07/2022,2022-07-21
3054,8426,83,3468,985,15,6,20/07/2022,2022-07-21
3055,14160,160,6065,1129.9,28,7,20/07/2022,2022-07-21
3056,24475,257,11130,1050.1,44,7,20/07/2022,2022-07-21
3057,11502,158,6086,1373.7,39,7,20/07/2022,2022-07-21
3058,33783,454,15101,1343.9,93,7,20/07/2022,2022-07-21
3059,15466,207,8363,1338.4,49,7,20/07/2022,2022-07-21
3060,14040,110,5054,783.5,22,6,20/07/2022,2022-07-21
3061,5059,27,1826,533.7,5,6,20/07/2022,2022-07-21
3062,0,0,5,0,0,0,20/07/2022,2022-07-21
3063,574,7,195,1219.5,1,7,20/07/2022,2022-07-21
3064,75458,961,42971,1273.6,204,7,20/07/2022,2022-07-21
3065,10447,85,4542,813.6,16,6,20/07/2022,2022-07-21
3066,8512,75,4037,881.1,19,6,20/07/2022,2022-07-21
3067,8199,105,3850,1280.6,18,7,20/07/2022,2022-07-21
3068,18665,241,8472,1291.2,43,7,20/07/2022,2022-07-21
3070,24567,316,11112,1286.3,49,7,20/07/2022,2022-07-21
3071,18569,219,8244,1179.4,42,7,20/07/2022,2022-07-21
3072,32848,370,13733,1126.4,63,7,20/07/2022,2022-07-21
3073,50479,505,18907,1000.4,109,7,20/07/2022,2022-07-21
3074,20522,158,6926,769.9,32,6,20/07/2022,2022-07-21
3075,22594,192,8275,849.8,34,6,20/07/2022,2022-07-21
3076,32395,326,13023,1006.3,63,7,20/07/2022,2022-07-21
3078,11638,165,5073,1417.8,34,7,20/07/2022,2022-07-21
3079,15990,216,6423,1350.8,51,7,20/07/2022,2022-07-21
3081,13424,159,5333,1184.4,32,7,20/07/2022,2022-07-21
3082,29713,315,10652,1060.1,73,7,20/07/2022,2022-07-21
3083,31526,325,11540,1030.9,69,7,20/07/2022,2022-07-21
3084,25514,352,9895,1379.6,70,7,20/07/2022,2022-07-21
3085,13882,156,5340,1123.8,27,7,20/07/2022,2022-07-21
3086,908,0,7,0,0,0,20/07/2022,2022-07-21
3087,9033,96,3327,1062.8,23,7,20/07/2022,2022-07-21
3088,26890,310,10440,1152.8,59,7,20/07/2022,2022-07-21
3089,11739,124,4860,1056.3,23,7,20/07/2022,2022-07-21
3090,2362,33,1021,1397.1,5,7,20/07/2022,2022-07-21
3091,1585,12,450,757.1,1,6,20/07/2022,2022-07-21
3093,3891,38,1515,976.6,7,6,20/07/2022,2022-07-21
3094,8963,90,3402,1004.1,17,7,20/07/2022,2022-07-21
3095,27770,324,10795,1166.7,65,7,20/07/2022,2022-07-21
3096,1966,23,676,1169.9,3,7,20/07/2022,2022-07-21
3097,1443,14,498,970.2,1,6,20/07/2022,2022-07-21
3099,4877,59,1626,1209.8,8,7,20/07/2022,2022-07-21
3101,24604,244,8738,991.7,49,6,20/07/2022,2022-07-21
3102,6634,84,2521,1266.2,18,7,20/07/2022,2022-07-21
3103,15343,189,4797,1231.8,52,7,20/07/2022,2022-07-21
3104,20404,269,7247,1318.4,47,7,20/07/2022,2022-07-21
3105,10877,108,4071,992.9,18,6,20/07/2022,2022-07-21
3106,16620,203,5803,1221.4,42,7,20/07/2022,2022-07-21
3107,13557,156,4955,1150.7,35,7,20/07/2022,2022-07-21
3108,20823,323,8592,1551.2,78,7,20/07/2022,2022-07-21
3109,28357,361,10224,1273.1,69,7,20/07/2022,2022-07-21
3111,12348,147,4364,1190.5,31,7,20/07/2022,2022-07-21
3113,8460,121,3199,1430.3,24,7,20/07/2022,2022-07-21
3114,3823,39,1327,1020.1,9,7,20/07/2022,2022-07-21
3115,3799,31,1330,816,4,6,20/07/2022,2022-07-21
3116,9872,135,4231,1367.5,33,7,20/07/2022,2022-07-21
3121,30502,274,13109,898.3,59,6,20/07/2022,2022-07-21
3122,23508,247,8468,1050.7,49,7,20/07/2022,2022-07-21
3123,14319,170,5538,1187.2,35,7,20/07/2022,2022-07-21
3124,22091,275,8058,1244.9,60,7,20/07/2022,2022-07-21
3125,15021,167,5183,1111.8,45,7,20/07/2022,2022-07-21
3126,8060,86,2601,1067,10,7,20/07/2022,2022-07-21
3127,18445,208,6532,1127.7,30,7,20/07/2022,2022-07-21
3128,19832,296,7477,1492.5,79,7,20/07/2022,2022-07-21
3129,17374,256,6184,1473.5,58,7,20/07/2022,2022-07-21
3130,32171,465,12053,1445.4,89,7,20/07/2022,2022-07-21
3131,22499,314,7714,1395.6,63,7,20/07/2022,2022-07-21
